20,60,80,100,150,200
14.675,13.975,14.1125,14.385,14.12,14.135
15.6,14.125,14.2875,13.955,14.046666666666667,14.135
14.8,14.333333333333334,14.49375,14.31,13.896666666666667,14.135
13.0,14.433333333333334,14.5375,14.255,14.366666666666667,14.135
14.55,14.383333333333333,14.23125,14.155,14.306666666666667,14.135
14.7,14.083333333333334,14.1,14.1,14.103333333333333,14.135
14.775,14.933333333333334,13.93125,14.175,14.37,14.135
15.275,14.316666666666666,14.03125,14.095,13.973333333333333,14.135
14.95,13.783333333333333,13.95625,14.21,13.83,14.135
13.225,13.275,13.5125,14.03,14.156666666666666,14.135
14.15,14.175,14.36875,14.45,14.113333333333333,14.135
13.975,14.866666666666667,14.1625,14.0,13.956666666666667,14.135
15.75,13.983333333333333,13.9875,13.975,14.153333333333334,14.135
13.5,14.325,14.39375,14.07,13.946666666666667,14.135
14.525,14.508333333333333,14.1125,14.44,14.026666666666667,14.135
14.15,14.591666666666667,13.8375,14.53,14.323333333333334,14.135
14.0,13.608333333333333,14.44375,13.985,14.26,14.135
13.4,13.675,14.0625,14.43,13.976666666666667,14.135
14.95,14.266666666666667,13.85625,13.99,14.273333333333333,14.135
15.0,14.366666666666667,13.8625,13.54,14.07,14.135
14.45,14.225,14.3875,13.87,14.203333333333333,14.135
14.3,14.208333333333334,14.25,14.53,14.173333333333334,14.135
14.95,14.308333333333334,13.7125,14.305,14.236666666666666,14.135
14.75,13.441666666666666,14.2375,13.71,14.036666666666667,14.135
13.5,13.991666666666667,14.10625,13.85,14.22,14.135
13.8,13.675,14.05,13.995,14.27,14.135
15.225,14.308333333333334,14.0,13.975,14.136666666666667,14.135
13.4,13.458333333333334,14.075,14.24,14.13,14.135
12.35,14.2,14.51875,13.72,14.42,14.135
16.025,13.95,14.15,14.14,14.003333333333334,14.135
14.25,14.475,14.60625,14.0,14.226666666666667,14.135
14.15,14.266666666666667,13.675,14.275,14.17,14.135
15.175,14.608333333333333,14.35,14.395,14.166666666666666,14.135
13.375,14.641666666666667,14.25,14.27,13.96,14.135
14.0,13.975,14.275,14.675,13.93,14.135
13.8,14.316666666666666,14.23125,14.05,14.11,14.135
13.35,13.541666666666666,14.1375,14.23,14.263333333333334,14.135
13.35,13.541666666666666,13.775,14.245,13.953333333333333,14.135
12.6,13.7,13.86875,13.815,14.02,14.135
14.375,14.466666666666667,14.09375,14.235,14.293333333333333,14.135
13.75,14.741666666666667,14.58125,14.64,14.42,14.135
14.025,13.783333333333333,13.94375,14.215,14.286666666666667,14.135
12.825,14.758333333333333,14.7375,14.05,14.12,14.135
15.2,13.916666666666666,13.96875,13.905,14.38,14.135
14.025,14.533333333333333,13.85,14.28,14.21,14.135
14.275,14.066666666666666,14.625,14.455,14.11,14.135
14.425,14.658333333333333,13.725,14.175,14.123333333333333,14.135
14.35,13.775,14.0875,13.77,14.293333333333333,14.135
14.725,14.141666666666667,14.39375,13.825,14.176666666666666,14.135
13.225,13.875,14.1,14.05,14.2,14.135
13.425,14.441666666666666,14.35,14.125,14.076666666666666,14.135
14.7,13.833333333333334,14.39375,14.17,14.303333333333333,14.135
12.8,14.191666666666666,14.10625,13.91,14.32,14.135
13.125,13.908333333333333,14.05625,13.92,14.046666666666667,14.135
14.95,14.008333333333333,14.16875,14.005,14.04,14.135
13.65,14.066666666666666,14.25,14.375,14.16,14.135
13.65,14.058333333333334,14.1125,13.93,14.116666666666667,14.135
14.8,14.608333333333333,14.24375,14.12,14.18,14.135
14.6,14.275,13.90625,14.255,14.316666666666666,14.135
12.875,14.441666666666666,13.86875,14.025,13.983333333333333,14.135
14.525,13.975,13.7375,14.335,14.11,14.135
14.225,13.841666666666667,14.3125,14.21,14.07,14.135
13.475,14.608333333333333,14.175,14.115,14.033333333333333,14.135
14.175,14.35,14.39375,14.105,14.196666666666667,14.135
13.075,13.608333333333333,14.5,14.1,14.12,14.135
14.5,13.583333333333334,14.43125,14.19,13.98,14.135
14.625,14.475,14.3625,14.585,13.913333333333334,14.135
14.075,14.508333333333333,14.39375,14.61,13.88,14.135
14.2,14.275,14.25,14.14,14.293333333333333,14.135
13.8,14.1,14.51875,14.49,14.283333333333333,14.135
15.15,14.441666666666666,14.875,14.34,14.196666666666667,14.135
13.65,13.433333333333334,14.51875,14.37,14.263333333333334,14.135
14.475,13.65,14.21875,13.985,14.213333333333333,14.135
14.0,14.258333333333333,13.75,13.84,14.286666666666667,14.135
13.9,14.291666666666666,13.56875,14.485,14.043333333333333,14.135
14.675,14.675,14.24375,13.93,13.946666666666667,14.135
15.1,14.291666666666666,14.3125,14.415,14.046666666666667,14.135
13.1,14.383333333333333,14.55625,14.17,14.156666666666666,14.135
15.125,13.8,13.775,14.37,14.37,14.135
14.6,14.591666666666667,14.275,14.405,14.136666666666667,14.135
14.2,14.0,13.4875,14.19,14.083333333333334,14.135
14.7,13.483333333333333,14.10625,13.845,14.073333333333334,14.135
12.425,13.683333333333334,14.5625,14.14,14.333333333333334,14.135
15.125,14.066666666666666,14.4,13.795,14.226666666666667,14.135
13.65,14.375,13.8125,13.87,14.183333333333334,14.135
14.65,14.175,13.7875,14.405,14.27,14.135
12.05,14.216666666666667,14.0375,14.235,14.283333333333333,14.135
13.675,13.591666666666667,14.53125,14.35,14.36,14.135
13.95,14.741666666666667,13.9125,13.475,14.086666666666666,14.135
13.875,14.475,14.61875,13.98,14.046666666666667,14.135
13.725,14.575,14.31875,13.89,14.196666666666667,14.135
14.3,13.925,14.20625,13.675,14.213333333333333,14.135
14.525,12.966666666666667,14.09375,14.275,14.093333333333334,14.135
15.125,14.116666666666667,14.05625,13.815,14.143333333333333,14.135
14.175,14.075,14.66875,14.095,13.966666666666667,14.135
13.9,13.85,14.36875,13.755,14.023333333333333,14.135
13.625,13.916666666666666,14.61875,14.05,14.303333333333333,14.135
14.4,15.058333333333334,13.525,14.39,14.18,14.135
15.05,14.2,14.09375,13.715,14.05,14.135
13.75,13.791666666666666,13.7625,14.28,14.11,14.135
13.275,14.025,13.76875,14.265,14.25,14.135
13.55,13.558333333333334,13.4125,14.31,13.986666666666666,14.135
14.6,13.566666666666666,14.43125,13.87,13.953333333333333,14.135
