20,60,80,100,150,200
13.475,14.341666666666667,13.9875,14.085,14.543333333333333,14.295
13.175,14.675,14.28125,14.03,13.96,14.295
14.55,14.033333333333333,14.75625,14.21,14.39,14.295
13.5,13.966666666666667,14.14375,14.075,14.313333333333333,14.295
14.425,14.125,14.4625,14.51,14.26,14.295
14.225,14.4,14.6125,14.295,14.27,14.295
14.175,14.55,14.8,14.085,14.486666666666666,14.295
13.675,14.858333333333333,14.31875,14.27,14.486666666666666,14.295
14.8,13.766666666666667,14.29375,14.27,14.44,14.295
14.925,14.266666666666667,14.1375,14.065,14.296666666666667,14.295
14.6,15.141666666666667,14.49375,14.06,14.176666666666666,14.295
14.85,14.141666666666667,14.1625,14.58,14.213333333333333,14.295
14.4,14.341666666666667,14.41875,13.765,14.23,14.295
15.375,13.966666666666667,14.2,14.21,14.523333333333333,14.295
13.0,15.033333333333333,13.575,14.545,14.323333333333334,14.295
15.85,14.0,14.2125,13.885,14.666666666666666,14.295
14.2,14.95,13.85625,14.16,14.426666666666666,14.295
15.175,14.166666666666666,14.54375,13.955,14.463333333333333,14.295
14.4,15.158333333333333,14.6125,14.525,14.276666666666667,14.295
13.8,13.716666666666667,13.85,14.425,14.5,14.295
13.525,14.141666666666667,14.19375,14.29,14.14,14.295
14.7,14.833333333333334,14.0375,14.205,14.25,14.295
15.275,13.933333333333334,14.4,14.255,14.113333333333333,14.295
14.5,13.6,14.0625,14.405,14.03,14.295
14.825,14.475,14.2375,14.33,14.48,14.295
13.825,13.933333333333334,14.1875,14.23,14.203333333333333,14.295
13.375,13.808333333333334,14.43125,14.69,14.473333333333333,14.295
13.3,14.425,14.175,14.625,14.23,14.295
14.65,14.425,14.0375,14.365,14.433333333333334,14.295
13.525,14.1,13.93125,14.52,14.363333333333333,14.295
15.125,14.0,14.48125,13.91,14.29,14.295
14.675,14.591666666666667,15.025,14.21,14.286666666666667,14.295
14.9,13.908333333333333,13.9375,14.565,14.306666666666667,14.295
14.05,14.541666666666666,14.2625,14.105,14.246666666666666,14.295
14.525,14.641666666666667,14.6875,14.16,14.093333333333334,14.295
15.55,14.333333333333334,14.34375,14.59,14.25,14.295
12.475,14.275,14.81875,14.555,14.006666666666666,14.295
14.4,14.308333333333334,13.93125,14.22,14.46,14.295
13.375,14.616666666666667,14.1625,14.175,14.05,14.295
14.4,14.466666666666667,13.9875,14.465,14.263333333333334,14.295
14.75,13.691666666666666,14.18125,14.295,14.243333333333334,14.295
14.025,13.75,14.425,14.47,14.233333333333333,14.295
12.825,14.1,14.1,14.58,14.12,14.295
13.1,14.441666666666666,14.275,14.39,14.303333333333333,14.295
14.5,14.691666666666666,14.7,14.135,14.153333333333334,14.295
15.225,14.741666666666667,13.9,14.47,14.023333333333333,14.295
15.3,14.641666666666667,14.3875,14.095,14.463333333333333,14.295
13.625,13.933333333333334,14.70625,14.66,14.116666666666667,14.295
13.85,14.383333333333333,14.5875,14.1,14.26,14.295
14.35,14.308333333333334,14.28125,14.585,14.07,14.295
14.475,14.208333333333334,14.15,13.945,14.5,14.295
13.55,14.616666666666667,14.225,14.475,14.513333333333334,14.295
12.7,13.908333333333333,14.2625,14.325,14.006666666666666,14.295
14.7,14.233333333333333,14.6375,13.975,14.293333333333333,14.295
15.15,14.166666666666666,14.0125,14.69,14.17,14.295
14.35,14.058333333333334,13.80625,14.44,14.186666666666667,14.295
14.025,14.091666666666667,13.83125,14.47,14.193333333333333,14.295
14.75,14.7,13.59375,14.395,14.42,14.295
14.05,14.6,14.24375,13.68,14.493333333333334,14.295
14.925,14.083333333333334,14.39375,14.29,14.256666666666666,14.295
15.3,14.408333333333333,14.4125,14.075,14.393333333333333,14.295
13.875,13.9,13.9375,14.075,14.34,14.295
13.55,14.933333333333334,14.9,14.385,14.143333333333333,14.295
14.1,14.241666666666667,14.8875,13.975,14.38,14.295
13.6,13.45,14.95625,14.045,14.316666666666666,14.295
13.65,14.208333333333334,15.03125,14.775,14.566666666666666,14.295
12.4,14.458333333333334,14.825,14.285,14.44,14.295
14.9,14.491666666666667,14.4875,14.55,14.23,14.295
14.625,14.95,14.3375,14.36,14.13,14.295
15.1,14.433333333333334,14.61875,14.625,14.413333333333334,14.295
13.5,13.591666666666667,14.375,14.265,14.473333333333333,14.295
15.1,13.7,14.6375,14.215,14.1,14.295
14.3,14.758333333333333,14.36875,14.555,14.303333333333333,14.295
13.45,14.3,14.675,14.33,13.94,14.295
15.35,13.875,14.65625,14.065,14.52,14.295
14.0,14.941666666666666,14.25,14.475,14.27,14.295
13.775,14.075,14.1125,14.335,14.283333333333333,14.295
14.0,14.4,13.9625,13.595,14.096666666666666,14.295
15.075,15.016666666666667,14.0375,13.655,14.593333333333334,14.295
14.8,13.85,13.725,14.545,14.456666666666667,14.295
13.775,14.266666666666667,14.2125,14.47,13.893333333333333,14.295
12.75,13.916666666666666,14.71875,14.16,14.25,14.295
14.575,14.875,14.575,13.825,14.11,14.295
14.025,14.158333333333333,14.38125,14.14,14.153333333333334,14.295
14.3,14.525,14.15625,14.455,14.546666666666667,14.295
14.3,14.616666666666667,14.15625,14.43,14.293333333333333,14.295
14.725,13.391666666666667,13.75,14.445,14.386666666666667,14.295
15.05,14.408333333333333,14.55625,13.965,14.276666666666667,14.295
15.55,14.358333333333333,14.35,14.19,14.253333333333334,14.295
13.25,14.275,13.9625,14.2,14.136666666666667,14.295
14.675,14.333333333333334,14.6375,14.105,14.14,14.295
13.825,14.325,14.15,14.675,14.426666666666666,14.295
13.725,14.625,14.58125,14.3,14.183333333333334,14.295
12.6,13.616666666666667,13.96875,14.03,14.336666666666666,14.295
13.75,14.658333333333333,14.13125,14.205,13.933333333333334,14.295
14.45,14.083333333333334,13.6,14.08,14.26,14.295
15.2,13.825,13.65,13.965,14.133333333333333,14.295
14.65,14.166666666666666,14.8125,14.435,14.323333333333334,14.295
14.575,14.033333333333333,14.3375,13.895,14.333333333333334,14.295
12.6,13.841666666666667,14.3125,14.365,14.44,14.295
13.425,13.925,14.30625,14.045,13.943333333333333,14.295
15.675,14.075,14.4,14.55,14.63,14.295
15.9,14.333333333333334,14.0875,14.08,14.26,14.295
14.25,14.308333333333334,14.6375,14.055,14.276666666666667,14.295
13.425,14.208333333333334,13.575,14.2,14.433333333333334,14.295
15.4,14.008333333333333,14.26875,14.505,14.156666666666666,14.295
14.55,13.891666666666667,14.275,14.05,14.373333333333333,14.295
13.775,14.491666666666667,13.90625,14.37,14.126666666666667,14.295
15.3,14.141666666666667,14.375,14.33,14.216666666666667,14.295
14.075,13.983333333333333,14.10625,13.975,14.756666666666666,14.295
14.25,14.791666666666666,13.98125,14.065,14.066666666666666,14.295
13.175,13.925,14.4125,14.115,14.433333333333334,14.295
15.175,15.125,14.60625,14.435,14.483333333333333,14.295
14.3,14.441666666666666,14.3625,14.08,14.566666666666666,14.295
14.85,12.841666666666667,14.35,14.255,14.4,14.295
14.675,14.15,13.8375,14.42,14.046666666666667,14.295
14.1,14.183333333333334,14.375,14.585,14.31,14.295
13.525,14.275,14.25,14.3,14.646666666666667,14.295
13.75,14.925,14.24375,14.725,14.48,14.295
14.15,14.458333333333334,14.8,14.485,14.233333333333333,14.295
12.8,14.25,14.44375,14.335,14.246666666666666,14.295
15.125,14.141666666666667,14.23125,14.435,14.43,14.295
15.0,14.408333333333333,13.8875,14.315,14.23,14.295
15.1,14.316666666666666,13.95625,14.275,14.37,14.295
14.75,13.925,14.15,13.955,14.4,14.295
15.375,14.916666666666666,14.76875,13.99,14.233333333333333,14.295
16.15,14.408333333333333,14.46875,14.54,14.153333333333334,14.295
14.275,14.516666666666667,14.43125,14.03,14.403333333333334,14.295
12.95,14.1,14.50625,14.115,14.466666666666667,14.295
13.7,14.425,13.8125,14.515,14.36,14.295
13.75,14.15,14.2375,14.2,14.26,14.295
13.95,14.916666666666666,14.35625,14.385,14.21,14.295
14.8,14.2,13.875,13.785,14.23,14.295
13.9,14.191666666666666,15.28125,14.4,14.283333333333333,14.295
15.0,13.883333333333333,14.8875,13.925,14.413333333333334,14.295
14.225,14.591666666666667,14.075,14.22,14.543333333333333,14.295
15.25,14.35,14.55625,14.135,14.22,14.295
14.15,14.766666666666667,13.99375,14.515,14.136666666666667,14.295
13.675,14.083333333333334,15.14375,14.05,14.2,14.295
15.175,13.8,14.10625,14.505,14.046666666666667,14.295
14.975,14.208333333333334,14.35,14.42,14.316666666666666,14.295
14.525,13.841666666666667,14.29375,14.095,14.223333333333333,14.295
14.075,14.191666666666666,14.375,14.415,14.286666666666667,14.295
