x-axis,V_INC,V_OUT
second,Volt,Volt
-4.17048000E+00,-125.00000E-03,+62.50000E-03
-4.17044000E+00,-250.00000E-03,+62.50000E-03
-4.17040000E+00,-250.00000E-03,+62.50000E-03
-4.17036000E+00,-125.00000E-03,+62.50000E-03
-4.17032000E+00,-250.00000E-03,+62.50000E-03
-4.17028000E+00,-250.00000E-03,+0.0E+00
-4.17024000E+00,-125.00000E-03,+62.50000E-03
-4.17020000E+00,-125.00000E-03,+62.50000E-03
-4.17016000E+00,-125.00000E-03,+125.00000E-03
-4.17012000E+00,-0.0E+00,-62.50000E-03
-4.17008000E+00,-125.00000E-03,+62.50000E-03
-4.17004000E+00,-125.00000E-03,+125.00000E-03
-4.17000000E+00,-125.00000E-03,+0.0E+00
-4.16996000E+00,-250.00000E-03,+62.50000E-03
-4.16992000E+00,-250.00000E-03,+62.50000E-03
-4.16988000E+00,-125.00000E-03,+62.50000E-03
-4.16984000E+00,-125.00000E-03,+0.0E+00
-4.16980000E+00,-125.00000E-03,+62.50000E-03
-4.16976000E+00,-250.00000E-03,+62.50000E-03
-4.16972000E+00,-125.00000E-03,+62.50000E-03
-4.16968000E+00,-0.0E+00,+0.0E+00
-4.16964000E+00,-125.00000E-03,+125.00000E-03
-4.16960000E+00,-125.00000E-03,+125.00000E-03
-4.16956000E+00,-125.00000E-03,+125.00000E-03
-4.16952000E+00,-125.00000E-03,+62.50000E-03
-4.16948000E+00,-125.00000E-03,+62.50000E-03
-4.16944000E+00,-125.00000E-03,+62.50000E-03
-4.16940000E+00,-125.00000E-03,+125.00000E-03
-4.16936000E+00,+125.00000E-03,+62.50000E-03
-4.16932000E+00,-0.0E+00,+125.00000E-03
-4.16928000E+00,-125.00000E-03,+125.00000E-03
-4.16924000E+00,-250.00000E-03,+62.50000E-03
-4.16920000E+00,-125.00000E-03,+62.50000E-03
-4.16916000E+00,-125.00000E-03,+125.00000E-03
-4.16912000E+00,-125.00000E-03,+62.50000E-03
-4.16908000E+00,-125.00000E-03,+62.50000E-03
-4.16904000E+00,-250.00000E-03,+62.50000E-03
-4.16900000E+00,-250.00000E-03,+62.50000E-03
-4.16896000E+00,-125.00000E-03,+125.00000E-03
-4.16892000E+00,-125.00000E-03,+125.00000E-03
-4.16888000E+00,-125.00000E-03,+125.00000E-03
-4.16884000E+00,-125.00000E-03,+62.50000E-03
-4.16880000E+00,-125.00000E-03,+125.00000E-03
-4.16876000E+00,-125.00000E-03,-62.50000E-03
-4.16872000E+00,+0.0E+00,+125.00000E-03
-4.16868000E+00,+0.0E+00,+125.00000E-03
-4.16864000E+00,-0.0E+00,+125.00000E-03
-4.16860000E+00,-125.00000E-03,+62.50000E-03
-4.16856000E+00,-125.00000E-03,+62.50000E-03
-4.16852000E+00,-250.00000E-03,+62.50000E-03
-4.16848000E+00,-125.00000E-03,+125.00000E-03
-4.16844000E+00,-125.00000E-03,+125.00000E-03
-4.16840000E+00,-125.00000E-03,+125.00000E-03
-4.16836000E+00,-125.00000E-03,+125.00000E-03
-4.16832000E+00,-125.00000E-03,+62.50000E-03
-4.16828000E+00,-125.00000E-03,+62.50000E-03
-4.16824000E+00,-250.00000E-03,+125.00000E-03
-4.16820000E+00,-125.00000E-03,+62.50000E-03
-4.16816000E+00,+0.0E+00,+62.50000E-03
-4.16812000E+00,-0.0E+00,+125.00000E-03
-4.16808000E+00,-250.00000E-03,+125.00000E-03
-4.16804000E+00,-250.00000E-03,+125.00000E-03
-4.16800000E+00,-0.0E+00,+125.00000E-03
-4.16796000E+00,-125.00000E-03,+62.50000E-03
-4.16792000E+00,-125.00000E-03,+125.00000E-03
-4.16788000E+00,-0.0E+00,+62.50000E-03
-4.16784000E+00,-125.00000E-03,+0.0E+00
-4.16780000E+00,-125.00000E-03,+62.50000E-03
-4.16776000E+00,-250.00000E-03,+62.50000E-03
-4.16772000E+00,-250.00000E-03,+62.50000E-03
-4.16768000E+00,-125.00000E-03,+125.00000E-03
-4.16764000E+00,-125.00000E-03,+62.50000E-03
-4.16760000E+00,-125.00000E-03,+62.50000E-03
-4.16756000E+00,-250.00000E-03,+62.50000E-03
-4.16752000E+00,-125.00000E-03,+62.50000E-03
-4.16748000E+00,-250.00000E-03,+62.50000E-03
-4.16744000E+00,-250.00000E-03,+125.00000E-03
-4.16740000E+00,-125.00000E-03,+125.00000E-03
-4.16736000E+00,-125.00000E-03,+125.00000E-03
-4.16732000E+00,-125.00000E-03,+125.00000E-03
-4.16728000E+00,-125.00000E-03,+62.50000E-03
-4.16724000E+00,-125.00000E-03,+62.50000E-03
-4.16720000E+00,-0.0E+00,+62.50000E-03
-4.16716000E+00,-250.00000E-03,+125.00000E-03
-4.16712000E+00,-125.00000E-03,+62.50000E-03
-4.16708000E+00,-250.00000E-03,+125.00000E-03
-4.16704000E+00,-250.00000E-03,+62.50000E-03
-4.16700000E+00,-125.00000E-03,+62.50000E-03
-4.16696000E+00,-125.00000E-03,+62.50000E-03
-4.16692000E+00,-125.00000E-03,+62.50000E-03
-4.16688000E+00,-250.00000E-03,+125.00000E-03
-4.16684000E+00,-125.00000E-03,+125.00000E-03
-4.16680000E+00,-250.00000E-03,+125.00000E-03
-4.16676000E+00,-125.00000E-03,+125.00000E-03
-4.16672000E+00,-125.00000E-03,+125.00000E-03
-4.16668000E+00,-125.00000E-03,+62.50000E-03
-4.16664000E+00,-125.00000E-03,+62.50000E-03
-4.16660000E+00,-125.00000E-03,+62.50000E-03
-4.16656000E+00,-0.0E+00,+62.50000E-03
-4.16652000E+00,-125.00000E-03,+125.00000E-03
-4.16648000E+00,-250.00000E-03,+62.50000E-03
-4.16644000E+00,-125.00000E-03,+125.00000E-03
-4.16640000E+00,-0.0E+00,+125.00000E-03
-4.16636000E+00,-125.00000E-03,+62.50000E-03
-4.16632000E+00,-375.00000E-03,+0.0E+00
-4.16628000E+00,-125.00000E-03,+62.50000E-03
-4.16624000E+00,+0.0E+00,+62.50000E-03
-4.16620000E+00,-0.0E+00,+62.50000E-03
-4.16616000E+00,-250.00000E-03,+125.00000E-03
-4.16612000E+00,+0.0E+00,+62.50000E-03
-4.16608000E+00,-0.0E+00,+62.50000E-03
-4.16604000E+00,-125.00000E-03,+62.50000E-03
-4.16600000E+00,-125.00000E-03,+125.00000E-03
-4.16596000E+00,-250.00000E-03,+62.50000E-03
-4.16592000E+00,-0.0E+00,+62.50000E-03
-4.16588000E+00,-125.00000E-03,+62.50000E-03
-4.16584000E+00,-125.00000E-03,+62.50000E-03
-4.16580000E+00,-125.00000E-03,+125.00000E-03
-4.16576000E+00,-125.00000E-03,+125.00000E-03
-4.16572000E+00,-250.00000E-03,+62.50000E-03
-4.16568000E+00,-125.00000E-03,+125.00000E-03
-4.16564000E+00,-125.00000E-03,+62.50000E-03
-4.16560000E+00,-250.00000E-03,+62.50000E-03
-4.16556000E+00,-250.00000E-03,+62.50000E-03
-4.16552000E+00,-125.00000E-03,+125.00000E-03
-4.16548000E+00,-250.00000E-03,+125.00000E-03
-4.16544000E+00,-125.00000E-03,+125.00000E-03
-4.16540000E+00,-0.0E+00,+62.50000E-03
-4.16536000E+00,-125.00000E-03,+62.50000E-03
-4.16532000E+00,-125.00000E-03,+62.50000E-03
-4.16528000E+00,-125.00000E-03,+62.50000E-03
-4.16524000E+00,-0.0E+00,+125.00000E-03
-4.16520000E+00,-125.00000E-03,+125.00000E-03
-4.16516000E+00,-125.00000E-03,+125.00000E-03
-4.16512000E+00,-125.00000E-03,+62.50000E-03
-4.16508000E+00,-125.00000E-03,+62.50000E-03
-4.16504000E+00,-0.0E+00,+125.00000E-03
-4.16500000E+00,-125.00000E-03,+62.50000E-03
-4.16496000E+00,-125.00000E-03,+62.50000E-03
-4.16492000E+00,-250.00000E-03,+62.50000E-03
-4.16488000E+00,-125.00000E-03,+62.50000E-03
-4.16484000E+00,-125.00000E-03,+125.00000E-03
-4.16480000E+00,+125.00000E-03,+62.50000E-03
-4.16476000E+00,-250.00000E-03,+62.50000E-03
-4.16472000E+00,-250.00000E-03,+62.50000E-03
-4.16468000E+00,-125.00000E-03,+62.50000E-03
-4.16464000E+00,-125.00000E-03,+62.50000E-03
-4.16460000E+00,-125.00000E-03,+125.00000E-03
-4.16456000E+00,-125.00000E-03,+125.00000E-03
-4.16452000E+00,-125.00000E-03,+62.50000E-03
-4.16448000E+00,-0.0E+00,+125.00000E-03
-4.16444000E+00,-125.00000E-03,+125.00000E-03
-4.16440000E+00,-125.00000E-03,+62.50000E-03
-4.16436000E+00,-125.00000E-03,+62.50000E-03
-4.16432000E+00,-250.00000E-03,+62.50000E-03
-4.16428000E+00,-250.00000E-03,+125.00000E-03
-4.16424000E+00,-0.0E+00,+125.00000E-03
-4.16420000E+00,-125.00000E-03,+125.00000E-03
-4.16416000E+00,-250.00000E-03,+62.50000E-03
-4.16412000E+00,-0.0E+00,+62.50000E-03
-4.16408000E+00,-125.00000E-03,+62.50000E-03
-4.16404000E+00,-250.00000E-03,+0.0E+00
-4.16400000E+00,-125.00000E-03,+62.50000E-03
-4.16396000E+00,-125.00000E-03,+62.50000E-03
-4.16392000E+00,-0.0E+00,+125.00000E-03
-4.16388000E+00,-250.00000E-03,+125.00000E-03
-4.16384000E+00,-0.0E+00,+0.0E+00
-4.16380000E+00,-125.00000E-03,+0.0E+00
-4.16376000E+00,-125.00000E-03,+62.50000E-03
-4.16372000E+00,-125.00000E-03,+62.50000E-03
-4.16368000E+00,-250.00000E-03,+0.0E+00
-4.16364000E+00,-125.00000E-03,+62.50000E-03
-4.16360000E+00,-125.00000E-03,+62.50000E-03
-4.16356000E+00,-0.0E+00,+125.00000E-03
-4.16352000E+00,-125.00000E-03,+0.0E+00
-4.16348000E+00,-125.00000E-03,+62.50000E-03
-4.16344000E+00,-125.00000E-03,+125.00000E-03
-4.16340000E+00,-125.00000E-03,+0.0E+00
-4.16336000E+00,-0.0E+00,+62.50000E-03
-4.16332000E+00,-125.00000E-03,+125.00000E-03
-4.16328000E+00,-125.00000E-03,+125.00000E-03
-4.16324000E+00,-125.00000E-03,+125.00000E-03
-4.16320000E+00,-125.00000E-03,+62.50000E-03
-4.16316000E+00,-250.00000E-03,+62.50000E-03
-4.16312000E+00,-125.00000E-03,+62.50000E-03
-4.16308000E+00,-250.00000E-03,+62.50000E-03
-4.16304000E+00,-125.00000E-03,+62.50000E-03
-4.16300000E+00,-125.00000E-03,+62.50000E-03
-4.16296000E+00,-250.00000E-03,+125.00000E-03
-4.16292000E+00,-125.00000E-03,+62.50000E-03
