x-axis,VREF,VOUT_FILT
second,Volt,Volt
-340.0000E-03,+62.5000E-03,-125.0000E-03
-339.5000E-03,-93.7500E-03,-281.2500E-03
-339.0000E-03,+218.7500E-03,-125.0000E-03
-338.5000E-03,+687.5000E-03,-125.0000E-03
-338.0000E-03,+843.7500E-03,+31.2500E-03
-337.5000E-03,+1.1562500E+00,+31.2500E-03
-337.0000E-03,+1.3125000E+00,-125.0000E-03
-336.5000E-03,+1.4687500E+00,+31.2500E-03
-336.0000E-03,+1.7812500E+00,+31.2500E-03
-335.5000E-03,+1.9375000E+00,-125.0000E-03
-335.0000E-03,+2.0937500E+00,+31.2500E-03
-334.5000E-03,+2.4062500E+00,-125.0000E-03
-334.0000E-03,+2.5625000E+00,-125.0000E-03
-333.5000E-03,+2.8750000E+00,+31.2500E-03
-333.0000E-03,+3.0312500E+00,-125.0000E-03
-332.5000E-03,+3.1875000E+00,+31.2500E-03
-332.0000E-03,+3.8125000E+00,+343.7500E-03
-331.5000E-03,+3.9687500E+00,+656.2500E-03
-331.0000E-03,+4.1250000E+00,+1.1250000E+00
-330.5000E-03,+4.4375000E+00,+1.5937500E+00
-330.0000E-03,+4.4375000E+00,+1.9062500E+00
-329.5000E-03,+4.7500000E+00,+2.5312500E+00
-329.0000E-03,+4.9062500E+00,+2.8437500E+00
-328.5000E-03,+4.9062500E+00,+3.1562500E+00
-328.0000E-03,+5.2187500E+00,+3.3125000E+00
-327.5000E-03,+5.3750000E+00,+3.3125000E+00
-327.0000E-03,+5.5312500E+00,+3.4687500E+00
-326.5000E-03,+5.6875000E+00,+3.3125000E+00
-326.0000E-03,+6.0000000E+00,+3.3125000E+00
-325.5000E-03,+6.3125000E+00,+3.4687500E+00
-325.0000E-03,+6.3125000E+00,+3.1562500E+00
-324.5000E-03,+6.7812500E+00,+3.3125000E+00
-324.0000E-03,+6.7812500E+00,+3.4687500E+00
-323.5000E-03,+7.4062500E+00,+3.4687500E+00
-323.0000E-03,+7.4062500E+00,+3.3125000E+00
-322.5000E-03,+7.5625000E+00,+3.4687500E+00
-322.0000E-03,+8.1875000E+00,+3.4687500E+00
-321.5000E-03,+8.0312500E+00,+3.3125000E+00
-321.0000E-03,+8.3437500E+00,+3.1562500E+00
-320.5000E-03,+8.5000000E+00,+3.4687500E+00
-320.0000E-03,+8.6562500E+00,+3.4687500E+00
-319.5000E-03,+8.9687500E+00,+3.3125000E+00
-319.0000E-03,+9.2812500E+00,+3.3125000E+00
-318.5000E-03,+9.2812500E+00,+3.3125000E+00
-318.0000E-03,+9.2812500E+00,+3.3125000E+00
-317.5000E-03,+9.7500000E+00,+3.3125000E+00
-317.0000E-03,+9.9062500E+00,+3.1562500E+00
-316.5000E-03,+10.0625000E+00,+3.3125000E+00
-316.0000E-03,+10.2187500E+00,+3.1562500E+00
-315.5000E-03,+10.5312500E+00,+3.3125000E+00
-315.0000E-03,+10.6875000E+00,+3.3125000E+00
-314.5000E-03,+11.0000000E+00,+3.1562500E+00
-314.0000E-03,+11.1562500E+00,+3.1562500E+00
-313.5000E-03,+11.0000000E+00,+3.1562500E+00
-313.0000E-03,+11.3125000E+00,+3.3125000E+00
-312.5000E-03,+11.3125000E+00,+3.1562500E+00
-312.0000E-03,+11.4687500E+00,+3.4687500E+00
-311.5000E-03,+11.4687500E+00,+3.3125000E+00
-311.0000E-03,+11.6250000E+00,+3.3125000E+00
-310.5000E-03,+12.0937500E+00,+3.3125000E+00
-310.0000E-03,+12.0937500E+00,+3.3125000E+00
-309.5000E-03,+12.2500000E+00,+3.3125000E+00
-309.0000E-03,+12.4062500E+00,+3.3125000E+00
-308.5000E-03,+12.5625000E+00,+3.0000000E+00
-308.0000E-03,+12.7187500E+00,+3.3125000E+00
-307.5000E-03,+12.7187500E+00,+3.1562500E+00
-307.0000E-03,+12.7187500E+00,+3.1562500E+00
-306.5000E-03,+12.8750000E+00,+3.3125000E+00
-306.0000E-03,+13.0312500E+00,+3.1562500E+00
-305.5000E-03,+13.1875000E+00,+3.3125000E+00
-305.0000E-03,+13.3437500E+00,+3.1562500E+00
-304.5000E-03,+13.5000000E+00,+3.1562500E+00
-304.0000E-03,+13.5000000E+00,+3.3125000E+00
-303.5000E-03,+13.5000000E+00,+3.1562500E+00
-303.0000E-03,+13.5000000E+00,+3.1562500E+00
-302.5000E-03,+13.8125000E+00,+3.1562500E+00
-302.0000E-03,+13.8125000E+00,+3.3125000E+00
-301.5000E-03,+13.9687500E+00,+3.1562500E+00
-301.0000E-03,+14.2812500E+00,+3.3125000E+00
-300.5000E-03,+14.1250000E+00,+3.3125000E+00
-300.0000E-03,+14.1250000E+00,+3.1562500E+00
-299.5000E-03,+14.4375000E+00,+3.3125000E+00
-299.0000E-03,+14.2812500E+00,+3.1562500E+00
-298.5000E-03,+14.4375000E+00,+3.3125000E+00
-298.0000E-03,+14.7500000E+00,+3.3125000E+00
-297.5000E-03,+14.5937500E+00,+3.1562500E+00
-297.0000E-03,+14.7500000E+00,+3.3125000E+00
-296.5000E-03,+14.7500000E+00,+3.3125000E+00
-296.0000E-03,+14.7500000E+00,+3.0000000E+00
-295.5000E-03,+14.7500000E+00,+3.0000000E+00
-295.0000E-03,+15.0625000E+00,+3.3125000E+00
-294.5000E-03,+14.9062500E+00,+3.0000000E+00
-294.0000E-03,+15.0625000E+00,+3.1562500E+00
-293.5000E-03,+15.0625000E+00,+3.3125000E+00
-293.0000E-03,+15.2187500E+00,+3.1562500E+00
-292.5000E-03,+15.2187500E+00,+3.1562500E+00
-292.0000E-03,+15.2187500E+00,+3.1562500E+00
-291.5000E-03,+15.2187500E+00,+3.1562500E+00
-291.0000E-03,+15.2187500E+00,+3.3125000E+00
-290.5000E-03,+15.3750000E+00,+3.1562500E+00
-290.0000E-03,+15.3750000E+00,+3.0000000E+00
-289.5000E-03,+15.6875000E+00,+3.3125000E+00
-289.0000E-03,+15.5312500E+00,+3.1562500E+00
-288.5000E-03,+15.5312500E+00,+3.3125000E+00
-288.0000E-03,+15.6875000E+00,+3.3125000E+00
-287.5000E-03,+15.5312500E+00,+3.1562500E+00
-287.0000E-03,+15.6875000E+00,+3.1562500E+00
-286.5000E-03,+15.8437500E+00,+3.1562500E+00
-286.0000E-03,+15.6875000E+00,+3.3125000E+00
-285.5000E-03,+15.8437500E+00,+3.3125000E+00
-285.0000E-03,+16.0000000E+00,+3.1562500E+00
-284.5000E-03,+16.0000000E+00,+3.1562500E+00
-284.0000E-03,+15.6875000E+00,+3.0000000E+00
-283.5000E-03,+16.0000000E+00,+3.1562500E+00
-283.0000E-03,+16.0000000E+00,+3.1562500E+00
-282.5000E-03,+16.0000000E+00,+3.1562500E+00
-282.0000E-03,+16.0000000E+00,+3.3125000E+00
-281.5000E-03,+16.1562500E+00,+3.1562500E+00
-281.0000E-03,+16.1562500E+00,+3.3125000E+00
-280.5000E-03,+16.1562500E+00,+3.1562500E+00
-280.0000E-03,+16.4687500E+00,+3.3125000E+00
-279.5000E-03,+16.4687500E+00,+3.1562500E+00
-279.0000E-03,+16.3125000E+00,+3.1562500E+00
-278.5000E-03,+16.3125000E+00,+3.3125000E+00
-278.0000E-03,+16.1562500E+00,+3.1562500E+00
-277.5000E-03,+16.3125000E+00,+3.3125000E+00
-277.0000E-03,+16.4687500E+00,+3.1562500E+00
-276.5000E-03,+16.3125000E+00,+3.1562500E+00
-276.0000E-03,+16.3125000E+00,+3.3125000E+00
-275.5000E-03,+16.4687500E+00,+3.0000000E+00
-275.0000E-03,+16.3125000E+00,+3.0000000E+00
-274.5000E-03,+16.3125000E+00,+3.1562500E+00
-274.0000E-03,+16.3125000E+00,+3.3125000E+00
-273.5000E-03,+16.6250000E+00,+3.1562500E+00
-273.0000E-03,+16.6250000E+00,+3.1562500E+00
-272.5000E-03,+16.4687500E+00,+3.3125000E+00
-272.0000E-03,+16.6250000E+00,+3.1562500E+00
-271.5000E-03,+16.6250000E+00,+3.0000000E+00
-271.0000E-03,+16.7812500E+00,+3.3125000E+00
-270.5000E-03,+16.9375000E+00,+3.1562500E+00
-270.0000E-03,+16.6250000E+00,+3.3125000E+00
-269.5000E-03,+16.4687500E+00,+3.1562500E+00
-269.0000E-03,+16.3125000E+00,+3.0000000E+00
-268.5000E-03,+16.6250000E+00,+3.1562500E+00
-268.0000E-03,+16.6250000E+00,+3.1562500E+00
-267.5000E-03,+16.7812500E+00,+3.0000000E+00
-267.0000E-03,+16.7812500E+00,+3.1562500E+00
-266.5000E-03,+16.7812500E+00,+3.1562500E+00
-266.0000E-03,+17.0937500E+00,+3.3125000E+00
-265.5000E-03,+16.6250000E+00,+3.1562500E+00
-265.0000E-03,+16.7812500E+00,+3.1562500E+00
-264.5000E-03,+16.7812500E+00,+3.1562500E+00
-264.0000E-03,+16.9375000E+00,+3.1562500E+00
-263.5000E-03,+17.0937500E+00,+3.1562500E+00
-263.0000E-03,+16.9375000E+00,+3.3125000E+00
-262.5000E-03,+17.0937500E+00,+3.1562500E+00
-262.0000E-03,+17.0937500E+00,+3.1562500E+00
-261.5000E-03,+17.0937500E+00,+3.1562500E+00
-261.0000E-03,+16.9375000E+00,+3.3125000E+00
-260.5000E-03,+17.0937500E+00,+3.3125000E+00
-260.0000E-03,+16.9375000E+00,+3.1562500E+00
-259.5000E-03,+16.9375000E+00,+3.4687500E+00
-259.0000E-03,+17.0937500E+00,+3.1562500E+00
-258.5000E-03,+17.0937500E+00,+3.1562500E+00
-258.0000E-03,+17.2500000E+00,+3.1562500E+00
-257.5000E-03,+16.9375000E+00,+3.1562500E+00
-257.0000E-03,+17.0937500E+00,+3.1562500E+00
-256.5000E-03,+17.0937500E+00,+3.0000000E+00
-256.0000E-03,+17.0937500E+00,+3.0000000E+00
-255.5000E-03,+17.0937500E+00,+3.1562500E+00
-255.0000E-03,+17.0937500E+00,+3.0000000E+00
-254.5000E-03,+17.0937500E+00,+3.1562500E+00
-254.0000E-03,+17.0937500E+00,+3.1562500E+00
-253.5000E-03,+17.0937500E+00,+3.3125000E+00
-253.0000E-03,+17.2500000E+00,+3.1562500E+00
-252.5000E-03,+17.0937500E+00,+3.1562500E+00
-252.0000E-03,+17.2500000E+00,+3.1562500E+00
-251.5000E-03,+16.9375000E+00,+3.1562500E+00
-251.0000E-03,+16.9375000E+00,+3.1562500E+00
-250.5000E-03,+17.0937500E+00,+3.1562500E+00
-250.0000E-03,+16.9375000E+00,+3.1562500E+00
-249.5000E-03,+17.2500000E+00,+3.1562500E+00
-249.0000E-03,+17.2500000E+00,+3.1562500E+00
-248.5000E-03,+17.2500000E+00,+3.1562500E+00
