x-axis,VREF,VDD1V2
second,Volt,Volt
-3.0960000E+00,-158.7496E-03,-31.2500E-03
-3.0959000E+00,-158.7496E-03,-31.2500E-03
-3.0958000E+00,-314.9996E-03,-31.2500E-03
-3.0957000E+00,-158.7496E-03,-31.2500E-03
-3.0956000E+00,-314.9996E-03,-31.2500E-03
-3.0955000E+00,-314.9996E-03,-31.2500E-03
-3.0954000E+00,-158.7496E-03,-31.2500E-03
-3.0953000E+00,-158.7496E-03,-31.2500E-03
-3.0952000E+00,-158.7496E-03,-31.2500E-03
-3.0951000E+00,-158.7496E-03,-31.2500E-03
-3.0950000E+00,-158.7496E-03,-31.2500E-03
-3.0949000E+00,-158.7496E-03,-31.2500E-03
-3.0948000E+00,-314.9996E-03,-187.5000E-03
-3.0947000E+00,-158.7496E-03,-31.2500E-03
-3.0946000E+00,-314.9996E-03,-31.2500E-03
-3.0945000E+00,-158.7496E-03,-31.2500E-03
-3.0944000E+00,-158.7496E-03,+125.0000E-03
-3.0943000E+00,-158.7496E-03,-31.2500E-03
-3.0942000E+00,-158.7496E-03,-187.5000E-03
-3.0941000E+00,-158.7496E-03,-31.2500E-03
-3.0940000E+00,-158.7496E-03,+125.0000E-03
-3.0939000E+00,-314.9996E-03,-31.2500E-03
-3.0938000E+00,-471.2496E-03,-187.5000E-03
-3.0937000E+00,-158.7496E-03,+125.0000E-03
-3.0936000E+00,-314.9996E-03,-31.2500E-03
-3.0935000E+00,-158.7496E-03,+125.0000E-03
-3.0934000E+00,-314.9996E-03,-31.2500E-03
-3.0933000E+00,-314.9996E-03,-31.2500E-03
-3.0932000E+00,-471.2496E-03,-31.2500E-03
-3.0931000E+00,-158.7496E-03,-31.2500E-03
-3.0930000E+00,-158.7496E-03,+125.0000E-03
-3.0929000E+00,-314.9996E-03,-31.2500E-03
-3.0928000E+00,-314.9996E-03,-31.2500E-03
-3.0927000E+00,-158.7496E-03,-31.2500E-03
-3.0926000E+00,-314.9996E-03,+125.0000E-03
-3.0925000E+00,-158.7496E-03,-31.2500E-03
-3.0924000E+00,-158.7496E-03,-31.2500E-03
-3.0923000E+00,-314.9996E-03,-31.2500E-03
-3.0922000E+00,-314.9996E-03,-187.5000E-03
-3.0921000E+00,-314.9996E-03,-187.5000E-03
-3.0920000E+00,-314.9996E-03,-31.2500E-03
-3.0919000E+00,-314.9996E-03,-31.2500E-03
-3.0918000E+00,-314.9996E-03,-187.5000E-03
-3.0917000E+00,-158.7496E-03,-31.2500E-03
-3.0916000E+00,-314.9996E-03,-187.5000E-03
-3.0915000E+00,-314.9996E-03,-187.5000E-03
-3.0914000E+00,-158.7496E-03,+125.0000E-03
-3.0913000E+00,-158.7496E-03,-31.2500E-03
-3.0912000E+00,-158.7496E-03,+281.2500E-03
-3.0911000E+00,-158.7496E-03,-31.2500E-03
-3.0910000E+00,-314.9996E-03,-187.5000E-03
-3.0909000E+00,-158.7496E-03,-187.5000E-03
-3.0908000E+00,-158.7496E-03,-31.2500E-03
-3.0907000E+00,-314.9996E-03,-187.5000E-03
-3.0906000E+00,-314.9996E-03,-31.2500E-03
-3.0905000E+00,-158.7496E-03,+125.0000E-03
-3.0904000E+00,-158.7496E-03,+125.0000E-03
-3.0903000E+00,-158.7496E-03,-31.2500E-03
