x-axis,VREF,VDD1V2
second,Volt,Volt
-4.2244000E+00,-312.5000E-03,-156.2500E-03
-4.2240000E+00,-156.2500E-03,-156.2500E-03
-4.2236000E+00,-312.5000E-03,-312.5000E-03
-4.2232000E+00,-156.2500E-03,-156.2500E-03
-4.2228000E+00,-312.5000E-03,-0.0E+00
-4.2224000E+00,-156.2500E-03,+0.0E+00
-4.2220000E+00,-312.5000E-03,-156.2500E-03
-4.2216000E+00,-156.2500E-03,-0.0E+00
-4.2212000E+00,-312.5000E-03,-312.5000E-03
-4.2208000E+00,-156.2500E-03,-156.2500E-03
-4.2204000E+00,-312.5000E-03,-0.0E+00
-4.2200000E+00,-312.5000E-03,-156.2500E-03
-4.2196000E+00,-156.2500E-03,-0.0E+00
-4.2192000E+00,-156.2500E-03,-156.2500E-03
-4.2188000E+00,-156.2500E-03,-0.0E+00
-4.2184000E+00,-156.2500E-03,-156.2500E-03
-4.2180000E+00,-156.2500E-03,-0.0E+00
-4.2176000E+00,-156.2500E-03,-156.2500E-03
-4.2172000E+00,-312.5000E-03,-156.2500E-03
-4.2168000E+00,-0.0E+00,-156.2500E-03
-4.2164000E+00,-156.2500E-03,-0.0E+00
-4.2160000E+00,-312.5000E-03,-156.2500E-03
-4.2156000E+00,-156.2500E-03,-0.0E+00
-4.2152000E+00,-156.2500E-03,-156.2500E-03
-4.2148000E+00,-156.2500E-03,-0.0E+00
-4.2144000E+00,-312.5000E-03,-156.2500E-03
-4.2140000E+00,-156.2500E-03,-0.0E+00
-4.2136000E+00,-312.5000E-03,+0.0E+00
-4.2132000E+00,-312.5000E-03,+0.0E+00
-4.2128000E+00,-312.5000E-03,-156.2500E-03
-4.2124000E+00,-312.5000E-03,+156.2500E-03
-4.2120000E+00,-156.2500E-03,-156.2500E-03
-4.2116000E+00,-156.2500E-03,-156.2500E-03
-4.2112000E+00,-156.2500E-03,-0.0E+00
-4.2108000E+00,-156.2500E-03,+0.0E+00
-4.2104000E+00,-0.0E+00,-156.2500E-03
-4.2100000E+00,-156.2500E-03,-156.2500E-03
-4.2096000E+00,-156.2500E-03,-156.2500E-03
-4.2092000E+00,-156.2500E-03,-156.2500E-03
-4.2088000E+00,-156.2500E-03,-0.0E+00
-4.2084000E+00,-156.2500E-03,+0.0E+00
-4.2080000E+00,-312.5000E-03,+0.0E+00
-4.2076000E+00,-156.2500E-03,+0.0E+00
-4.2072000E+00,-156.2500E-03,-156.2500E-03
-4.2068000E+00,-312.5000E-03,-0.0E+00
-4.2064000E+00,-156.2500E-03,+0.0E+00
-4.2060000E+00,-312.5000E-03,-156.2500E-03
-4.2056000E+00,-312.5000E-03,-0.0E+00
-4.2052000E+00,-156.2500E-03,+0.0E+00
-4.2048000E+00,-156.2500E-03,-156.2500E-03
-4.2044000E+00,-312.5000E-03,-0.0E+00
-4.2040000E+00,-156.2500E-03,+0.0E+00
-4.2036000E+00,-156.2500E-03,-156.2500E-03
-4.2032000E+00,-312.5000E-03,-0.0E+00
-4.2028000E+00,-312.5000E-03,-156.2500E-03
-4.2024000E+00,-156.2500E-03,-156.2500E-03
-4.2020000E+00,-0.0E+00,-156.2500E-03
-4.2016000E+00,-312.5000E-03,-156.2500E-03
-4.2012000E+00,-156.2500E-03,-312.5000E-03
-4.2008000E+00,-156.2500E-03,-156.2500E-03
-4.2004000E+00,-156.2500E-03,-156.2500E-03
-4.2000000E+00,-0.0E+00,-156.2500E-03
-4.1996000E+00,-156.2500E-03,-156.2500E-03
-4.1992000E+00,-312.5000E-03,-0.0E+00
-4.1988000E+00,-156.2500E-03,-156.2500E-03
-4.1984000E+00,-312.5000E-03,-156.2500E-03
-4.1980000E+00,-156.2500E-03,-156.2500E-03
-4.1976000E+00,-156.2500E-03,-0.0E+00
