x-axis,V_INS,V_INC,V_OUT
second,Volt,Volt,Volt
-6.3000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
-6.0000E-03,-66.4063E-03,-52.7344E-03,+23.4375E-03
-5.7000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
-5.4000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-5.1000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-4.8000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-4.5000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-4.2000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
-3.9000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
-3.6000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
-3.3000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
-3.0000E-03,-85.9375E-03,-42.9688E-03,+23.4375E-03
-2.7000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-2.4000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-2.1000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
-1.8000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
-1.5000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
-1.2000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
-900.0E-06,-76.1719E-03,-52.7344E-03,+29.2969E-03
-600.0E-06,-76.1719E-03,-52.7344E-03,+29.2969E-03
-300.0E-06,-85.9375E-03,-52.7344E-03,+29.2969E-03
+0.0E+00,-76.1719E-03,-42.9688E-03,+23.4375E-03
+300.0E-06,-76.1719E-03,-52.7344E-03,+23.4375E-03
+600.0E-06,-76.1719E-03,-42.9688E-03,+29.2969E-03
+900.0E-06,-76.1719E-03,-52.7344E-03,+23.4375E-03
+1.2000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+1.5000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+1.8000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+2.1000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+2.4000E-03,-76.1719E-03,-42.9688E-03,+29.2969E-03
+2.7000E-03,-66.4063E-03,-52.7344E-03,+23.4375E-03
+3.0000E-03,-66.4063E-03,-52.7344E-03,+23.4375E-03
+3.3000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+3.6000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+3.9000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+4.2000E-03,-66.4063E-03,-42.9688E-03,+29.2969E-03
+4.5000E-03,-66.4063E-03,-42.9688E-03,+29.2969E-03
+4.8000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+5.1000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+5.4000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+5.7000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+6.0000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+6.3000E-03,-76.1719E-03,-42.9688E-03,+29.2969E-03
+6.6000E-03,-76.1719E-03,-42.9688E-03,+29.2969E-03
+6.9000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
+7.2000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+7.5000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+7.8000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+8.1000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+8.4000E-03,-85.9375E-03,-42.9688E-03,+23.4375E-03
+8.7000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+9.0000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+9.3000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+9.6000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+9.9000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+10.2000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+10.5000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+10.8000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+11.1000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+11.4000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+11.7000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+12.0000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+12.3000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+12.6000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+12.9000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+13.2000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+13.5000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+13.8000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+14.1000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+14.4000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+14.7000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+15.0000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+15.3000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+15.6000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+15.9000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+16.2000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
+16.5000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+16.8000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+17.1000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+17.4000E-03,-76.1719E-03,-42.9688E-03,+23.4375E-03
+17.7000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+18.0000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+18.3000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+18.6000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+18.9000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+19.2000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+19.5000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+19.8000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+20.1000E-03,-95.7031E-03,-52.7344E-03,+23.4375E-03
+20.4000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+20.7000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+21.0000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+21.3000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+21.6000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+21.9000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+22.2000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+22.5000E-03,-85.9375E-03,-62.5000E-03,+23.4375E-03
+22.8000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+23.1000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+23.4000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+23.7000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+24.0000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+24.3000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+24.6000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+24.9000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+25.2000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+25.5000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+25.8000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+26.1000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+26.4000E-03,-76.1719E-03,-52.7344E-03,+17.5781E-03
+26.7000E-03,-76.1719E-03,-62.5000E-03,+17.5781E-03
+27.0000E-03,-76.1719E-03,-62.5000E-03,+23.4375E-03
+27.3000E-03,-85.9375E-03,-62.5000E-03,+17.5781E-03
+27.6000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+27.9000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+28.2000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+28.5000E-03,-85.9375E-03,-62.5000E-03,+17.5781E-03
+28.8000E-03,-85.9375E-03,-62.5000E-03,+23.4375E-03
+29.1000E-03,-76.1719E-03,-62.5000E-03,+29.2969E-03
+29.4000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+29.7000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+30.0000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+30.3000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+30.6000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+30.9000E-03,-85.9375E-03,-62.5000E-03,+23.4375E-03
+31.2000E-03,-85.9375E-03,-52.7344E-03,+17.5781E-03
+31.5000E-03,-85.9375E-03,-62.5000E-03,+23.4375E-03
+31.8000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+32.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+32.4000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+32.7000E-03,-76.1719E-03,-52.7344E-03,+23.4375E-03
+33.0000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+33.3000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+33.6000E-03,-85.9375E-03,-62.5000E-03,+23.4375E-03
+33.9000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+34.2000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+34.5000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+34.8000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+35.1000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+35.4000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+35.7000E-03,-85.9375E-03,-52.7344E-03,+23.4375E-03
+36.0000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+36.3000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+36.6000E-03,-76.1719E-03,-42.9688E-03,+29.2969E-03
+36.9000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+37.2000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+37.5000E-03,-85.9375E-03,-62.5000E-03,+29.2969E-03
+37.8000E-03,-95.7031E-03,-52.7344E-03,+23.4375E-03
+38.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+38.4000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+38.7000E-03,-85.9375E-03,-52.7344E-03,+35.1562E-03
+39.0000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+39.3000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+39.6000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+39.9000E-03,-85.9375E-03,-52.7344E-03,+35.1562E-03
+40.2000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+40.5000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+40.8000E-03,-85.9375E-03,-52.7344E-03,+35.1562E-03
+41.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+41.4000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+41.7000E-03,-85.9375E-03,-52.7344E-03,+35.1562E-03
+42.0000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+42.3000E-03,-76.1719E-03,-52.7344E-03,+29.2969E-03
+42.6000E-03,-85.9375E-03,-52.7344E-03,+35.1562E-03
+42.9000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+43.2000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+43.5000E-03,-85.9375E-03,-52.7344E-03,+41.0156E-03
+43.8000E-03,-85.9375E-03,-52.7344E-03,+35.1562E-03
+44.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+44.4000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+44.7000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+45.0000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+45.3000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+45.6000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+45.9000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+46.2000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+46.5000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+46.8000E-03,-85.9375E-03,-52.7344E-03,+41.0156E-03
+47.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+47.4000E-03,-95.7031E-03,-52.7344E-03,+35.1563E-03
+47.7000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+48.0000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+48.3000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+48.6000E-03,-85.9375E-03,-62.5000E-03,+35.1562E-03
+48.9000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+49.2000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+49.5000E-03,-95.7031E-03,-52.7344E-03,+29.2969E-03
+49.8000E-03,-95.7031E-03,-52.7344E-03,+29.2969E-03
+50.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+50.4000E-03,-76.1719E-03,-52.7344E-03,+35.1563E-03
+50.7000E-03,-85.9375E-03,-62.5000E-03,+35.1563E-03
+51.0000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+51.3000E-03,-85.9375E-03,-52.7344E-03,+35.1563E-03
+51.6000E-03,-85.9375E-03,-62.5000E-03,+35.1563E-03
+51.9000E-03,-85.9375E-03,-62.5000E-03,+35.1562E-03
+52.2000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+52.5000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+52.8000E-03,-95.7031E-03,-52.7344E-03,+29.2969E-03
+53.1000E-03,-85.9375E-03,-52.7344E-03,+29.2969E-03
+53.4000E-03,-95.7031E-03,-52.7344E-03,+29.2969E-03
+53.7000E-03,-95.7031E-03,-52.7344E-03,+29.2969E-03
+54.0000E-03,-95.7031E-03,-52.7344E-03,+35.1562E-03
+54.3000E-03,+50.7813E-03,+15.6250E-03,+29.2969E-03
+54.6000E-03,+333.9844E-03,+289.0625E-03,+35.1563E-03
+54.9000E-03,+421.8750E-03,+396.4844E-03,+35.1562E-03
+55.2000E-03,+500.0000E-03,+484.3750E-03,+29.2969E-03
+55.5000E-03,+587.8906E-03,+572.2656E-03,+35.1563E-03
+55.8000E-03,+656.2500E-03,+650.3906E-03,+35.1562E-03
+56.1000E-03,+744.1406E-03,+728.5156E-03,+29.2969E-03
+56.4000E-03,+822.2656E-03,+816.4063E-03,+35.1563E-03
+56.7000E-03,+890.6250E-03,+894.5313E-03,+35.1562E-03
+57.0000E-03,+968.7500E-03,+972.6563E-03,+29.2969E-03
+57.3000E-03,+1.0468750E+00,+1.0507813E+00,+29.2969E-03
+57.6000E-03,+1.1347656E+00,+1.1093750E+00,+35.1563E-03
+57.9000E-03,+1.2128906E+00,+1.1875000E+00,+35.1563E-03
+58.2000E-03,+1.2812500E+00,+1.2558594E+00,+35.1563E-03
+58.5000E-03,+1.3593750E+00,+1.3339844E+00,+35.1563E-03
+58.8000E-03,+1.4277344E+00,+1.4023438E+00,+35.1562E-03
+59.1000E-03,+1.4960938E+00,+1.4804688E+00,+29.2969E-03
+59.4000E-03,+1.5644531E+00,+1.5390625E+00,+29.2969E-03
+59.7000E-03,+1.6425781E+00,+1.6171875E+00,+35.1563E-03
+60.0000E-03,+1.7109375E+00,+1.6855469E+00,+35.1562E-03
+60.3000E-03,+1.7695313E+00,+1.7539063E+00,+29.2969E-03
+60.6000E-03,+1.8281250E+00,+1.8222656E+00,+29.2969E-03
+60.9000E-03,+1.8867188E+00,+1.8906250E+00,+35.1563E-03
+61.2000E-03,+1.9550781E+00,+1.9492188E+00,+35.1562E-03
+61.5000E-03,+2.0234375E+00,+2.0175781E+00,+29.2969E-03
+61.8000E-03,+2.0917969E+00,+2.0859375E+00,+35.1563E-03
+62.1000E-03,+2.1601563E+00,+2.1542969E+00,+35.1563E-03
+62.4000E-03,+2.2285156E+00,+2.2226563E+00,+35.1563E-03
+62.7000E-03,+2.2871094E+00,+2.2812500E+00,+35.1562E-03
+63.0000E-03,+2.3554688E+00,+2.3496094E+00,+29.2969E-03
+63.3000E-03,+2.4238281E+00,+2.4179688E+00,+29.2969E-03
+63.6000E-03,+2.4824219E+00,+2.4765625E+00,+29.2969E-03
+63.9000E-03,+2.5410156E+00,+2.5351563E+00,+35.1563E-03
+64.2000E-03,+2.5996094E+00,+2.5937500E+00,+35.1562E-03
+64.5000E-03,+2.6679688E+00,+2.6523438E+00,+29.2969E-03
+64.8000E-03,+2.7167969E+00,+2.7109375E+00,+35.1562E-03
+65.1000E-03,+2.7753906E+00,+2.7597656E+00,+29.2969E-03
+65.4000E-03,+2.8437500E+00,+2.8281250E+00,+23.4375E-03
+65.7000E-03,+2.8925781E+00,+2.8867188E+00,+29.2969E-03
+66.0000E-03,+2.9511719E+00,+2.9355469E+00,+29.2969E-03
+66.3000E-03,+3.0097656E+00,+3.0039063E+00,+29.2969E-03
+66.6000E-03,+3.0683594E+00,+3.0625000E+00,+29.2969E-03
+66.9000E-03,+3.1171875E+00,+3.1113281E+00,+29.2969E-03
+67.2000E-03,+3.1757813E+00,+3.1796875E+00,+29.2969E-03
+67.5000E-03,+3.2343750E+00,+3.2382813E+00,+35.1562E-03
+67.8000E-03,+3.2832031E+00,+3.2968750E+00,+29.2969E-03
+68.1000E-03,+3.3320313E+00,+3.3457031E+00,+29.2969E-03
+68.4000E-03,+3.3808594E+00,+3.3945313E+00,+35.1563E-03
+68.7000E-03,+3.4394531E+00,+3.4531250E+00,+35.1562E-03
+69.0000E-03,+3.4980469E+00,+3.5019531E+00,+29.2969E-03
+69.3000E-03,+3.5468750E+00,+3.5507813E+00,+29.2969E-03
+69.6000E-03,+3.5859375E+00,+3.5996094E+00,+29.2969E-03
+69.9000E-03,+3.6347656E+00,+3.6484375E+00,+29.2969E-03
+70.2000E-03,+3.6835938E+00,+3.7070313E+00,+35.1562E-03
+70.5000E-03,+3.7226563E+00,+3.7558594E+00,+23.4375E-03
+70.8000E-03,+3.7812500E+00,+3.8046875E+00,+29.2969E-03
+71.1000E-03,+3.8105469E+00,+3.8437500E+00,+29.2969E-03
+71.4000E-03,+3.8691406E+00,+3.8925781E+00,+35.1562E-03
+71.7000E-03,+3.9082031E+00,+3.9316406E+00,+29.2969E-03
+72.0000E-03,+3.9472656E+00,+3.9707031E+00,+23.4375E-03
+72.3000E-03,+3.9960938E+00,+4.0097656E+00,+23.4375E-03
+72.6000E-03,+4.0351563E+00,+4.0585938E+00,+29.2969E-03
+72.9000E-03,+4.0742188E+00,+4.0976563E+00,+29.2969E-03
+73.2000E-03,+4.1230469E+00,+4.1464844E+00,+23.4375E-03
+73.5000E-03,+4.1621094E+00,+4.1757813E+00,+29.2969E-03
+73.8000E-03,+4.2011719E+00,+4.2148438E+00,+23.4375E-03
+74.1000E-03,+4.2500000E+00,+4.2539063E+00,+41.0156E-03
+74.4000E-03,+4.2792969E+00,+4.2832031E+00,+87.8906E-03
+74.7000E-03,+4.3281250E+00,+4.3125000E+00,+134.7656E-03
+75.0000E-03,+4.3574219E+00,+4.3320313E+00,+275.3906E-03
+75.3000E-03,+4.4062500E+00,+4.3417969E+00,+486.3281E-03
+75.6000E-03,+4.4355469E+00,+4.3320313E+00,+755.8594E-03
+75.9000E-03,+4.4550781E+00,+4.3222656E+00,+1.0488281E+00
+76.2000E-03,+4.4941406E+00,+4.3125000E+00,+1.3710938E+00
+76.5000E-03,+4.5136719E+00,+4.2539062E+00,+1.7460938E+00
+76.8000E-03,+4.5429688E+00,+4.2050781E+00,+2.1796875E+00
+77.1000E-03,+4.5625000E+00,+4.1464844E+00,+2.5839844E+00
+77.4000E-03,+4.5820313E+00,+4.0976563E+00,+2.9765625E+00
+77.7000E-03,+4.6210938E+00,+4.0976563E+00,+3.3691406E+00
+78.0000E-03,+4.6601563E+00,+4.2343750E+00,+3.5917969E+00
+78.3000E-03,+4.7089844E+00,+4.4101563E+00,+3.6855469E+00
+78.6000E-03,+4.7382813E+00,+4.4980469E+00,+3.6621094E+00
+78.9000E-03,+4.7675781E+00,+4.5273438E+00,+3.6503906E+00
+79.2000E-03,+4.7968750E+00,+4.5664063E+00,+3.6386719E+00
+79.5000E-03,+4.8261719E+00,+4.5957031E+00,+3.6386719E+00
+79.8000E-03,+4.8554688E+00,+4.6250000E+00,+3.6386719E+00
+80.1000E-03,+4.8750000E+00,+4.6542969E+00,+3.6386719E+00
+80.4000E-03,+4.9042969E+00,+4.6835938E+00,+3.6386719E+00
+80.7000E-03,+4.9335938E+00,+4.7226563E+00,+3.6386719E+00
+81.0000E-03,+4.9628906E+00,+4.7519531E+00,+3.6386719E+00
+81.3000E-03,+4.9921875E+00,+4.7714844E+00,+3.6328125E+00
+81.6000E-03,+5.0214844E+00,+4.8007813E+00,+3.6386719E+00
+81.9000E-03,+5.0410156E+00,+4.8398438E+00,+3.6386719E+00
+82.2000E-03,+5.0605469E+00,+4.8691406E+00,+3.6328125E+00
+82.5000E-03,+5.0898438E+00,+4.8984375E+00,+3.6386719E+00
+82.8000E-03,+5.1093750E+00,+4.9179688E+00,+3.6445313E+00
+83.1000E-03,+5.1386719E+00,+4.9375000E+00,+3.6386719E+00
+83.4000E-03,+5.1582031E+00,+4.9570313E+00,+3.6445313E+00
+83.7000E-03,+5.1777344E+00,+4.9863281E+00,+3.6503906E+00
