0.125 0
0.375 0
0.625 0
0.875 505
1.125 12348
1.375 10017
1.625 41753
1.875 80657
2.125 61859
2.375 55052
2.625 48977
2.875 56053
3.125 42239
3.375 37982
3.625 34993
3.875 33070
4.125 30756
4.375 28995
4.625 27084
4.875 25574
5.125 24215
5.375 22944
5.625 21823
5.875 20917
6.125 20293
6.375 19017
6.625 18328
6.875 17398
7.125 16664
7.375 21789
7.625 15450
7.875 14963
8.125 14151
8.375 107472
8.625 13266
8.875 14220
9.125 12500
9.375 12033
9.625 61579
9.875 32492
10.125 11604
10.375 10597
10.625 10164
10.875 10359
11.125 9577
11.375 17828
11.625 11483
11.875 8863
12.125 8957
12.375 8153
12.625 8136
12.875 7906
13.125 7628
13.375 7421
13.625 7372
13.875 7110
14.125 6936
14.375 6917
14.625 6480
14.875 6387
15.125 6315
15.375 6055
15.625 5899
15.875 5842
16.125 5570
16.375 5489
16.625 5481
16.875 5166
17.125 5210
17.375 4976
17.625 4759
17.875 4725
18.125 4786
18.375 4596
18.625 4440
18.875 4303
19.125 4155
19.375 4226
19.625 4064
19.875 3911
20.125 4016
20.375 3726
20.625 3792
20.875 3673
21.125 3655
21.375 3493
21.625 3367
21.875 3421
22.125 3229
22.375 3207
22.625 3119
22.875 3114
23.125 3048
23.375 2880
23.625 2969
23.875 2820
24.125 2841
24.375 2675
24.625 2608
24.875 2611
25.125 2529
25.375 2498
25.625 2513
25.875 2388
26.125 2371
26.375 2312
26.625 2258
26.875 2264
27.125 2172
27.375 2128
27.625 2076
27.875 1910
28.125 1972
28.375 1942
28.625 1859
28.875 1854
29.125 1820
29.375 1735
29.625 1758
29.875 1624
30.125 1675
30.375 1628
30.625 1593
30.875 1577
31.125 1425
31.375 1474
31.625 1426
31.875 1396
32.125 1364
32.375 1294
32.625 1338
32.875 1270
33.125 1213
33.375 1220
33.625 1178
33.875 1129
34.125 1133
34.375 1091
34.625 1110
34.875 975
35.125 977
35.375 945
35.625 979
35.875 899
36.125 895
36.375 836
36.625 891
36.875 781
37.125 755
37.375 730
37.625 778
37.875 726
38.125 663
38.375 648
38.625 607
38.875 572
39.125 624
39.375 559
39.625 529
39.875 470
40.125 480
40.375 412
40.625 419
40.875 378
41.125 355
41.375 338
41.625 331
41.875 292
42.125 281
42.375 255
42.625 237
42.875 208
43.125 194
43.375 182
43.625 156
43.875 134
44.125 120
44.375 87
44.625 88
44.875 56
45.125 36
45.375 39
45.625 35
45.875 36
46.125 33
46.375 15
46.625 12
46.875 18
47.125 22
47.375 14
47.625 6
47.875 9
48.125 9
48.375 2
48.625 7
48.875 6
49.125 8
49.375 0
49.625 4
49.875 1
-1   -1
-2   -2
