x-axis,VREF,VDD1V2
second,Volt,Volt
-3.90265000E+00,+0.0E+00,-156.25000E-03
-3.90260000E+00,+0.0E+00,-156.25000E-03
-3.90255000E+00,+156.25000E-03,-0.0E+00
-3.90250000E+00,+0.0E+00,-156.25000E-03
-3.90245000E+00,+0.0E+00,-0.0E+00
-3.90240000E+00,+0.0E+00,-156.25000E-03
-3.90235000E+00,+0.0E+00,-0.0E+00
-3.90230000E+00,+0.0E+00,-156.25000E-03
-3.90225000E+00,+156.25000E-03,+156.25000E-03
-3.90220000E+00,-156.25000E-03,+0.0E+00
-3.90215000E+00,-0.0E+00,-156.25000E-03
-3.90210000E+00,+156.25000E-03,-156.25000E-03
-3.90205000E+00,+0.0E+00,-156.25000E-03
-3.90200000E+00,+0.0E+00,-156.25000E-03
-3.90195000E+00,+0.0E+00,-156.25000E-03
-3.90190000E+00,+0.0E+00,-0.0E+00
-3.90185000E+00,+0.0E+00,-156.25000E-03
-3.90180000E+00,+0.0E+00,-156.25000E-03
-3.90175000E+00,+0.0E+00,-156.25000E-03
-3.90170000E+00,+0.0E+00,-0.0E+00
-3.90165000E+00,+0.0E+00,-156.25000E-03
-3.90160000E+00,+156.25000E-03,-156.25000E-03
-3.90155000E+00,+0.0E+00,-312.50000E-03
-3.90150000E+00,+0.0E+00,-0.0E+00
-3.90145000E+00,+0.0E+00,-156.25000E-03
-3.90140000E+00,+156.25000E-03,-156.25000E-03
-3.90135000E+00,+0.0E+00,-156.25000E-03
-3.90130000E+00,-156.25000E-03,-156.25000E-03
-3.90125000E+00,-0.0E+00,-156.25000E-03
-3.90120000E+00,-156.25000E-03,-156.25000E-03
-3.90115000E+00,-0.0E+00,-156.25000E-03
-3.90110000E+00,+0.0E+00,-156.25000E-03
-3.90105000E+00,+156.25000E-03,-156.25000E-03
-3.90100000E+00,+0.0E+00,-0.0E+00
-3.90095000E+00,+0.0E+00,+0.0E+00
-3.90090000E+00,-156.25000E-03,+0.0E+00
-3.90085000E+00,-0.0E+00,-156.25000E-03
-3.90080000E+00,+156.25000E-03,-312.50000E-03
-3.90075000E+00,-156.25000E-03,-156.25000E-03
-3.90070000E+00,-0.0E+00,-0.0E+00
-3.90065000E+00,+0.0E+00,-156.25000E-03
-3.90060000E+00,-156.25000E-03,-0.0E+00
-3.90055000E+00,-0.0E+00,-156.25000E-03
-3.90050000E+00,+0.0E+00,-156.25000E-03
-3.90045000E+00,+0.0E+00,-156.25000E-03
-3.90040000E+00,+0.0E+00,-156.25000E-03
-3.90035000E+00,+0.0E+00,-0.0E+00
-3.90030000E+00,+0.0E+00,-156.25000E-03
-3.90025000E+00,+0.0E+00,-0.0E+00
-3.90020000E+00,-156.25000E-03,-156.25000E-03
-3.90015000E+00,-156.25000E-03,-156.25000E-03
-3.90010000E+00,-0.0E+00,-156.25000E-03
-3.90005000E+00,-156.25000E-03,-156.25000E-03
-3.90000000E+00,-0.0E+00,-0.0E+00
-3.89995000E+00,+0.0E+00,+156.25000E-03
-3.89990000E+00,+0.0E+00,-156.25000E-03
-3.89985000E+00,+0.0E+00,-0.0E+00
-3.89980000E+00,+0.0E+00,-156.25000E-03
-3.89975000E+00,+156.25000E-03,-156.25000E-03
-3.89970000E+00,+0.0E+00,-156.25000E-03
-3.89965000E+00,-156.25000E-03,-0.0E+00
-3.89960000E+00,+156.25000E-03,-156.25000E-03
-3.89955000E+00,+0.0E+00,-0.0E+00
-3.89950000E+00,+156.25000E-03,+0.0E+00
-3.89945000E+00,-156.25000E-03,-156.25000E-03
-3.89940000E+00,-156.25000E-03,-0.0E+00
-3.89935000E+00,-0.0E+00,+156.25000E-03
-3.89930000E+00,+156.25000E-03,-156.25000E-03
-3.89925000E+00,-156.25000E-03,-156.25000E-03
-3.89920000E+00,-0.0E+00,-156.25000E-03
-3.89915000E+00,+0.0E+00,-156.25000E-03
-3.89910000E+00,-156.25000E-03,-156.25000E-03
-3.89905000E+00,-0.0E+00,-156.25000E-03
-3.89900000E+00,-156.25000E-03,-312.50000E-03
-3.89895000E+00,-0.0E+00,-0.0E+00
-3.89890000E+00,-156.25000E-03,+0.0E+00
-3.89885000E+00,+156.25000E-03,+0.0E+00
-3.89880000E+00,+0.0E+00,-156.25000E-03
-3.89875000E+00,+0.0E+00,+156.25000E-03
-3.89870000E+00,+0.0E+00,-156.25000E-03
-3.89865000E+00,+0.0E+00,-156.25000E-03
-3.89860000E+00,+0.0E+00,-156.25000E-03
-3.89855000E+00,+0.0E+00,-156.25000E-03
-3.89850000E+00,+0.0E+00,-156.25000E-03
-3.89845000E+00,+0.0E+00,-156.25000E-03
-3.89840000E+00,+0.0E+00,-156.25000E-03
-3.89835000E+00,+0.0E+00,-156.25000E-03
-3.89830000E+00,+0.0E+00,-0.0E+00
-3.89825000E+00,+0.0E+00,+0.0E+00
-3.89820000E+00,+0.0E+00,+0.0E+00
-3.89815000E+00,+156.25000E-03,+0.0E+00
-3.89810000E+00,+0.0E+00,+0.0E+00
-3.89805000E+00,-156.25000E-03,-156.25000E-03
-3.89800000E+00,-0.0E+00,-156.25000E-03
-3.89795000E+00,+0.0E+00,-0.0E+00
-3.89790000E+00,+0.0E+00,-156.25000E-03
-3.89785000E+00,-156.25000E-03,-0.0E+00
-3.89780000E+00,+156.25000E-03,-156.25000E-03
-3.89775000E+00,+156.25000E-03,-156.25000E-03
-3.89770000E+00,+0.0E+00,-0.0E+00
-3.89765000E+00,+0.0E+00,-156.25000E-03
-3.89760000E+00,+0.0E+00,-156.25000E-03
-3.89755000E+00,+0.0E+00,-156.25000E-03
-3.89750000E+00,+0.0E+00,-0.0E+00
-3.89745000E+00,+0.0E+00,-156.25000E-03
-3.89740000E+00,+0.0E+00,-156.25000E-03
-3.89735000E+00,+0.0E+00,-156.25000E-03
-3.89730000E+00,+0.0E+00,-0.0E+00
-3.89725000E+00,+0.0E+00,+0.0E+00
-3.89720000E+00,+0.0E+00,+0.0E+00
-3.89715000E+00,+0.0E+00,-156.25000E-03
-3.89710000E+00,+0.0E+00,-0.0E+00
-3.89705000E+00,+0.0E+00,-156.25000E-03
-3.89700000E+00,-156.25000E-03,-156.25000E-03
-3.89695000E+00,+156.25000E-03,-156.25000E-03
-3.89690000E+00,-156.25000E-03,-0.0E+00
-3.89685000E+00,-0.0E+00,-156.25000E-03
-3.89680000E+00,+0.0E+00,-156.25000E-03
-3.89675000E+00,-156.25000E-03,-0.0E+00
-3.89670000E+00,-0.0E+00,+0.0E+00
-3.89665000E+00,+0.0E+00,-156.25000E-03
-3.89660000E+00,+0.0E+00,-0.0E+00
-3.89655000E+00,+0.0E+00,-156.25000E-03
-3.89650000E+00,+0.0E+00,-156.25000E-03
-3.89645000E+00,+0.0E+00,-156.25000E-03
-3.89640000E+00,-156.25000E-03,-0.0E+00
-3.89635000E+00,-156.25000E-03,-156.25000E-03
-3.89630000E+00,-0.0E+00,-0.0E+00
-3.89625000E+00,+0.0E+00,-312.50000E-03
-3.89620000E+00,-156.25000E-03,-156.25000E-03
-3.89615000E+00,-0.0E+00,-156.25000E-03
-3.89610000E+00,-156.25000E-03,-0.0E+00
-3.89605000E+00,-0.0E+00,+0.0E+00
-3.89600000E+00,+0.0E+00,-156.25000E-03
-3.89595000E+00,+0.0E+00,-156.25000E-03
-3.89590000E+00,+0.0E+00,-156.25000E-03
-3.89585000E+00,-156.25000E-03,-0.0E+00
-3.89580000E+00,-0.0E+00,-156.25000E-03
-3.89575000E+00,+0.0E+00,-156.25000E-03
-3.89570000E+00,+0.0E+00,-0.0E+00
-3.89565000E+00,+0.0E+00,+0.0E+00
-3.89560000E+00,-156.25000E-03,+0.0E+00
-3.89555000E+00,-0.0E+00,-156.25000E-03
-3.89550000E+00,-156.25000E-03,-156.25000E-03
-3.89545000E+00,-156.25000E-03,-156.25000E-03
-3.89540000E+00,-156.25000E-03,-0.0E+00
-3.89535000E+00,-156.25000E-03,-156.25000E-03
-3.89530000E+00,-0.0E+00,-0.0E+00
-3.89525000E+00,+0.0E+00,-156.25000E-03
-3.89520000E+00,+156.25000E-03,-0.0E+00
-3.89515000E+00,-156.25000E-03,-156.25000E-03
