x-axis,VREF,VOUT_FILT
second,Volt,Volt
+249.80000E-03,+8.59375000E+00,+2.34375000E+00
+249.85000E-03,+8.43750000E+00,+2.34375000E+00
+249.90000E-03,+8.43750000E+00,+2.18750000E+00
+249.95000E-03,+8.59375000E+00,+2.34375000E+00
+250.00000E-03,+8.43750000E+00,+2.34375000E+00
+250.05000E-03,+8.43750000E+00,+2.34375000E+00
+250.10000E-03,+8.59375000E+00,+2.34375000E+00
+250.15000E-03,+8.43750000E+00,+2.50000000E+00
+250.20000E-03,+8.43750000E+00,+2.34375000E+00
+250.25000E-03,+8.43750000E+00,+2.34375000E+00
+250.30000E-03,+8.59375000E+00,+2.34375000E+00
+250.35000E-03,+8.59375000E+00,+2.34375000E+00
+250.40000E-03,+8.59375000E+00,+2.34375000E+00
+250.45000E-03,+8.59375000E+00,+2.34375000E+00
+250.50000E-03,+8.59375000E+00,+2.34375000E+00
+250.55000E-03,+8.59375000E+00,+2.34375000E+00
+250.60000E-03,+8.59375000E+00,+2.34375000E+00
+250.65000E-03,+8.59375000E+00,+2.34375000E+00
+250.70000E-03,+8.59375000E+00,+2.18750000E+00
+250.75000E-03,+8.59375000E+00,+2.18750000E+00
+250.80000E-03,+8.43750000E+00,+2.18750000E+00
+250.85000E-03,+8.43750000E+00,+2.34375000E+00
+250.90000E-03,+8.43750000E+00,+2.50000000E+00
+250.95000E-03,+8.43750000E+00,+2.18750000E+00
+251.00000E-03,+8.59375000E+00,+2.34375000E+00
+251.05000E-03,+8.43750000E+00,+2.34375000E+00
+251.10000E-03,+8.28125000E+00,+2.34375000E+00
+251.15000E-03,+8.59375000E+00,+2.34375000E+00
+251.20000E-03,+8.59375000E+00,+2.34375000E+00
+251.25000E-03,+8.59375000E+00,+2.34375000E+00
+251.30000E-03,+8.43750000E+00,+2.18750000E+00
+251.35000E-03,+8.59375000E+00,+2.34375000E+00
+251.40000E-03,+8.59375000E+00,+2.34375000E+00
+251.45000E-03,+8.59375000E+00,+2.34375000E+00
+251.50000E-03,+8.43750000E+00,+2.34375000E+00
+251.55000E-03,+8.59375000E+00,+2.34375000E+00
+251.60000E-03,+8.43750000E+00,+2.50000000E+00
+251.65000E-03,+8.43750000E+00,+2.34375000E+00
+251.70000E-03,+8.43750000E+00,+2.18750000E+00
+251.75000E-03,+8.59375000E+00,+2.34375000E+00
+251.80000E-03,+8.59375000E+00,+2.34375000E+00
+251.85000E-03,+8.43750000E+00,+2.34375000E+00
+251.90000E-03,+8.43750000E+00,+2.34375000E+00
+251.95000E-03,+8.43750000E+00,+2.34375000E+00
+252.00000E-03,+8.59375000E+00,+2.34375000E+00
+252.05000E-03,+8.59375000E+00,+2.34375000E+00
+252.10000E-03,+8.43750000E+00,+2.34375000E+00
+252.15000E-03,+8.43750000E+00,+2.34375000E+00
+252.20000E-03,+8.43750000E+00,+2.34375000E+00
+252.25000E-03,+8.43750000E+00,+2.34375000E+00
+252.30000E-03,+8.43750000E+00,+2.34375000E+00
+252.35000E-03,+8.43750000E+00,+2.34375000E+00
+252.40000E-03,+8.59375000E+00,+2.34375000E+00
+252.45000E-03,+8.43750000E+00,+2.34375000E+00
+252.50000E-03,+8.59375000E+00,+2.34375000E+00
+252.55000E-03,+8.43750000E+00,+2.34375000E+00
+252.60000E-03,+8.43750000E+00,+2.34375000E+00
+252.65000E-03,+8.43750000E+00,+2.34375000E+00
+252.70000E-03,+8.59375000E+00,+2.34375000E+00
+252.75000E-03,+8.59375000E+00,+2.34375000E+00
+252.80000E-03,+8.43750000E+00,+2.34375000E+00
+252.85000E-03,+8.43750000E+00,+2.34375000E+00
+252.90000E-03,+8.43750000E+00,+2.34375000E+00
+252.95000E-03,+8.43750000E+00,+2.34375000E+00
+253.00000E-03,+8.59375000E+00,+2.34375000E+00
+253.05000E-03,+8.43750000E+00,+2.34375000E+00
+253.10000E-03,+8.59375000E+00,+2.34375000E+00
+253.15000E-03,+8.59375000E+00,+2.18750000E+00
+253.20000E-03,+8.43750000E+00,+2.34375000E+00
+253.25000E-03,+8.43750000E+00,+2.18750000E+00
+253.30000E-03,+8.43750000E+00,+2.34375000E+00
+253.35000E-03,+8.43750000E+00,+2.34375000E+00
+253.40000E-03,+8.28125000E+00,+2.18750000E+00
+253.45000E-03,+8.43750000E+00,+2.34375000E+00
+253.50000E-03,+8.43750000E+00,+2.34375000E+00
+253.55000E-03,+8.28125000E+00,+2.34375000E+00
+253.60000E-03,+8.59375000E+00,+2.34375000E+00
+253.65000E-03,+8.43750000E+00,+2.34375000E+00
+253.70000E-03,+8.43750000E+00,+2.18750000E+00
+253.75000E-03,+8.59375000E+00,+2.34375000E+00
+253.80000E-03,+8.43750000E+00,+2.34375000E+00
+253.85000E-03,+8.43750000E+00,+2.34375000E+00
+253.90000E-03,+8.43750000E+00,+2.34375000E+00
+253.95000E-03,+8.28125000E+00,+2.18750000E+00
+254.00000E-03,+8.43750000E+00,+2.34375000E+00
+254.05000E-03,+8.43750000E+00,+2.34375000E+00
+254.10000E-03,+8.43750000E+00,+2.34375000E+00
+254.15000E-03,+8.59375000E+00,+2.18750000E+00
+254.20000E-03,+8.28125000E+00,+2.34375000E+00
+254.25000E-03,+8.43750000E+00,+2.18750000E+00
+254.30000E-03,+8.43750000E+00,+2.50000000E+00
+254.35000E-03,+8.28125000E+00,+2.18750000E+00
+254.40000E-03,+8.43750000E+00,+2.18750000E+00
+254.45000E-03,+8.43750000E+00,+2.18750000E+00
+254.50000E-03,+8.43750000E+00,+2.34375000E+00
+254.55000E-03,+8.59375000E+00,+2.34375000E+00
+254.60000E-03,+8.43750000E+00,+2.34375000E+00
+254.65000E-03,+8.28125000E+00,+2.34375000E+00
