x-axis,V_INS,V_INC,V_OUT
second,Volt,Volt,Volt
-4.1648000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1647000E+00,-312.5000E-03,-625.0000E-03,+62.5000E-03
-4.1646000E+00,-0.0E+00,-312.5000E-03,+62.5000E-03
-4.1645000E+00,+0.0E+00,-312.5000E-03,+62.5000E-03
-4.1644000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1643000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1642000E+00,-312.5000E-03,-0.0E+00,+62.5000E-03
-4.1641000E+00,-312.5000E-03,+0.0E+00,+62.5000E-03
-4.1640000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1639000E+00,-0.0E+00,-312.5000E-03,+125.0000E-03
-4.1638000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1637000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1636000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1635000E+00,-0.0E+00,-0.0E+00,+125.0000E-03
-4.1634000E+00,-625.0000E-03,-312.5000E-03,+0.0E+00
-4.1633000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1632000E+00,-312.5000E-03,-312.5000E-03,+187.5000E-03
-4.1631000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1630000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1629000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1628000E+00,-0.0E+00,-625.0000E-03,+62.5000E-03
-4.1627000E+00,-312.5000E-03,-625.0000E-03,+62.5000E-03
-4.1626000E+00,-312.5000E-03,-312.5000E-03,+0.0E+00
-4.1625000E+00,-625.0000E-03,-0.0E+00,+62.5000E-03
-4.1624000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1623000E+00,-312.5000E-03,-312.5000E-03,+0.0E+00
-4.1622000E+00,-312.5000E-03,-625.0000E-03,+125.0000E-03
-4.1621000E+00,-625.0000E-03,-312.5000E-03,+125.0000E-03
-4.1620000E+00,-0.0E+00,-625.0000E-03,+62.5000E-03
-4.1619000E+00,-312.5000E-03,-625.0000E-03,+125.0000E-03
-4.1618000E+00,-625.0000E-03,-625.0000E-03,+62.5000E-03
-4.1617000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1616000E+00,-625.0000E-03,-0.0E+00,+125.0000E-03
-4.1615000E+00,-0.0E+00,-312.5000E-03,+125.0000E-03
-4.1614000E+00,-625.0000E-03,-312.5000E-03,+125.0000E-03
-4.1613000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1612000E+00,-0.0E+00,-312.5000E-03,+0.0E+00
-4.1611000E+00,-312.5000E-03,-0.0E+00,+62.5000E-03
-4.1610000E+00,-625.0000E-03,-312.5000E-03,+125.0000E-03
-4.1609000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1608000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1607000E+00,-312.5000E-03,-0.0E+00,+62.5000E-03
-4.1606000E+00,-625.0000E-03,+0.0E+00,+62.5000E-03
-4.1605000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1604000E+00,-312.5000E-03,-312.5000E-03,+125.0000E-03
-4.1603000E+00,-0.0E+00,-312.5000E-03,+62.5000E-03
-4.1602000E+00,+0.0E+00,-312.5000E-03,+125.0000E-03
-4.1601000E+00,+0.0E+00,-312.5000E-03,+62.5000E-03
-4.1600000E+00,-312.5000E-03,-0.0E+00,+125.0000E-03
-4.1599000E+00,-625.0000E-03,-312.5000E-03,+125.0000E-03
-4.1598000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1597000E+00,-312.5000E-03,-312.5000E-03,+0.0E+00
-4.1596000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1595000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1594000E+00,-625.0000E-03,-312.5000E-03,+125.0000E-03
-4.1593000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1592000E+00,-312.5000E-03,-0.0E+00,+125.0000E-03
-4.1591000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1590000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
-4.1589000E+00,-0.0E+00,-312.5000E-03,+125.0000E-03
-4.1588000E+00,-312.5000E-03,-312.5000E-03,+187.5000E-03
-4.1587000E+00,-625.0000E-03,-312.5000E-03,+62.5000E-03
-4.1586000E+00,-312.5000E-03,-0.0E+00,+125.0000E-03
-4.1585000E+00,-0.0E+00,-312.5000E-03,+0.0E+00
-4.1584000E+00,-312.5000E-03,-625.0000E-03,+125.0000E-03
-4.1583000E+00,-312.5000E-03,-312.5000E-03,+62.5000E-03
