x-axis,VREF,VDD1V2
second,Volt,Volt
-3.1038000E+00,-156.2500E-03,+156.2500E-03
-3.1036000E+00,-156.2500E-03,+0.0E+00
-3.1034000E+00,-156.2500E-03,-156.2500E-03
-3.1032000E+00,-312.5000E-03,-0.0E+00
-3.1030000E+00,-156.2500E-03,+0.0E+00
-3.1028000E+00,-312.5000E-03,+0.0E+00
-3.1026000E+00,-312.5000E-03,+0.0E+00
-3.1024000E+00,-312.5000E-03,-156.2500E-03
-3.1022000E+00,-156.2500E-03,-156.2500E-03
-3.1020000E+00,-156.2500E-03,-156.2500E-03
-3.1018000E+00,-156.2500E-03,-0.0E+00
-3.1016000E+00,-156.2500E-03,+0.0E+00
-3.1014000E+00,-0.0E+00,+0.0E+00
-3.1012000E+00,-156.2500E-03,-156.2500E-03
-3.1010000E+00,-312.5000E-03,-156.2500E-03
-3.1008000E+00,-156.2500E-03,-0.0E+00
-3.1006000E+00,-156.2500E-03,+156.2500E-03
-3.1004000E+00,-312.5000E-03,+0.0E+00
-3.1002000E+00,-156.2500E-03,+156.2500E-03
-3.1000000E+00,-312.5000E-03,-156.2500E-03
-3.0998000E+00,-156.2500E-03,-0.0E+00
-3.0996000E+00,-156.2500E-03,-156.2500E-03
-3.0994000E+00,-156.2500E-03,-156.2500E-03
-3.0992000E+00,-312.5000E-03,-0.0E+00
-3.0990000E+00,-312.5000E-03,-156.2500E-03
-3.0988000E+00,-156.2500E-03,-0.0E+00
-3.0986000E+00,-156.2500E-03,-156.2500E-03
-3.0984000E+00,-312.5000E-03,-0.0E+00
-3.0982000E+00,-156.2500E-03,+0.0E+00
-3.0980000E+00,-156.2500E-03,+156.2500E-03
-3.0978000E+00,-156.2500E-03,+0.0E+00
-3.0976000E+00,-312.5000E-03,-156.2500E-03
-3.0974000E+00,-312.5000E-03,-156.2500E-03
-3.0972000E+00,-312.5000E-03,-156.2500E-03
-3.0970000E+00,-156.2500E-03,-312.5000E-03
-3.0968000E+00,-156.2500E-03,-0.0E+00
-3.0966000E+00,-312.5000E-03,+0.0E+00
-3.0964000E+00,-312.5000E-03,+0.0E+00
-3.0962000E+00,-312.5000E-03,-156.2500E-03
-3.0960000E+00,-156.2500E-03,-156.2500E-03
-3.0958000E+00,-156.2500E-03,-0.0E+00
-3.0956000E+00,-312.5000E-03,-156.2500E-03
-3.0954000E+00,-312.5000E-03,-156.2500E-03
-3.0952000E+00,-156.2500E-03,-0.0E+00
-3.0950000E+00,-312.5000E-03,-156.2500E-03
-3.0948000E+00,-312.5000E-03,-0.0E+00
-3.0946000E+00,-312.5000E-03,-312.5000E-03
-3.0944000E+00,-312.5000E-03,-0.0E+00
-3.0942000E+00,-156.2500E-03,+0.0E+00
-3.0940000E+00,-468.7500E-03,-156.2500E-03
-3.0938000E+00,-156.2500E-03,-0.0E+00
-3.0936000E+00,-156.2500E-03,+0.0E+00
-3.0934000E+00,-312.5000E-03,-156.2500E-03
-3.0932000E+00,-312.5000E-03,-156.2500E-03
-3.0930000E+00,-312.5000E-03,-0.0E+00
-3.0928000E+00,-0.0E+00,+0.0E+00
-3.0926000E+00,-312.5000E-03,-156.2500E-03
-3.0924000E+00,-312.5000E-03,-0.0E+00
-3.0922000E+00,-312.5000E-03,-156.2500E-03
-3.0920000E+00,-156.2500E-03,-0.0E+00
-3.0918000E+00,-156.2500E-03,-156.2500E-03
-3.0916000E+00,-468.7500E-03,-0.0E+00
-3.0914000E+00,-156.2500E-03,-156.2500E-03
-3.0912000E+00,-312.5000E-03,-0.0E+00
-3.0910000E+00,-0.0E+00,+0.0E+00
-3.0908000E+00,-312.5000E-03,+0.0E+00
-3.0906000E+00,-156.2500E-03,-156.2500E-03
-3.0904000E+00,-312.5000E-03,-0.0E+00
-3.0902000E+00,-312.5000E-03,+0.0E+00
-3.0900000E+00,-156.2500E-03,+0.0E+00
-3.0898000E+00,-156.2500E-03,+0.0E+00
-3.0896000E+00,-156.2500E-03,-156.2500E-03
-3.0894000E+00,-312.5000E-03,-156.2500E-03
-3.0892000E+00,-156.2500E-03,-0.0E+00
-3.0890000E+00,-156.2500E-03,+0.0E+00
-3.0888000E+00,-156.2500E-03,+0.0E+00
-3.0886000E+00,-312.5000E-03,+0.0E+00
-3.0884000E+00,-156.2500E-03,-156.2500E-03
-3.0882000E+00,-156.2500E-03,-0.0E+00
-3.0880000E+00,-156.2500E-03,-156.2500E-03
-3.0878000E+00,-156.2500E-03,-0.0E+00
-3.0876000E+00,-312.5000E-03,+0.0E+00
-3.0874000E+00,-156.2500E-03,-156.2500E-03
-3.0872000E+00,-312.5000E-03,-156.2500E-03
-3.0870000E+00,-156.2500E-03,-0.0E+00
-3.0868000E+00,-156.2500E-03,-156.2500E-03
-3.0866000E+00,-156.2500E-03,-0.0E+00
-3.0864000E+00,-156.2500E-03,+0.0E+00
-3.0862000E+00,-312.5000E-03,+0.0E+00
