x-axis,VREF,VDD1V2
second,Volt,Volt
-3.6652000E+00,-312.5000E-03,-156.2500E-03
-3.6651000E+00,-312.5000E-03,+0.0E+00
-3.6650000E+00,-156.2500E-03,+156.2500E-03
-3.6649000E+00,-156.2500E-03,-156.2500E-03
-3.6648000E+00,-156.2500E-03,-0.0E+00
-3.6647000E+00,-468.7500E-03,-156.2500E-03
-3.6646000E+00,-156.2500E-03,+0.0E+00
-3.6645000E+00,-156.2500E-03,+0.0E+00
-3.6644000E+00,-156.2500E-03,+0.0E+00
-3.6643000E+00,-156.2500E-03,-0.0E+00
-3.6642000E+00,-0.0E+00,-156.2500E-03
-3.6641000E+00,-156.2500E-03,+0.0E+00
-3.6640000E+00,-312.5000E-03,+0.0E+00
-3.6639000E+00,-468.7500E-03,+156.2500E-03
-3.6638000E+00,-156.2500E-03,+0.0E+00
-3.6637000E+00,-156.2500E-03,+0.0E+00
-3.6636000E+00,-156.2500E-03,-0.0E+00
-3.6635000E+00,-312.5000E-03,-156.2500E-03
-3.6634000E+00,-156.2500E-03,+0.0E+00
-3.6633000E+00,-312.5000E-03,+0.0E+00
-3.6632000E+00,-156.2500E-03,-0.0E+00
-3.6631000E+00,-312.5000E-03,-156.2500E-03
-3.6630000E+00,-312.5000E-03,-0.0E+00
-3.6629000E+00,-312.5000E-03,-156.2500E-03
-3.6628000E+00,-312.5000E-03,+0.0E+00
-3.6627000E+00,-156.2500E-03,+0.0E+00
-3.6626000E+00,-0.0E+00,+156.2500E-03
-3.6625000E+00,-312.5000E-03,-156.2500E-03
-3.6624000E+00,-312.5000E-03,-156.2500E-03
-3.6623000E+00,-312.5000E-03,-156.2500E-03
-3.6622000E+00,-156.2500E-03,-0.0E+00
-3.6621000E+00,-312.5000E-03,-156.2500E-03
-3.6620000E+00,-156.2500E-03,+0.0E+00
-3.6619000E+00,-156.2500E-03,+0.0E+00
-3.6618000E+00,-312.5000E-03,-0.0E+00
-3.6617000E+00,-156.2500E-03,-156.2500E-03
-3.6616000E+00,-468.7500E-03,-156.2500E-03
-3.6615000E+00,-468.7500E-03,+0.0E+00
-3.6614000E+00,-156.2500E-03,-0.0E+00
-3.6613000E+00,-312.5000E-03,-156.2500E-03
-3.6612000E+00,-312.5000E-03,-156.2500E-03
-3.6611000E+00,-312.5000E-03,-156.2500E-03
-3.6610000E+00,-156.2500E-03,-0.0E+00
-3.6609000E+00,-312.5000E-03,-156.2500E-03
-3.6608000E+00,-312.5000E-03,-156.2500E-03
-3.6607000E+00,-156.2500E-03,-0.0E+00
-3.6606000E+00,-468.7500E-03,-156.2500E-03
-3.6605000E+00,-156.2500E-03,+0.0E+00
-3.6604000E+00,-312.5000E-03,-0.0E+00
-3.6603000E+00,-312.5000E-03,-156.2500E-03
-3.6602000E+00,-156.2500E-03,+0.0E+00
-3.6601000E+00,-156.2500E-03,+0.0E+00
-3.6600000E+00,-156.2500E-03,+0.0E+00
-3.6599000E+00,-156.2500E-03,-0.0E+00
-3.6598000E+00,-468.7500E-03,-312.5000E-03
-3.6597000E+00,-312.5000E-03,-0.0E+00
-3.6596000E+00,-156.2500E-03,-156.2500E-03
-3.6595000E+00,-156.2500E-03,-156.2500E-03
-3.6594000E+00,-312.5000E-03,+0.0E+00
-3.6593000E+00,-156.2500E-03,+0.0E+00
-3.6592000E+00,-156.2500E-03,+156.2500E-03
-3.6591000E+00,-312.5000E-03,-312.5000E-03
-3.6590000E+00,-156.2500E-03,+0.0E+00
-3.6589000E+00,-312.5000E-03,+0.0E+00
-3.6588000E+00,-312.5000E-03,-0.0E+00
-3.6587000E+00,-312.5000E-03,-156.2500E-03
-3.6586000E+00,-156.2500E-03,+0.0E+00
-3.6585000E+00,-156.2500E-03,+156.2500E-03
-3.6584000E+00,-156.2500E-03,+0.0E+00
-3.6583000E+00,-156.2500E-03,-0.0E+00
-3.6582000E+00,-312.5000E-03,-156.2500E-03
-3.6581000E+00,-156.2500E-03,-156.2500E-03
-3.6580000E+00,-156.2500E-03,+0.0E+00
-3.6579000E+00,-156.2500E-03,+0.0E+00
-3.6578000E+00,-312.5000E-03,+156.2500E-03
-3.6577000E+00,-156.2500E-03,-156.2500E-03
-3.6576000E+00,-156.2500E-03,+156.2500E-03
-3.6575000E+00,-312.5000E-03,-0.0E+00
-3.6574000E+00,-156.2500E-03,-156.2500E-03
-3.6573000E+00,-312.5000E-03,-0.0E+00
-3.6572000E+00,-312.5000E-03,-156.2500E-03
-3.6571000E+00,-312.5000E-03,-156.2500E-03
-3.6570000E+00,-156.2500E-03,+0.0E+00
-3.6569000E+00,-312.5000E-03,+0.0E+00
-3.6568000E+00,-156.2500E-03,+0.0E+00
-3.6567000E+00,-156.2500E-03,-0.0E+00
-3.6566000E+00,-156.2500E-03,-156.2500E-03
-3.6565000E+00,-156.2500E-03,-312.5000E-03
-3.6564000E+00,-312.5000E-03,+0.0E+00
-3.6563000E+00,-156.2500E-03,-0.0E+00
-3.6562000E+00,-468.7500E-03,-156.2500E-03
-3.6561000E+00,-156.2500E-03,-156.2500E-03
-3.6560000E+00,-156.2500E-03,-156.2500E-03
-3.6559000E+00,-156.2500E-03,+0.0E+00
-3.6558000E+00,-156.2500E-03,-0.0E+00
-3.6557000E+00,-312.5000E-03,-156.2500E-03
-3.6556000E+00,-156.2500E-03,+0.0E+00
-3.6555000E+00,-312.5000E-03,+0.0E+00
-3.6554000E+00,-0.0E+00,-0.0E+00
-3.6553000E+00,-468.7500E-03,-156.2500E-03
-3.6552000E+00,-468.7500E-03,-0.0E+00
-3.6551000E+00,-312.5000E-03,-156.2500E-03
-3.6550000E+00,-156.2500E-03,-156.2500E-03
-3.6549000E+00,-312.5000E-03,-156.2500E-03
-3.6548000E+00,-156.2500E-03,-156.2500E-03
-3.6547000E+00,-156.2500E-03,+0.0E+00
-3.6546000E+00,-156.2500E-03,+0.0E+00
-3.6545000E+00,-312.5000E-03,+0.0E+00
-3.6544000E+00,-156.2500E-03,+0.0E+00
-3.6543000E+00,-312.5000E-03,-0.0E+00
-3.6542000E+00,-312.5000E-03,-156.2500E-03
-3.6541000E+00,-468.7500E-03,-156.2500E-03
-3.6540000E+00,-312.5000E-03,-156.2500E-03
-3.6539000E+00,-0.0E+00,+0.0E+00
-3.6538000E+00,-156.2500E-03,-0.0E+00
-3.6537000E+00,-156.2500E-03,-156.2500E-03
-3.6536000E+00,-156.2500E-03,+0.0E+00
-3.6535000E+00,-312.5000E-03,-0.0E+00
-3.6534000E+00,-156.2500E-03,-156.2500E-03
-3.6533000E+00,-312.5000E-03,-156.2500E-03
-3.6532000E+00,-312.5000E-03,+0.0E+00
-3.6531000E+00,-156.2500E-03,+0.0E+00
-3.6530000E+00,-156.2500E-03,+0.0E+00
-3.6529000E+00,-468.7500E-03,-0.0E+00
-3.6528000E+00,-312.5000E-03,-156.2500E-03
-3.6527000E+00,-156.2500E-03,-156.2500E-03
-3.6526000E+00,-312.5000E-03,+0.0E+00
-3.6525000E+00,-156.2500E-03,-0.0E+00
-3.6524000E+00,-468.7500E-03,-156.2500E-03
-3.6523000E+00,-312.5000E-03,-156.2500E-03
-3.6522000E+00,-312.5000E-03,-156.2500E-03
-3.6521000E+00,-156.2500E-03,-0.0E+00
-3.6520000E+00,-312.5000E-03,-156.2500E-03
-3.6519000E+00,-312.5000E-03,-0.0E+00
-3.6518000E+00,-156.2500E-03,-156.2500E-03
-3.6517000E+00,-156.2500E-03,+0.0E+00
-3.6516000E+00,-156.2500E-03,-0.0E+00
-3.6515000E+00,-156.2500E-03,-156.2500E-03
-3.6514000E+00,-156.2500E-03,+0.0E+00
-3.6513000E+00,-156.2500E-03,+0.0E+00
-3.6512000E+00,-156.2500E-03,-0.0E+00
-3.6511000E+00,-156.2500E-03,-156.2500E-03
-3.6510000E+00,-312.5000E-03,-0.0E+00
-3.6509000E+00,-312.5000E-03,-156.2500E-03
-3.6508000E+00,-312.5000E-03,-156.2500E-03
-3.6507000E+00,-156.2500E-03,-0.0E+00
-3.6506000E+00,-156.2500E-03,-156.2500E-03
-3.6505000E+00,-156.2500E-03,+0.0E+00
-3.6504000E+00,-156.2500E-03,-0.0E+00
-3.6503000E+00,-312.5000E-03,-156.2500E-03
-3.6502000E+00,-468.7500E-03,-156.2500E-03
-3.6501000E+00,-0.0E+00,-156.2500E-03
-3.6500000E+00,-156.2500E-03,-156.2500E-03
-3.6499000E+00,-312.5000E-03,-0.0E+00
-3.6498000E+00,-156.2500E-03,-156.2500E-03
-3.6497000E+00,-156.2500E-03,+0.0E+00
-3.6496000E+00,-156.2500E-03,-0.0E+00
-3.6495000E+00,-156.2500E-03,-156.2500E-03
-3.6494000E+00,-156.2500E-03,-0.0E+00
-3.6493000E+00,-312.5000E-03,-156.2500E-03
-3.6492000E+00,-156.2500E-03,-156.2500E-03
-3.6491000E+00,-156.2500E-03,-156.2500E-03
-3.6490000E+00,-156.2500E-03,-156.2500E-03
-3.6489000E+00,-312.5000E-03,+0.0E+00
-3.6488000E+00,-0.0E+00,+0.0E+00
-3.6487000E+00,-156.2500E-03,+0.0E+00
-3.6486000E+00,-156.2500E-03,+0.0E+00
-3.6485000E+00,-156.2500E-03,-0.0E+00
-3.6484000E+00,-156.2500E-03,-156.2500E-03
-3.6483000E+00,-156.2500E-03,-0.0E+00
-3.6482000E+00,-156.2500E-03,-156.2500E-03
-3.6481000E+00,-312.5000E-03,-156.2500E-03
-3.6480000E+00,-312.5000E-03,-156.2500E-03
-3.6479000E+00,-312.5000E-03,-156.2500E-03
-3.6478000E+00,-156.2500E-03,-0.0E+00
-3.6477000E+00,-312.5000E-03,-156.2500E-03
-3.6476000E+00,-0.0E+00,+156.2500E-03
-3.6475000E+00,-156.2500E-03,+0.0E+00
-3.6474000E+00,-312.5000E-03,+0.0E+00
-3.6473000E+00,-312.5000E-03,-0.0E+00
-3.6472000E+00,-156.2500E-03,-156.2500E-03
-3.6471000E+00,-156.2500E-03,-0.0E+00
-3.6470000E+00,-0.0E+00,-312.5000E-03
-3.6469000E+00,-312.5000E-03,-156.2500E-03
-3.6468000E+00,-312.5000E-03,+0.0E+00
-3.6467000E+00,-156.2500E-03,+0.0E+00
-3.6466000E+00,-312.5000E-03,-0.0E+00
-3.6465000E+00,-156.2500E-03,-156.2500E-03
-3.6464000E+00,-312.5000E-03,-156.2500E-03
-3.6463000E+00,-156.2500E-03,-156.2500E-03
-3.6462000E+00,-156.2500E-03,-0.0E+00
-3.6461000E+00,-156.2500E-03,-156.2500E-03
-3.6460000E+00,-156.2500E-03,-156.2500E-03
-3.6459000E+00,-156.2500E-03,+156.2500E-03
-3.6458000E+00,-312.5000E-03,-0.0E+00
-3.6457000E+00,-0.0E+00,-312.5000E-03
-3.6456000E+00,-156.2500E-03,+0.0E+00
-3.6455000E+00,-0.0E+00,-0.0E+00
-3.6454000E+00,-156.2500E-03,-156.2500E-03
-3.6453000E+00,-312.5000E-03,-156.2500E-03
-3.6452000E+00,-156.2500E-03,-156.2500E-03
-3.6451000E+00,-156.2500E-03,-156.2500E-03
-3.6450000E+00,-156.2500E-03,-156.2500E-03
-3.6449000E+00,-312.5000E-03,-156.2500E-03
-3.6448000E+00,-156.2500E-03,+0.0E+00
-3.6447000E+00,-312.5000E-03,+0.0E+00
-3.6446000E+00,-156.2500E-03,-0.0E+00
-3.6445000E+00,-156.2500E-03,-156.2500E-03
-3.6444000E+00,-312.5000E-03,-156.2500E-03
-3.6443000E+00,-156.2500E-03,-0.0E+00
-3.6442000E+00,-312.5000E-03,-156.2500E-03
-3.6441000E+00,-312.5000E-03,+0.0E+00
-3.6440000E+00,-312.5000E-03,-0.0E+00
-3.6439000E+00,-468.7500E-03,-156.2500E-03
-3.6438000E+00,-156.2500E-03,-156.2500E-03
-3.6437000E+00,-156.2500E-03,-156.2500E-03
-3.6436000E+00,-156.2500E-03,+0.0E+00
-3.6435000E+00,-156.2500E-03,-0.0E+00
-3.6434000E+00,-156.2500E-03,-156.2500E-03
-3.6433000E+00,-156.2500E-03,-156.2500E-03
-3.6432000E+00,-156.2500E-03,-156.2500E-03
-3.6431000E+00,-312.5000E-03,+0.0E+00
-3.6430000E+00,-312.5000E-03,+0.0E+00
-3.6429000E+00,-156.2500E-03,-0.0E+00
-3.6428000E+00,-156.2500E-03,-156.2500E-03
-3.6427000E+00,-156.2500E-03,-312.5000E-03
-3.6426000E+00,-468.7500E-03,-0.0E+00
-3.6425000E+00,-156.2500E-03,-156.2500E-03
-3.6424000E+00,-156.2500E-03,+0.0E+00
-3.6423000E+00,-312.5000E-03,-0.0E+00
-3.6422000E+00,-156.2500E-03,-156.2500E-03
-3.6421000E+00,-156.2500E-03,+0.0E+00
-3.6420000E+00,-312.5000E-03,-0.0E+00
-3.6419000E+00,-156.2500E-03,-156.2500E-03
-3.6418000E+00,-312.5000E-03,+0.0E+00
-3.6417000E+00,-312.5000E-03,-0.0E+00
-3.6416000E+00,-312.5000E-03,-156.2500E-03
-3.6415000E+00,-156.2500E-03,+0.0E+00
-3.6414000E+00,-156.2500E-03,+0.0E+00
-3.6413000E+00,-156.2500E-03,-0.0E+00
-3.6412000E+00,-156.2500E-03,-156.2500E-03
-3.6411000E+00,-156.2500E-03,-0.0E+00
-3.6410000E+00,-312.5000E-03,-156.2500E-03
-3.6409000E+00,-312.5000E-03,-0.0E+00
-3.6408000E+00,-312.5000E-03,-156.2500E-03
-3.6407000E+00,-312.5000E-03,-156.2500E-03
-3.6406000E+00,-156.2500E-03,+0.0E+00
-3.6405000E+00,-156.2500E-03,-0.0E+00
-3.6404000E+00,-156.2500E-03,-312.5000E-03
-3.6403000E+00,-156.2500E-03,-0.0E+00
-3.6402000E+00,-156.2500E-03,-156.2500E-03
-3.6401000E+00,-156.2500E-03,+0.0E+00
-3.6400000E+00,-156.2500E-03,-0.0E+00
-3.6399000E+00,-156.2500E-03,-156.2500E-03
-3.6398000E+00,-0.0E+00,-0.0E+00
-3.6397000E+00,-156.2500E-03,-156.2500E-03
-3.6396000E+00,-312.5000E-03,+0.0E+00
-3.6395000E+00,-156.2500E-03,+0.0E+00
-3.6394000E+00,-312.5000E-03,+0.0E+00
-3.6393000E+00,-156.2500E-03,+0.0E+00
-3.6392000E+00,-312.5000E-03,+0.0E+00
-3.6391000E+00,-312.5000E-03,+0.0E+00
-3.6390000E+00,-156.2500E-03,+0.0E+00
-3.6389000E+00,-312.5000E-03,+0.0E+00
-3.6388000E+00,-312.5000E-03,-0.0E+00
-3.6387000E+00,-312.5000E-03,-156.2500E-03
-3.6386000E+00,-312.5000E-03,-156.2500E-03
-3.6385000E+00,-156.2500E-03,-156.2500E-03
-3.6384000E+00,-156.2500E-03,+0.0E+00
-3.6383000E+00,-156.2500E-03,+0.0E+00
-3.6382000E+00,-312.5000E-03,+0.0E+00
-3.6381000E+00,-156.2500E-03,+0.0E+00
-3.6380000E+00,-312.5000E-03,-0.0E+00
-3.6379000E+00,-312.5000E-03,-156.2500E-03
-3.6378000E+00,-156.2500E-03,-0.0E+00
-3.6377000E+00,-156.2500E-03,-156.2500E-03
-3.6376000E+00,-156.2500E-03,+0.0E+00
-3.6375000E+00,-156.2500E-03,+0.0E+00
-3.6374000E+00,-156.2500E-03,+0.0E+00
-3.6373000E+00,-156.2500E-03,+0.0E+00
-3.6372000E+00,-156.2500E-03,+0.0E+00
-3.6371000E+00,-468.7500E-03,+0.0E+00
-3.6370000E+00,-312.5000E-03,-0.0E+00
-3.6369000E+00,-156.2500E-03,-156.2500E-03
-3.6368000E+00,-156.2500E-03,-156.2500E-03
-3.6367000E+00,-312.5000E-03,-0.0E+00
-3.6366000E+00,-156.2500E-03,-156.2500E-03
-3.6365000E+00,-156.2500E-03,+156.2500E-03
-3.6364000E+00,-156.2500E-03,-156.2500E-03
-3.6363000E+00,-156.2500E-03,-156.2500E-03
-3.6362000E+00,-156.2500E-03,-0.0E+00
-3.6361000E+00,-156.2500E-03,-156.2500E-03
-3.6360000E+00,-312.5000E-03,-156.2500E-03
-3.6359000E+00,-156.2500E-03,-156.2500E-03
-3.6358000E+00,-156.2500E-03,-0.0E+00
-3.6357000E+00,-156.2500E-03,-156.2500E-03
-3.6356000E+00,-0.0E+00,-156.2500E-03
-3.6355000E+00,-156.2500E-03,+0.0E+00
-3.6354000E+00,-156.2500E-03,+0.0E+00
-3.6353000E+00,-312.5000E-03,+156.2500E-03
-3.6352000E+00,-156.2500E-03,+156.2500E-03
-3.6351000E+00,-156.2500E-03,-0.0E+00
-3.6350000E+00,-312.5000E-03,-156.2500E-03
-3.6349000E+00,-156.2500E-03,-312.5000E-03
-3.6348000E+00,-312.5000E-03,+0.0E+00
-3.6347000E+00,-156.2500E-03,+0.0E+00
-3.6346000E+00,-156.2500E-03,+0.0E+00
-3.6345000E+00,-156.2500E-03,-0.0E+00
-3.6344000E+00,-156.2500E-03,-156.2500E-03
-3.6343000E+00,-312.5000E-03,+0.0E+00
-3.6342000E+00,-312.5000E-03,+0.0E+00
-3.6341000E+00,-312.5000E-03,+0.0E+00
-3.6340000E+00,-312.5000E-03,-0.0E+00
-3.6339000E+00,-156.2500E-03,-156.2500E-03
-3.6338000E+00,-312.5000E-03,-156.2500E-03
-3.6337000E+00,-156.2500E-03,+0.0E+00
-3.6336000E+00,-312.5000E-03,-0.0E+00
-3.6335000E+00,-312.5000E-03,-156.2500E-03
-3.6334000E+00,-156.2500E-03,-156.2500E-03
-3.6333000E+00,-156.2500E-03,-156.2500E-03
-3.6332000E+00,-312.5000E-03,-156.2500E-03
-3.6331000E+00,-156.2500E-03,-156.2500E-03
-3.6330000E+00,-312.5000E-03,+0.0E+00
-3.6329000E+00,-156.2500E-03,+156.2500E-03
-3.6328000E+00,-312.5000E-03,+0.0E+00
-3.6327000E+00,-156.2500E-03,-0.0E+00
-3.6326000E+00,-156.2500E-03,-156.2500E-03
-3.6325000E+00,-156.2500E-03,+0.0E+00
-3.6324000E+00,-312.5000E-03,+0.0E+00
-3.6323000E+00,-156.2500E-03,-0.0E+00
-3.6322000E+00,-312.5000E-03,-156.2500E-03
-3.6321000E+00,-156.2500E-03,-156.2500E-03
-3.6320000E+00,-468.7500E-03,-156.2500E-03
-3.6319000E+00,-312.5000E-03,-312.5000E-03
-3.6318000E+00,-156.2500E-03,-156.2500E-03
-3.6317000E+00,-156.2500E-03,-0.0E+00
-3.6316000E+00,-312.5000E-03,-156.2500E-03
-3.6315000E+00,-312.5000E-03,-0.0E+00
-3.6314000E+00,-312.5000E-03,-156.2500E-03
-3.6313000E+00,-312.5000E-03,-0.0E+00
-3.6312000E+00,-312.5000E-03,-156.2500E-03
-3.6311000E+00,-0.0E+00,-156.2500E-03
-3.6310000E+00,-156.2500E-03,+0.0E+00
-3.6309000E+00,-312.5000E-03,-0.0E+00
-3.6308000E+00,-468.7500E-03,-156.2500E-03
-3.6307000E+00,-156.2500E-03,-156.2500E-03
-3.6306000E+00,-156.2500E-03,-0.0E+00
-3.6305000E+00,-312.5000E-03,-156.2500E-03
-3.6304000E+00,-312.5000E-03,+0.0E+00
-3.6303000E+00,-156.2500E-03,-0.0E+00
-3.6302000E+00,-156.2500E-03,-156.2500E-03
-3.6301000E+00,-312.5000E-03,+0.0E+00
-3.6300000E+00,-156.2500E-03,-0.0E+00
-3.6299000E+00,-156.2500E-03,-156.2500E-03
-3.6298000E+00,-312.5000E-03,+156.2500E-03
-3.6297000E+00,-156.2500E-03,-156.2500E-03
-3.6296000E+00,-312.5000E-03,-0.0E+00
-3.6295000E+00,-312.5000E-03,-156.2500E-03
-3.6294000E+00,-156.2500E-03,+0.0E+00
-3.6293000E+00,-312.5000E-03,-0.0E+00
-3.6292000E+00,-312.5000E-03,-156.2500E-03
-3.6291000E+00,-312.5000E-03,-156.2500E-03
-3.6290000E+00,-312.5000E-03,-156.2500E-03
-3.6289000E+00,-156.2500E-03,-156.2500E-03
-3.6288000E+00,-312.5000E-03,+0.0E+00
-3.6287000E+00,-156.2500E-03,+0.0E+00
-3.6286000E+00,-156.2500E-03,-0.0E+00
-3.6285000E+00,-312.5000E-03,-156.2500E-03
-3.6284000E+00,-156.2500E-03,-0.0E+00
-3.6283000E+00,-156.2500E-03,-156.2500E-03
-3.6282000E+00,-312.5000E-03,-156.2500E-03
-3.6281000E+00,-156.2500E-03,-0.0E+00
-3.6280000E+00,-312.5000E-03,-156.2500E-03
-3.6279000E+00,-312.5000E-03,+0.0E+00
-3.6278000E+00,-156.2500E-03,+0.0E+00
-3.6277000E+00,-156.2500E-03,-0.0E+00
-3.6276000E+00,-312.5000E-03,-156.2500E-03
