x-axis,VREF,VDD1V2
second,Volt,Volt
-2.03410000E+00,-314.99958E-03,+31.25000E-03
-2.03405000E+00,-158.74958E-03,-125.00000E-03
-2.03400000E+00,-314.99958E-03,+31.25000E-03
-2.03395000E+00,-314.99958E-03,+31.25000E-03
-2.03390000E+00,-314.99958E-03,-125.00000E-03
-2.03385000E+00,-314.99958E-03,+31.25000E-03
-2.03380000E+00,-158.74958E-03,+31.25000E-03
-2.03375000E+00,-158.74958E-03,+31.25000E-03
-2.03370000E+00,-158.74958E-03,-125.00000E-03
-2.03365000E+00,-158.74958E-03,+31.25000E-03
-2.03360000E+00,-314.99958E-03,-125.00000E-03
-2.03355000E+00,-314.99958E-03,-125.00000E-03
-2.03350000E+00,-158.74958E-03,+31.25000E-03
-2.03345000E+00,-158.74958E-03,+31.25000E-03
-2.03340000E+00,-314.99958E-03,+31.25000E-03
-2.03335000E+00,-158.74958E-03,+31.25000E-03
-2.03330000E+00,-314.99958E-03,-125.00000E-03
-2.03325000E+00,-314.99958E-03,+31.25000E-03
-2.03320000E+00,-314.99958E-03,-125.00000E-03
-2.03315000E+00,-314.99958E-03,-125.00000E-03
-2.03310000E+00,-158.74958E-03,-125.00000E-03
-2.03305000E+00,-314.99958E-03,-125.00000E-03
-2.03300000E+00,-158.74958E-03,+187.50000E-03
-2.03295000E+00,-314.99958E-03,-125.00000E-03
-2.03290000E+00,-158.74958E-03,-125.00000E-03
-2.03285000E+00,-158.74958E-03,-125.00000E-03
-2.03280000E+00,-314.99958E-03,-125.00000E-03
-2.03275000E+00,-158.74958E-03,-125.00000E-03
-2.03270000E+00,-158.74958E-03,-125.00000E-03
-2.03265000E+00,-314.99958E-03,-125.00000E-03
-2.03260000E+00,-158.74958E-03,+31.25000E-03
-2.03255000E+00,-158.74958E-03,-125.00000E-03
-2.03250000E+00,-314.99958E-03,+31.25000E-03
-2.03245000E+00,-314.99958E-03,-125.00000E-03
-2.03240000E+00,-158.74958E-03,+31.25000E-03
-2.03235000E+00,-314.99958E-03,-125.00000E-03
-2.03230000E+00,-158.74958E-03,+31.25000E-03
-2.03225000E+00,-314.99958E-03,+31.25000E-03
-2.03220000E+00,-158.74958E-03,+31.25000E-03
-2.03215000E+00,-314.99958E-03,-125.00000E-03
-2.03210000E+00,-314.99958E-03,-125.00000E-03
-2.03205000E+00,-158.74958E-03,+31.25000E-03
-2.03200000E+00,-158.74958E-03,+31.25000E-03
-2.03195000E+00,-158.74958E-03,+31.25000E-03
