x-axis,VREF,VDD1V2
second,Volt,Volt
-4.0856000E+00,-156.2500E-03,-0.0E+00
-4.0852000E+00,-156.2500E-03,-156.2500E-03
-4.0848000E+00,-156.2500E-03,-156.2500E-03
-4.0844000E+00,-156.2500E-03,-0.0E+00
-4.0840000E+00,-312.5000E-03,+0.0E+00
-4.0836000E+00,-156.2500E-03,+0.0E+00
-4.0832000E+00,-156.2500E-03,-156.2500E-03
-4.0828000E+00,-156.2500E-03,-156.2500E-03
-4.0824000E+00,-156.2500E-03,-0.0E+00
-4.0820000E+00,-156.2500E-03,+0.0E+00
-4.0816000E+00,-156.2500E-03,+0.0E+00
-4.0812000E+00,-312.5000E-03,-156.2500E-03
-4.0808000E+00,-0.0E+00,-156.2500E-03
-4.0804000E+00,-156.2500E-03,+156.2500E-03
-4.0800000E+00,-156.2500E-03,+0.0E+00
-4.0796000E+00,-156.2500E-03,+0.0E+00
-4.0792000E+00,-156.2500E-03,+0.0E+00
-4.0788000E+00,-156.2500E-03,-156.2500E-03
-4.0784000E+00,-0.0E+00,-0.0E+00
-4.0780000E+00,-156.2500E-03,+0.0E+00
-4.0776000E+00,-156.2500E-03,-156.2500E-03
-4.0772000E+00,-156.2500E-03,-0.0E+00
-4.0768000E+00,-156.2500E-03,-156.2500E-03
-4.0764000E+00,-156.2500E-03,-156.2500E-03
-4.0760000E+00,-156.2500E-03,-156.2500E-03
-4.0756000E+00,-0.0E+00,-156.2500E-03
-4.0752000E+00,-312.5000E-03,-0.0E+00
-4.0748000E+00,-156.2500E-03,+0.0E+00
-4.0744000E+00,-156.2500E-03,+0.0E+00
-4.0740000E+00,-156.2500E-03,+0.0E+00
-4.0736000E+00,-0.0E+00,+156.2500E-03
-4.0732000E+00,+0.0E+00,+156.2500E-03
-4.0728000E+00,-312.5000E-03,+0.0E+00
-4.0724000E+00,-312.5000E-03,+0.0E+00
-4.0720000E+00,-156.2500E-03,+0.0E+00
-4.0716000E+00,-156.2500E-03,-156.2500E-03
-4.0712000E+00,-156.2500E-03,-0.0E+00
-4.0708000E+00,-156.2500E-03,+0.0E+00
-4.0704000E+00,-156.2500E-03,+0.0E+00
