x-axis,VREF,VDD1V2
second,Volt,Volt
-3.4542000E+00,-156.2500E-03,+0.0E+00
-3.4540000E+00,-156.2500E-03,+0.0E+00
-3.4538000E+00,-156.2500E-03,+0.0E+00
-3.4536000E+00,-156.2500E-03,-156.2500E-03
-3.4534000E+00,-312.5000E-03,-0.0E+00
-3.4532000E+00,-156.2500E-03,+0.0E+00
-3.4530000E+00,-156.2500E-03,+0.0E+00
-3.4528000E+00,-0.0E+00,+156.2500E-03
-3.4526000E+00,-312.5000E-03,-156.2500E-03
-3.4524000E+00,-156.2500E-03,-156.2500E-03
-3.4522000E+00,-312.5000E-03,-0.0E+00
-3.4520000E+00,-312.5000E-03,-156.2500E-03
-3.4518000E+00,-156.2500E-03,-0.0E+00
-3.4516000E+00,-156.2500E-03,-156.2500E-03
-3.4514000E+00,-156.2500E-03,-0.0E+00
-3.4512000E+00,-156.2500E-03,-312.5000E-03
-3.4510000E+00,-312.5000E-03,-0.0E+00
-3.4508000E+00,-156.2500E-03,+0.0E+00
-3.4506000E+00,-156.2500E-03,+0.0E+00
-3.4504000E+00,-156.2500E-03,+0.0E+00
-3.4502000E+00,-156.2500E-03,-156.2500E-03
-3.4500000E+00,-156.2500E-03,-0.0E+00
-3.4498000E+00,-156.2500E-03,-156.2500E-03
-3.4496000E+00,-312.5000E-03,-0.0E+00
-3.4494000E+00,-156.2500E-03,-156.2500E-03
-3.4492000E+00,-156.2500E-03,-0.0E+00
-3.4490000E+00,-312.5000E-03,+0.0E+00
-3.4488000E+00,-156.2500E-03,+0.0E+00
-3.4486000E+00,-156.2500E-03,+0.0E+00
-3.4484000E+00,-156.2500E-03,+0.0E+00
-3.4482000E+00,-312.5000E-03,-156.2500E-03
-3.4480000E+00,-156.2500E-03,-0.0E+00
-3.4478000E+00,-312.5000E-03,+156.2500E-03
-3.4476000E+00,-156.2500E-03,+0.0E+00
-3.4474000E+00,-156.2500E-03,+0.0E+00
-3.4472000E+00,-156.2500E-03,-156.2500E-03
-3.4470000E+00,-156.2500E-03,-156.2500E-03
-3.4468000E+00,-156.2500E-03,-0.0E+00
-3.4466000E+00,-156.2500E-03,+0.0E+00
-3.4464000E+00,-156.2500E-03,+0.0E+00
-3.4462000E+00,-156.2500E-03,+0.0E+00
-3.4460000E+00,-156.2500E-03,+0.0E+00
-3.4458000E+00,-156.2500E-03,+0.0E+00
-3.4456000E+00,-156.2500E-03,+0.0E+00
-3.4454000E+00,-156.2500E-03,+0.0E+00
-3.4452000E+00,-156.2500E-03,-156.2500E-03
-3.4450000E+00,-312.5000E-03,-156.2500E-03
-3.4448000E+00,-156.2500E-03,-156.2500E-03
-3.4446000E+00,-312.5000E-03,-156.2500E-03
-3.4444000E+00,-156.2500E-03,-156.2500E-03
-3.4442000E+00,-0.0E+00,+156.2500E-03
-3.4440000E+00,-312.5000E-03,-156.2500E-03
-3.4438000E+00,-156.2500E-03,-0.0E+00
-3.4436000E+00,-156.2500E-03,-156.2500E-03
-3.4434000E+00,-156.2500E-03,-156.2500E-03
-3.4432000E+00,-312.5000E-03,-156.2500E-03
-3.4430000E+00,-0.0E+00,-156.2500E-03
-3.4428000E+00,-312.5000E-03,-0.0E+00
-3.4426000E+00,-156.2500E-03,+0.0E+00
-3.4424000E+00,-312.5000E-03,-156.2500E-03
-3.4422000E+00,-156.2500E-03,+156.2500E-03
-3.4420000E+00,-156.2500E-03,+0.0E+00
-3.4418000E+00,-312.5000E-03,-156.2500E-03
-3.4416000E+00,-312.5000E-03,-156.2500E-03
-3.4414000E+00,-156.2500E-03,-156.2500E-03
-3.4412000E+00,-156.2500E-03,-0.0E+00
-3.4410000E+00,-312.5000E-03,-156.2500E-03
-3.4408000E+00,-156.2500E-03,-156.2500E-03
-3.4406000E+00,-156.2500E-03,-0.0E+00
-3.4404000E+00,-312.5000E-03,-156.2500E-03
-3.4402000E+00,-312.5000E-03,-0.0E+00
-3.4400000E+00,-156.2500E-03,+0.0E+00
-3.4398000E+00,-312.5000E-03,+0.0E+00
-3.4396000E+00,-312.5000E-03,+0.0E+00
-3.4394000E+00,-156.2500E-03,-156.2500E-03
-3.4392000E+00,-312.5000E-03,+156.2500E-03
-3.4390000E+00,-156.2500E-03,+0.0E+00
-3.4388000E+00,-156.2500E-03,+0.0E+00
-3.4386000E+00,-312.5000E-03,+0.0E+00
-3.4384000E+00,-156.2500E-03,-312.5000E-03
-3.4382000E+00,-156.2500E-03,-0.0E+00
-3.4380000E+00,-156.2500E-03,+0.0E+00
-3.4378000E+00,-156.2500E-03,-312.5000E-03
-3.4376000E+00,-156.2500E-03,-312.5000E-03
-3.4374000E+00,-156.2500E-03,-0.0E+00
-3.4372000E+00,-156.2500E-03,+0.0E+00
-3.4370000E+00,-156.2500E-03,-156.2500E-03
-3.4368000E+00,-156.2500E-03,+156.2500E-03
-3.4366000E+00,-312.5000E-03,-156.2500E-03
-3.4364000E+00,-312.5000E-03,+156.2500E-03
-3.4362000E+00,-156.2500E-03,+0.0E+00
-3.4360000E+00,-312.5000E-03,-156.2500E-03
-3.4358000E+00,-156.2500E-03,-0.0E+00
-3.4356000E+00,-312.5000E-03,+0.0E+00
-3.4354000E+00,-156.2500E-03,+0.0E+00
-3.4352000E+00,-156.2500E-03,+0.0E+00
-3.4350000E+00,-156.2500E-03,+0.0E+00
-3.4348000E+00,-156.2500E-03,-156.2500E-03
-3.4346000E+00,-156.2500E-03,-0.0E+00
-3.4344000E+00,-156.2500E-03,+0.0E+00
-3.4342000E+00,-156.2500E-03,+0.0E+00
-3.4340000E+00,-156.2500E-03,-156.2500E-03
-3.4338000E+00,-156.2500E-03,-0.0E+00
-3.4336000E+00,-156.2500E-03,-156.2500E-03
-3.4334000E+00,-156.2500E-03,-0.0E+00
-3.4332000E+00,-156.2500E-03,-156.2500E-03
-3.4330000E+00,-156.2500E-03,-0.0E+00
-3.4328000E+00,-156.2500E-03,-156.2500E-03
-3.4326000E+00,-156.2500E-03,-0.0E+00
-3.4324000E+00,-312.5000E-03,+0.0E+00
-3.4322000E+00,-156.2500E-03,-156.2500E-03
-3.4320000E+00,-156.2500E-03,-0.0E+00
-3.4318000E+00,-312.5000E-03,-156.2500E-03
-3.4316000E+00,-156.2500E-03,-156.2500E-03
-3.4314000E+00,-156.2500E-03,-156.2500E-03
-3.4312000E+00,-312.5000E-03,-156.2500E-03
-3.4310000E+00,-156.2500E-03,-0.0E+00
-3.4308000E+00,-156.2500E-03,+0.0E+00
-3.4306000E+00,-156.2500E-03,+0.0E+00
-3.4304000E+00,-156.2500E-03,+0.0E+00
-3.4302000E+00,-0.0E+00,+0.0E+00
-3.4300000E+00,-156.2500E-03,+0.0E+00
-3.4298000E+00,-312.5000E-03,+0.0E+00
-3.4296000E+00,-312.5000E-03,+0.0E+00
-3.4294000E+00,-156.2500E-03,+0.0E+00
-3.4292000E+00,-156.2500E-03,+0.0E+00
-3.4290000E+00,-312.5000E-03,-156.2500E-03
-3.4288000E+00,-312.5000E-03,-156.2500E-03
-3.4286000E+00,-156.2500E-03,-0.0E+00
-3.4284000E+00,-312.5000E-03,-156.2500E-03
-3.4282000E+00,-312.5000E-03,-0.0E+00
-3.4280000E+00,-156.2500E-03,+0.0E+00
-3.4278000E+00,-312.5000E-03,-156.2500E-03
-3.4276000E+00,-156.2500E-03,-0.0E+00
-3.4274000E+00,-312.5000E-03,+0.0E+00
-3.4272000E+00,-156.2500E-03,-156.2500E-03
-3.4270000E+00,-156.2500E-03,-156.2500E-03
-3.4268000E+00,-312.5000E-03,-156.2500E-03
-3.4266000E+00,-312.5000E-03,-0.0E+00
-3.4264000E+00,-312.5000E-03,-156.2500E-03
-3.4262000E+00,-156.2500E-03,-0.0E+00
-3.4260000E+00,-156.2500E-03,+0.0E+00
-3.4258000E+00,-156.2500E-03,-156.2500E-03
-3.4256000E+00,-156.2500E-03,-0.0E+00
-3.4254000E+00,-156.2500E-03,+0.0E+00
-3.4252000E+00,-156.2500E-03,+0.0E+00
-3.4250000E+00,-156.2500E-03,+0.0E+00
-3.4248000E+00,-312.5000E-03,+0.0E+00
-3.4246000E+00,-156.2500E-03,-156.2500E-03
-3.4244000E+00,-156.2500E-03,-0.0E+00
-3.4242000E+00,-156.2500E-03,+0.0E+00
-3.4240000E+00,-156.2500E-03,-156.2500E-03
-3.4238000E+00,-312.5000E-03,-156.2500E-03
-3.4236000E+00,-156.2500E-03,-0.0E+00
-3.4234000E+00,-156.2500E-03,-156.2500E-03
-3.4232000E+00,-156.2500E-03,-0.0E+00
-3.4230000E+00,-156.2500E-03,+0.0E+00
-3.4228000E+00,-156.2500E-03,-156.2500E-03
-3.4226000E+00,-156.2500E-03,-0.0E+00
-3.4224000E+00,-156.2500E-03,-156.2500E-03
-3.4222000E+00,-156.2500E-03,-156.2500E-03
-3.4220000E+00,-312.5000E-03,-156.2500E-03
-3.4218000E+00,-156.2500E-03,-0.0E+00
-3.4216000E+00,-156.2500E-03,+0.0E+00
-3.4214000E+00,-156.2500E-03,+0.0E+00
-3.4212000E+00,-312.5000E-03,-156.2500E-03
-3.4210000E+00,-156.2500E-03,-0.0E+00
-3.4208000E+00,-0.0E+00,+0.0E+00
-3.4206000E+00,-312.5000E-03,-156.2500E-03
-3.4204000E+00,-156.2500E-03,-0.0E+00
-3.4202000E+00,-312.5000E-03,-156.2500E-03
-3.4200000E+00,-156.2500E-03,-0.0E+00
-3.4198000E+00,-312.5000E-03,+0.0E+00
-3.4196000E+00,-156.2500E-03,+0.0E+00
-3.4194000E+00,-312.5000E-03,+0.0E+00
-3.4192000E+00,-156.2500E-03,+0.0E+00
-3.4190000E+00,-156.2500E-03,+0.0E+00
-3.4188000E+00,-156.2500E-03,-156.2500E-03
-3.4186000E+00,-156.2500E-03,-0.0E+00
-3.4184000E+00,-156.2500E-03,+0.0E+00
-3.4182000E+00,-312.5000E-03,+0.0E+00
-3.4180000E+00,-156.2500E-03,-156.2500E-03
-3.4178000E+00,-312.5000E-03,-0.0E+00
-3.4176000E+00,-156.2500E-03,+0.0E+00
-3.4174000E+00,-156.2500E-03,-156.2500E-03
-3.4172000E+00,-312.5000E-03,-0.0E+00
-3.4170000E+00,-156.2500E-03,+0.0E+00
-3.4168000E+00,-312.5000E-03,-156.2500E-03
-3.4166000E+00,-156.2500E-03,-156.2500E-03
-3.4164000E+00,-156.2500E-03,-156.2500E-03
-3.4162000E+00,-312.5000E-03,-0.0E+00
-3.4160000E+00,-156.2500E-03,+156.2500E-03
-3.4158000E+00,-312.5000E-03,+0.0E+00
-3.4156000E+00,-312.5000E-03,+0.0E+00
-3.4154000E+00,-156.2500E-03,-156.2500E-03
-3.4152000E+00,-312.5000E-03,-156.2500E-03
-3.4150000E+00,-156.2500E-03,-0.0E+00
-3.4148000E+00,-312.5000E-03,-156.2500E-03
-3.4146000E+00,-312.5000E-03,-156.2500E-03
-3.4144000E+00,-156.2500E-03,-0.0E+00
-3.4142000E+00,-312.5000E-03,-156.2500E-03
-3.4140000E+00,-156.2500E-03,-0.0E+00
-3.4138000E+00,-156.2500E-03,-156.2500E-03
-3.4136000E+00,-156.2500E-03,-0.0E+00
-3.4134000E+00,-312.5000E-03,+0.0E+00
-3.4132000E+00,-156.2500E-03,+0.0E+00
-3.4130000E+00,-312.5000E-03,+0.0E+00
-3.4128000E+00,-312.5000E-03,+0.0E+00
-3.4126000E+00,-312.5000E-03,+0.0E+00
-3.4124000E+00,-156.2500E-03,-156.2500E-03
-3.4122000E+00,-0.0E+00,-156.2500E-03
-3.4120000E+00,-156.2500E-03,-0.0E+00
-3.4118000E+00,-312.5000E-03,+0.0E+00
-3.4116000E+00,-156.2500E-03,-156.2500E-03
-3.4114000E+00,-0.0E+00,-156.2500E-03
-3.4112000E+00,-156.2500E-03,-0.0E+00
-3.4110000E+00,-156.2500E-03,+0.0E+00
-3.4108000E+00,-312.5000E-03,+0.0E+00
-3.4106000E+00,-312.5000E-03,-156.2500E-03
-3.4104000E+00,-312.5000E-03,-156.2500E-03
-3.4102000E+00,-156.2500E-03,-0.0E+00
-3.4100000E+00,-156.2500E-03,+0.0E+00
-3.4098000E+00,-156.2500E-03,-156.2500E-03
-3.4096000E+00,-0.0E+00,-156.2500E-03
-3.4094000E+00,-156.2500E-03,-312.5000E-03
-3.4092000E+00,-156.2500E-03,-156.2500E-03
-3.4090000E+00,-156.2500E-03,-0.0E+00
-3.4088000E+00,-156.2500E-03,-156.2500E-03
-3.4086000E+00,-156.2500E-03,-0.0E+00
-3.4084000E+00,-156.2500E-03,+0.0E+00
-3.4082000E+00,-0.0E+00,-156.2500E-03
-3.4080000E+00,-156.2500E-03,-0.0E+00
-3.4078000E+00,-0.0E+00,+0.0E+00
-3.4076000E+00,-156.2500E-03,+0.0E+00
-3.4074000E+00,-312.5000E-03,+0.0E+00
-3.4072000E+00,-156.2500E-03,+0.0E+00
-3.4070000E+00,-0.0E+00,+0.0E+00
-3.4068000E+00,-312.5000E-03,-156.2500E-03
-3.4066000E+00,-312.5000E-03,-0.0E+00
-3.4064000E+00,-156.2500E-03,-156.2500E-03
-3.4062000E+00,-156.2500E-03,-0.0E+00
-3.4060000E+00,-312.5000E-03,-156.2500E-03
-3.4058000E+00,-156.2500E-03,-0.0E+00
-3.4056000E+00,-312.5000E-03,+0.0E+00
-3.4054000E+00,-156.2500E-03,+0.0E+00
-3.4052000E+00,-156.2500E-03,+0.0E+00
-3.4050000E+00,-156.2500E-03,+0.0E+00
