x-axis,VREF,VDD1V2
second,Volt,Volt
-3.79005000E+00,-343.75000E-03,-93.75000E-03
-3.79000000E+00,-187.50000E-03,-93.75000E-03
-3.78995000E+00,-187.50000E-03,-93.75000E-03
-3.78990000E+00,-187.50000E-03,-93.75000E-03
-3.78985000E+00,-187.50000E-03,-93.75000E-03
-3.78980000E+00,-187.50000E-03,-93.75000E-03
-3.78975000E+00,-187.50000E-03,-93.75000E-03
-3.78970000E+00,-187.50000E-03,+62.50000E-03
-3.78965000E+00,-187.50000E-03,-93.75000E-03
-3.78960000E+00,-343.75000E-03,+62.50000E-03
-3.78955000E+00,-343.75000E-03,+62.50000E-03
-3.78950000E+00,-187.50000E-03,+62.50000E-03
-3.78945000E+00,-187.50000E-03,-93.75000E-03
-3.78940000E+00,-187.50000E-03,+62.50000E-03
-3.78935000E+00,-343.75000E-03,-93.75000E-03
-3.78930000E+00,-343.75000E-03,-93.75000E-03
-3.78925000E+00,-187.50000E-03,+62.50000E-03
-3.78920000E+00,-187.50000E-03,-93.75000E-03
-3.78915000E+00,-343.75000E-03,-93.75000E-03
-3.78910000E+00,-187.50000E-03,-93.75000E-03
-3.78905000E+00,-187.50000E-03,-93.75000E-03
-3.78900000E+00,-187.50000E-03,+62.50000E-03
-3.78895000E+00,-187.50000E-03,-93.75000E-03
-3.78890000E+00,-187.50000E-03,-93.75000E-03
-3.78885000E+00,-343.75000E-03,-93.75000E-03
-3.78880000E+00,-343.75000E-03,-93.75000E-03
-3.78875000E+00,-343.75000E-03,+62.50000E-03
-3.78870000E+00,-343.75000E-03,-93.75000E-03
-3.78865000E+00,-500.00000E-03,-93.75000E-03
-3.78860000E+00,-187.50000E-03,+62.50000E-03
-3.78855000E+00,-187.50000E-03,-250.00000E-03
-3.78850000E+00,-31.25000E-03,-93.75000E-03
-3.78845000E+00,-187.50000E-03,-93.75000E-03
-3.78840000E+00,-187.50000E-03,-93.75000E-03
-3.78835000E+00,-187.50000E-03,-93.75000E-03
-3.78830000E+00,-31.25000E-03,-93.75000E-03
-3.78825000E+00,-187.50000E-03,-93.75000E-03
-3.78820000E+00,-500.00000E-03,+62.50000E-03
-3.78815000E+00,-343.75000E-03,+62.50000E-03
-3.78810000E+00,-187.50000E-03,-93.75000E-03
-3.78805000E+00,-500.00000E-03,-93.75000E-03
-3.78800000E+00,-187.50000E-03,-250.00000E-03
-3.78795000E+00,-187.50000E-03,-93.75000E-03
-3.78790000E+00,-187.50000E-03,-93.75000E-03
-3.78785000E+00,-31.25000E-03,+62.50000E-03
-3.78780000E+00,-343.75000E-03,-93.75000E-03
-3.78775000E+00,-187.50000E-03,-93.75000E-03
-3.78770000E+00,-187.50000E-03,+62.50000E-03
-3.78765000E+00,-343.75000E-03,-93.75000E-03
-3.78760000E+00,-187.50000E-03,+62.50000E-03
-3.78755000E+00,-343.75000E-03,-93.75000E-03
-3.78750000E+00,-187.50000E-03,-250.00000E-03
-3.78745000E+00,-187.50000E-03,-93.75000E-03
-3.78740000E+00,-343.75000E-03,-93.75000E-03
-3.78735000E+00,-187.50000E-03,+62.50000E-03
-3.78730000E+00,-343.75000E-03,-93.75000E-03
-3.78725000E+00,-187.50000E-03,-93.75000E-03
-3.78720000E+00,-343.75000E-03,-93.75000E-03
-3.78715000E+00,-343.75000E-03,-93.75000E-03
-3.78710000E+00,-187.50000E-03,-93.75000E-03
-3.78705000E+00,-343.75000E-03,+62.50000E-03
-3.78700000E+00,-343.75000E-03,+62.50000E-03
-3.78695000E+00,-187.50000E-03,-250.00000E-03
-3.78690000E+00,-31.25000E-03,-93.75000E-03
-3.78685000E+00,-187.50000E-03,-93.75000E-03
-3.78680000E+00,-187.50000E-03,-93.75000E-03
-3.78675000E+00,-343.75000E-03,-93.75000E-03
-3.78670000E+00,-343.75000E-03,-93.75000E-03
-3.78665000E+00,-187.50000E-03,-93.75000E-03
-3.78660000E+00,-343.75000E-03,-93.75000E-03
-3.78655000E+00,-187.50000E-03,-93.75000E-03
-3.78650000E+00,-343.75000E-03,-93.75000E-03
-3.78645000E+00,-187.50000E-03,-93.75000E-03
-3.78640000E+00,-187.50000E-03,-93.75000E-03
-3.78635000E+00,-343.75000E-03,-93.75000E-03
-3.78630000E+00,-31.25000E-03,-93.75000E-03
-3.78625000E+00,-187.50000E-03,-250.00000E-03
-3.78620000E+00,-187.50000E-03,+218.75000E-03
-3.78615000E+00,-187.50000E-03,-93.75000E-03
-3.78610000E+00,-343.75000E-03,+62.50000E-03
-3.78605000E+00,-31.25000E-03,+62.50000E-03
-3.78600000E+00,-31.25000E-03,+62.50000E-03
-3.78595000E+00,-187.50000E-03,-93.75000E-03
-3.78590000E+00,-187.50000E-03,-93.75000E-03
-3.78585000E+00,-343.75000E-03,-93.75000E-03
-3.78580000E+00,-343.75000E-03,+62.50000E-03
-3.78575000E+00,-187.50000E-03,-93.75000E-03
-3.78570000E+00,-31.25000E-03,-93.75000E-03
-3.78565000E+00,-187.50000E-03,+62.50000E-03
-3.78560000E+00,-187.50000E-03,-250.00000E-03
-3.78555000E+00,-187.50000E-03,+62.50000E-03
-3.78550000E+00,-187.50000E-03,+62.50000E-03
-3.78545000E+00,-31.25000E-03,-93.75000E-03
-3.78540000E+00,-187.50000E-03,+62.50000E-03
-3.78535000E+00,-343.75000E-03,+62.50000E-03
-3.78530000E+00,-187.50000E-03,-93.75000E-03
-3.78525000E+00,-343.75000E-03,-93.75000E-03
-3.78520000E+00,-187.50000E-03,-250.00000E-03
-3.78515000E+00,-187.50000E-03,-93.75000E-03
-3.78510000E+00,-343.75000E-03,-93.75000E-03
-3.78505000E+00,-343.75000E-03,-93.75000E-03
-3.78500000E+00,-343.75000E-03,-93.75000E-03
-3.78495000E+00,-187.50000E-03,-93.75000E-03
-3.78490000E+00,-187.50000E-03,-93.75000E-03
-3.78485000E+00,-187.50000E-03,-93.75000E-03
