x-axis,VREF,VDD1V2
second,Volt,Volt
-1.90075000E+00,-314.99958E-03,-125.00000E-03
-1.90070000E+00,-314.99958E-03,-125.00000E-03
-1.90065000E+00,-158.74958E-03,-125.00000E-03
-1.90060000E+00,-158.74958E-03,+31.25000E-03
-1.90055000E+00,-158.74958E-03,+31.25000E-03
-1.90050000E+00,-158.74958E-03,+31.25000E-03
-1.90045000E+00,-158.74958E-03,+31.25000E-03
-1.90040000E+00,-2.49958E-03,+31.25000E-03
-1.90035000E+00,-158.74958E-03,+31.25000E-03
-1.90030000E+00,-314.99958E-03,-125.00000E-03
-1.90025000E+00,-158.74958E-03,+31.25000E-03
-1.90020000E+00,-314.99958E-03,+31.25000E-03
-1.90015000E+00,-314.99958E-03,+31.25000E-03
-1.90010000E+00,-158.74958E-03,+31.25000E-03
-1.90005000E+00,-158.74958E-03,-125.00000E-03
-1.90000000E+00,-314.99958E-03,-125.00000E-03
-1.89995000E+00,-158.74958E-03,+31.25000E-03
-1.89990000E+00,-158.74958E-03,-125.00000E-03
-1.89985000E+00,-314.99958E-03,+31.25000E-03
-1.89980000E+00,-158.74958E-03,-125.00000E-03
-1.89975000E+00,-158.74958E-03,+31.25000E-03
-1.89970000E+00,-158.74958E-03,+31.25000E-03
-1.89965000E+00,-2.49958E-03,+31.25000E-03
-1.89960000E+00,-158.74958E-03,+187.50000E-03
-1.89955000E+00,-158.74958E-03,+31.25000E-03
-1.89950000E+00,-158.74958E-03,-125.00000E-03
-1.89945000E+00,-158.74958E-03,+31.25000E-03
-1.89940000E+00,-314.99958E-03,+31.25000E-03
-1.89935000E+00,-314.99958E-03,+31.25000E-03
-1.89930000E+00,-158.74958E-03,+31.25000E-03
-1.89925000E+00,-314.99958E-03,+31.25000E-03
-1.89920000E+00,-158.74958E-03,+31.25000E-03
-1.89915000E+00,-158.74958E-03,+31.25000E-03
-1.89910000E+00,-158.74958E-03,+31.25000E-03
-1.89905000E+00,-314.99958E-03,+31.25000E-03
-1.89900000E+00,-158.74958E-03,+31.25000E-03
-1.89895000E+00,-314.99958E-03,+31.25000E-03
-1.89890000E+00,-314.99958E-03,+31.25000E-03
-1.89885000E+00,-314.99958E-03,+31.25000E-03
-1.89880000E+00,-314.99958E-03,+31.25000E-03
-1.89875000E+00,-314.99958E-03,+31.25000E-03
-1.89870000E+00,-158.74958E-03,+31.25000E-03
-1.89865000E+00,-158.74958E-03,-125.00000E-03
-1.89860000E+00,-314.99958E-03,+31.25000E-03
-1.89855000E+00,-314.99958E-03,-125.00000E-03
-1.89850000E+00,-158.74958E-03,+31.25000E-03
-1.89845000E+00,-158.74958E-03,-125.00000E-03
-1.89840000E+00,-158.74958E-03,-125.00000E-03
-1.89835000E+00,-158.74958E-03,+31.25000E-03
-1.89830000E+00,-158.74958E-03,+31.25000E-03
-1.89825000E+00,-158.74958E-03,+31.25000E-03
-1.89820000E+00,-314.99958E-03,-125.00000E-03
-1.89815000E+00,-314.99958E-03,-125.00000E-03
-1.89810000E+00,-158.74958E-03,+31.25000E-03
-1.89805000E+00,-158.74958E-03,-125.00000E-03
-1.89800000E+00,-314.99958E-03,-125.00000E-03
-1.89795000E+00,-314.99958E-03,-125.00000E-03
-1.89790000E+00,-314.99958E-03,+31.25000E-03
-1.89785000E+00,-314.99958E-03,-125.00000E-03
-1.89780000E+00,-314.99958E-03,+31.25000E-03
-1.89775000E+00,-314.99958E-03,-281.25000E-03
-1.89770000E+00,-2.49958E-03,+31.25000E-03
-1.89765000E+00,-158.74958E-03,-125.00000E-03
-1.89760000E+00,-314.99958E-03,+31.25000E-03
-1.89755000E+00,-158.74958E-03,+31.25000E-03
