x-axis,VREF,VOUT_FILT
-554.0000E-03,-406.2500E-03,-250.0000E-03
-553.5000E-03,-562.5000E-03,+62.5000E-03
-553.0000E-03,-406.2500E-03,-250.0000E-03
-552.5000E-03,-406.2500E-03,-93.7500E-03
-552.0000E-03,-406.2500E-03,-93.7500E-03
-551.5000E-03,-406.2500E-03,-250.0000E-03
-551.0000E-03,-406.2500E-03,-93.7500E-03
-550.5000E-03,-250.0000E-03,-93.7500E-03
-550.0000E-03,-406.2500E-03,-250.0000E-03
-549.5000E-03,-406.2500E-03,-250.0000E-03
-549.0000E-03,-406.2500E-03,-250.0000E-03
-548.5000E-03,-250.0000E-03,-93.7500E-03
-548.0000E-03,-406.2500E-03,-93.7500E-03
-547.5000E-03,-250.0000E-03,-93.7500E-03
-547.0000E-03,-406.2500E-03,-250.0000E-03
-546.5000E-03,-406.2500E-03,-93.7500E-03
-546.0000E-03,-406.2500E-03,-250.0000E-03
-545.5000E-03,-562.5000E-03,-93.7500E-03
-545.0000E-03,-406.2500E-03,-93.7500E-03
-544.5000E-03,-406.2500E-03,-250.0000E-03
-544.0000E-03,-250.0000E-03,-93.7500E-03
-543.5000E-03,-406.2500E-03,-93.7500E-03
-543.0000E-03,-406.2500E-03,+62.5000E-03
-542.5000E-03,-406.2500E-03,-250.0000E-03
-542.0000E-03,-250.0000E-03,-93.7500E-03
-541.5000E-03,-250.0000E-03,-250.0000E-03
-541.0000E-03,-406.2500E-03,-406.2500E-03
-540.5000E-03,-250.0000E-03,-93.7500E-03
-540.0000E-03,-250.0000E-03,-250.0000E-03
-539.5000E-03,-406.2500E-03,-93.7500E-03
-539.0000E-03,-250.0000E-03,-93.7500E-03
-538.5000E-03,-406.2500E-03,-93.7500E-03
-538.0000E-03,-406.2500E-03,-93.7500E-03
-537.5000E-03,-406.2500E-03,-406.2500E-03
-537.0000E-03,-406.2500E-03,-93.7500E-03
-536.5000E-03,-406.2500E-03,-93.7500E-03
-536.0000E-03,-406.2500E-03,-250.0000E-03
-535.5000E-03,-406.2500E-03,-93.7500E-03
-535.0000E-03,-406.2500E-03,-250.0000E-03
-534.5000E-03,-406.2500E-03,-93.7500E-03
-534.0000E-03,-406.2500E-03,-406.2500E-03
-533.5000E-03,-406.2500E-03,+62.5000E-03
-533.0000E-03,-406.2500E-03,-93.7500E-03
-532.5000E-03,-250.0000E-03,+62.5000E-03
-532.0000E-03,-250.0000E-03,+62.5000E-03
-531.5000E-03,-250.0000E-03,-250.0000E-03
-531.0000E-03,-250.0000E-03,-250.0000E-03
-530.5000E-03,-250.0000E-03,-93.7500E-03
-530.0000E-03,-250.0000E-03,-93.7500E-03
-529.5000E-03,-406.2500E-03,-250.0000E-03
-529.0000E-03,-250.0000E-03,-93.7500E-03
-528.5000E-03,-406.2500E-03,-250.0000E-03
-528.0000E-03,-250.0000E-03,-93.7500E-03
-527.5000E-03,-250.0000E-03,-250.0000E-03
-527.0000E-03,-406.2500E-03,-93.7500E-03
-526.5000E-03,-406.2500E-03,-250.0000E-03
-526.0000E-03,-250.0000E-03,-93.7500E-03
-525.5000E-03,-250.0000E-03,+62.5000E-03
-525.0000E-03,-406.2500E-03,-250.0000E-03
-524.5000E-03,-250.0000E-03,-93.7500E-03
-524.0000E-03,-250.0000E-03,-250.0000E-03
-523.5000E-03,-406.2500E-03,-250.0000E-03
-523.0000E-03,-406.2500E-03,-250.0000E-03
-522.5000E-03,-562.5000E-03,-250.0000E-03
-522.0000E-03,-406.2500E-03,-250.0000E-03
-521.5000E-03,-406.2500E-03,-93.7500E-03
-521.0000E-03,-406.2500E-03,-93.7500E-03
-520.5000E-03,-250.0000E-03,-93.7500E-03
-520.0000E-03,-250.0000E-03,-93.7500E-03
-519.5000E-03,-250.0000E-03,-93.7500E-03
-519.0000E-03,-250.0000E-03,+62.5000E-03
-518.5000E-03,-250.0000E-03,-93.7500E-03
-518.0000E-03,-250.0000E-03,-93.7500E-03
-517.5000E-03,-406.2500E-03,-250.0000E-03
-517.0000E-03,-406.2500E-03,+62.5000E-03
-516.5000E-03,-406.2500E-03,-250.0000E-03
-516.0000E-03,-406.2500E-03,-250.0000E-03
-515.5000E-03,-406.2500E-03,-406.2500E-03
-515.0000E-03,-250.0000E-03,-93.7500E-03
-514.5000E-03,-250.0000E-03,-93.7500E-03
-514.0000E-03,-250.0000E-03,-93.7500E-03
-513.5000E-03,-250.0000E-03,-93.7500E-03
-513.0000E-03,-406.2500E-03,-93.7500E-03
-512.5000E-03,-250.0000E-03,-93.7500E-03
-512.0000E-03,-406.2500E-03,-93.7500E-03
-511.5000E-03,-562.5000E-03,-93.7500E-03
-511.0000E-03,-562.5000E-03,-93.7500E-03
-510.5000E-03,-562.5000E-03,-93.7500E-03
-510.0000E-03,-406.2500E-03,-250.0000E-03
-509.5000E-03,-250.0000E-03,-93.7500E-03
-509.0000E-03,-562.5000E-03,-250.0000E-03
-508.5000E-03,-406.2500E-03,-250.0000E-03
-508.0000E-03,-406.2500E-03,+62.5000E-03
-507.5000E-03,-406.2500E-03,-93.7500E-03
-507.0000E-03,-406.2500E-03,-93.7500E-03
-506.5000E-03,-250.0000E-03,-93.7500E-03
-506.0000E-03,-406.2500E-03,-250.0000E-03
-505.5000E-03,-406.2500E-03,-250.0000E-03
-505.0000E-03,-406.2500E-03,-93.7500E-03
-504.5000E-03,-406.2500E-03,-93.7500E-03
-504.0000E-03,-406.2500E-03,-93.7500E-03
-503.5000E-03,-250.0000E-03,-406.2500E-03
-503.0000E-03,-406.2500E-03,-250.0000E-03
-502.5000E-03,-250.0000E-03,-250.0000E-03
-502.0000E-03,-250.0000E-03,-250.0000E-03
-501.5000E-03,-406.2500E-03,-93.7500E-03
-501.0000E-03,-250.0000E-03,+62.5000E-03
-500.5000E-03,-406.2500E-03,-93.7500E-03
-500.0000E-03,-406.2500E-03,-93.7500E-03
-499.5000E-03,-406.2500E-03,+62.5000E-03
-499.0000E-03,-406.2500E-03,-93.7500E-03
-498.5000E-03,-93.7500E-03,-93.7500E-03
-498.0000E-03,-250.0000E-03,-93.7500E-03
-497.5000E-03,-250.0000E-03,-250.0000E-03
-497.0000E-03,-406.2500E-03,-93.7500E-03
-496.5000E-03,-250.0000E-03,-93.7500E-03
-496.0000E-03,-406.2500E-03,-93.7500E-03
-495.5000E-03,-406.2500E-03,-250.0000E-03
-495.0000E-03,-406.2500E-03,-93.7500E-03
-494.5000E-03,-406.2500E-03,-93.7500E-03
-494.0000E-03,-250.0000E-03,-93.7500E-03
-493.5000E-03,-562.5000E-03,-93.7500E-03
-493.0000E-03,-250.0000E-03,-93.7500E-03
-492.5000E-03,-406.2500E-03,-250.0000E-03
-492.0000E-03,-406.2500E-03,-93.7500E-03
-491.5000E-03,-406.2500E-03,-93.7500E-03
-491.0000E-03,-250.0000E-03,+62.5000E-03
-490.5000E-03,-562.5000E-03,-93.7500E-03
-490.0000E-03,-250.0000E-03,-93.7500E-03
-489.5000E-03,-250.0000E-03,-250.0000E-03
-489.0000E-03,-406.2500E-03,-250.0000E-03
-488.5000E-03,-406.2500E-03,-250.0000E-03
-488.0000E-03,-250.0000E-03,-93.7500E-03
-487.5000E-03,-250.0000E-03,-93.7500E-03
-487.0000E-03,-406.2500E-03,-93.7500E-03
-486.5000E-03,-250.0000E-03,-250.0000E-03
-486.0000E-03,-250.0000E-03,-93.7500E-03
-485.5000E-03,-406.2500E-03,-93.7500E-03
-485.0000E-03,-406.2500E-03,-93.7500E-03
-484.5000E-03,-562.5000E-03,-250.0000E-03
-484.0000E-03,-406.2500E-03,-250.0000E-03
-483.5000E-03,-406.2500E-03,-93.7500E-03
-483.0000E-03,-406.2500E-03,-250.0000E-03
-482.5000E-03,-406.2500E-03,-93.7500E-03
-482.0000E-03,-406.2500E-03,-93.7500E-03
-481.5000E-03,-250.0000E-03,+62.5000E-03
-481.0000E-03,-250.0000E-03,-93.7500E-03
-480.5000E-03,-250.0000E-03,-93.7500E-03
-480.0000E-03,-562.5000E-03,-93.7500E-03
-479.5000E-03,-250.0000E-03,-93.7500E-03
-479.0000E-03,-250.0000E-03,-250.0000E-03
-478.5000E-03,-406.2500E-03,-93.7500E-03
-478.0000E-03,-406.2500E-03,-93.7500E-03
-477.5000E-03,-250.0000E-03,-250.0000E-03
-477.0000E-03,-250.0000E-03,-93.7500E-03
-476.5000E-03,-250.0000E-03,-93.7500E-03
-476.0000E-03,-250.0000E-03,-93.7500E-03
-475.5000E-03,-250.0000E-03,-93.7500E-03
-475.0000E-03,-250.0000E-03,-93.7500E-03
-474.5000E-03,-406.2500E-03,-406.2500E-03
-474.0000E-03,-250.0000E-03,+62.5000E-03
-473.5000E-03,-250.0000E-03,-250.0000E-03
-473.0000E-03,-406.2500E-03,-250.0000E-03
-472.5000E-03,-250.0000E-03,-93.7500E-03
-472.0000E-03,-406.2500E-03,-93.7500E-03
-471.5000E-03,-250.0000E-03,-93.7500E-03
-471.0000E-03,-406.2500E-03,-93.7500E-03
-470.5000E-03,-406.2500E-03,-250.0000E-03
-470.0000E-03,-250.0000E-03,-93.7500E-03
-469.5000E-03,-250.0000E-03,+62.5000E-03
-469.0000E-03,-250.0000E-03,+62.5000E-03
-468.5000E-03,-406.2500E-03,-93.7500E-03
-468.0000E-03,-406.2500E-03,-93.7500E-03
-467.5000E-03,-406.2500E-03,-250.0000E-03
-467.0000E-03,-250.0000E-03,-250.0000E-03
-466.5000E-03,-406.2500E-03,-93.7500E-03
-466.0000E-03,-250.0000E-03,-93.7500E-03
-465.5000E-03,-406.2500E-03,-93.7500E-03
-465.0000E-03,-250.0000E-03,-93.7500E-03
-464.5000E-03,-250.0000E-03,-93.7500E-03
-464.0000E-03,-406.2500E-03,-93.7500E-03
-463.5000E-03,-406.2500E-03,-93.7500E-03
-463.0000E-03,-250.0000E-03,-406.2500E-03
-462.5000E-03,-250.0000E-03,-93.7500E-03
-462.0000E-03,-406.2500E-03,-93.7500E-03
-461.5000E-03,-250.0000E-03,-93.7500E-03
-461.0000E-03,-250.0000E-03,-93.7500E-03
-460.5000E-03,-250.0000E-03,+62.5000E-03
-460.0000E-03,-250.0000E-03,-250.0000E-03
-459.5000E-03,-406.2500E-03,-250.0000E-03
-459.0000E-03,-250.0000E-03,+62.5000E-03
-458.5000E-03,-406.2500E-03,-93.7500E-03
-458.0000E-03,-562.5000E-03,-93.7500E-03
-457.5000E-03,-406.2500E-03,-250.0000E-03
-457.0000E-03,-406.2500E-03,-250.0000E-03
-456.5000E-03,-250.0000E-03,-93.7500E-03
-456.0000E-03,-406.2500E-03,-250.0000E-03
-455.5000E-03,-406.2500E-03,-93.7500E-03
-455.0000E-03,-250.0000E-03,-93.7500E-03
-454.5000E-03,-406.2500E-03,-250.0000E-03
-454.0000E-03,-250.0000E-03,-250.0000E-03
-453.5000E-03,-250.0000E-03,-93.7500E-03
-453.0000E-03,-406.2500E-03,-250.0000E-03
-452.5000E-03,-250.0000E-03,-93.7500E-03
-452.0000E-03,-406.2500E-03,-250.0000E-03
-451.5000E-03,-93.7500E-03,-250.0000E-03
-451.0000E-03,-250.0000E-03,-250.0000E-03
-450.5000E-03,-406.2500E-03,-93.7500E-03
-450.0000E-03,-406.2500E-03,-250.0000E-03
-449.5000E-03,-250.0000E-03,-250.0000E-03
-449.0000E-03,-250.0000E-03,-93.7500E-03
-448.5000E-03,-562.5000E-03,-250.0000E-03
-448.0000E-03,-250.0000E-03,-93.7500E-03
-447.5000E-03,-406.2500E-03,-250.0000E-03
-447.0000E-03,-406.2500E-03,+62.5000E-03
-446.5000E-03,-406.2500E-03,-250.0000E-03
-446.0000E-03,-250.0000E-03,-93.7500E-03
-445.5000E-03,-250.0000E-03,-93.7500E-03
-445.0000E-03,-250.0000E-03,+62.5000E-03
-444.5000E-03,-250.0000E-03,-93.7500E-03
-444.0000E-03,-406.2500E-03,-93.7500E-03
-443.5000E-03,-250.0000E-03,-93.7500E-03
-443.0000E-03,-406.2500E-03,-93.7500E-03
-442.5000E-03,-406.2500E-03,-93.7500E-03
-442.0000E-03,-406.2500E-03,+62.5000E-03
-441.5000E-03,-406.2500E-03,-93.7500E-03
-441.0000E-03,-250.0000E-03,+62.5000E-03
-440.5000E-03,-250.0000E-03,-93.7500E-03
-440.0000E-03,-406.2500E-03,-250.0000E-03
-439.5000E-03,-250.0000E-03,-93.7500E-03
-439.0000E-03,-406.2500E-03,-93.7500E-03
-438.5000E-03,-250.0000E-03,-250.0000E-03
-438.0000E-03,-406.2500E-03,-250.0000E-03
-437.5000E-03,-250.0000E-03,-93.7500E-03
-437.0000E-03,-406.2500E-03,-93.7500E-03
-436.5000E-03,-250.0000E-03,-250.0000E-03
-436.0000E-03,-406.2500E-03,-250.0000E-03
-435.5000E-03,-406.2500E-03,-250.0000E-03
-435.0000E-03,-562.5000E-03,-93.7500E-03
-434.5000E-03,-406.2500E-03,-93.7500E-03
-434.0000E-03,-406.2500E-03,-93.7500E-03
-433.5000E-03,-406.2500E-03,-250.0000E-03
-433.0000E-03,-250.0000E-03,-93.7500E-03
-432.5000E-03,-406.2500E-03,-93.7500E-03
-432.0000E-03,-250.0000E-03,-250.0000E-03
-431.5000E-03,-406.2500E-03,-250.0000E-03
-431.0000E-03,-250.0000E-03,-93.7500E-03
-430.5000E-03,-250.0000E-03,-93.7500E-03
-430.0000E-03,-562.5000E-03,-93.7500E-03
-429.5000E-03,-250.0000E-03,-93.7500E-03
-429.0000E-03,-406.2500E-03,-93.7500E-03
-428.5000E-03,-250.0000E-03,-93.7500E-03
-428.0000E-03,-406.2500E-03,-93.7500E-03
-427.5000E-03,-250.0000E-03,-93.7500E-03
-427.0000E-03,-250.0000E-03,-250.0000E-03
-426.5000E-03,-406.2500E-03,-93.7500E-03
-426.0000E-03,-250.0000E-03,-93.7500E-03
-425.5000E-03,-250.0000E-03,-93.7500E-03
-425.0000E-03,-406.2500E-03,-93.7500E-03
-424.5000E-03,-250.0000E-03,-93.7500E-03
-424.0000E-03,-250.0000E-03,-93.7500E-03
-423.5000E-03,-250.0000E-03,+62.5000E-03
-423.0000E-03,-406.2500E-03,-93.7500E-03
-422.5000E-03,-406.2500E-03,-250.0000E-03
-422.0000E-03,-406.2500E-03,-250.0000E-03
-421.5000E-03,-250.0000E-03,-93.7500E-03
-421.0000E-03,-406.2500E-03,+62.5000E-03
-420.5000E-03,-406.2500E-03,-250.0000E-03
-420.0000E-03,-406.2500E-03,-250.0000E-03
-419.5000E-03,-406.2500E-03,-250.0000E-03
-419.0000E-03,-93.7500E-03,-93.7500E-03
-418.5000E-03,-406.2500E-03,-93.7500E-03
-418.0000E-03,-406.2500E-03,-93.7500E-03
-417.5000E-03,-250.0000E-03,-93.7500E-03
-417.0000E-03,-406.2500E-03,-93.7500E-03
-416.5000E-03,-406.2500E-03,+62.5000E-03
-416.0000E-03,-250.0000E-03,-93.7500E-03
-415.5000E-03,-250.0000E-03,-93.7500E-03
-415.0000E-03,-406.2500E-03,-93.7500E-03
-414.5000E-03,-562.5000E-03,-93.7500E-03
-414.0000E-03,-406.2500E-03,-93.7500E-03
-413.5000E-03,-406.2500E-03,+62.5000E-03
-413.0000E-03,-406.2500E-03,-250.0000E-03
-412.5000E-03,-406.2500E-03,-250.0000E-03
-412.0000E-03,-406.2500E-03,-93.7500E-03
-411.5000E-03,-406.2500E-03,-93.7500E-03
-411.0000E-03,-406.2500E-03,-93.7500E-03
-410.5000E-03,-406.2500E-03,-250.0000E-03
-410.0000E-03,-250.0000E-03,-406.2500E-03
-409.5000E-03,-250.0000E-03,-250.0000E-03
-409.0000E-03,-250.0000E-03,-93.7500E-03
-408.5000E-03,-406.2500E-03,-93.7500E-03
-408.0000E-03,-562.5000E-03,-93.7500E-03
-407.5000E-03,-406.2500E-03,-93.7500E-03
-407.0000E-03,-250.0000E-03,-250.0000E-03
-406.5000E-03,-406.2500E-03,-93.7500E-03
-406.0000E-03,-406.2500E-03,-93.7500E-03
-405.5000E-03,-406.2500E-03,-250.0000E-03
-405.0000E-03,-250.0000E-03,+62.5000E-03
-404.5000E-03,-406.2500E-03,-250.0000E-03
-404.0000E-03,-406.2500E-03,-93.7500E-03
-403.5000E-03,-406.2500E-03,-93.7500E-03
-403.0000E-03,-406.2500E-03,-250.0000E-03
-402.5000E-03,-250.0000E-03,-93.7500E-03
-402.0000E-03,-250.0000E-03,-93.7500E-03
-401.5000E-03,-250.0000E-03,-250.0000E-03
-401.0000E-03,-406.2500E-03,+62.5000E-03
-400.5000E-03,-406.2500E-03,-93.7500E-03
-400.0000E-03,-406.2500E-03,-250.0000E-03
-399.5000E-03,-562.5000E-03,-93.7500E-03
-399.0000E-03,-406.2500E-03,-250.0000E-03
-398.5000E-03,-406.2500E-03,+62.5000E-03
-398.0000E-03,-406.2500E-03,+62.5000E-03
-397.5000E-03,-406.2500E-03,+62.5000E-03
-397.0000E-03,-406.2500E-03,-250.0000E-03
-396.5000E-03,-406.2500E-03,-93.7500E-03
-396.0000E-03,-250.0000E-03,-93.7500E-03
-395.5000E-03,-406.2500E-03,-93.7500E-03
-395.0000E-03,-406.2500E-03,-93.7500E-03
-394.5000E-03,-406.2500E-03,-93.7500E-03
-394.0000E-03,-250.0000E-03,-250.0000E-03
-393.5000E-03,-406.2500E-03,-93.7500E-03
-393.0000E-03,-250.0000E-03,-250.0000E-03
-392.5000E-03,-406.2500E-03,-250.0000E-03
-392.0000E-03,-250.0000E-03,-93.7500E-03
-391.5000E-03,-406.2500E-03,-93.7500E-03
-391.0000E-03,-406.2500E-03,-93.7500E-03
-390.5000E-03,-562.5000E-03,+62.5000E-03
-390.0000E-03,-250.0000E-03,-93.7500E-03
-389.5000E-03,-406.2500E-03,-93.7500E-03
-389.0000E-03,-406.2500E-03,-250.0000E-03
-388.5000E-03,-406.2500E-03,-93.7500E-03
-388.0000E-03,-250.0000E-03,-250.0000E-03
-387.5000E-03,-406.2500E-03,-250.0000E-03
-387.0000E-03,-406.2500E-03,-93.7500E-03
-386.5000E-03,-406.2500E-03,-93.7500E-03
-386.0000E-03,-250.0000E-03,-250.0000E-03
-385.5000E-03,-250.0000E-03,-406.2500E-03
-385.0000E-03,-406.2500E-03,-250.0000E-03
-384.5000E-03,-250.0000E-03,+62.5000E-03
-384.0000E-03,-406.2500E-03,-93.7500E-03
-383.5000E-03,-250.0000E-03,-93.7500E-03
-383.0000E-03,-250.0000E-03,-406.2500E-03
-382.5000E-03,-406.2500E-03,-250.0000E-03
-382.0000E-03,-406.2500E-03,-93.7500E-03
-381.5000E-03,-406.2500E-03,-93.7500E-03
-381.0000E-03,-406.2500E-03,-93.7500E-03
-380.5000E-03,-250.0000E-03,-250.0000E-03
-380.0000E-03,-406.2500E-03,-93.7500E-03
-379.5000E-03,-406.2500E-03,-93.7500E-03
-379.0000E-03,-406.2500E-03,-93.7500E-03
-378.5000E-03,-250.0000E-03,-250.0000E-03
-378.0000E-03,-250.0000E-03,-250.0000E-03
-377.5000E-03,-406.2500E-03,-250.0000E-03
-377.0000E-03,-406.2500E-03,+62.5000E-03
-376.5000E-03,-406.2500E-03,+62.5000E-03
-376.0000E-03,-406.2500E-03,-93.7500E-03
-375.5000E-03,-406.2500E-03,-93.7500E-03
-375.0000E-03,-250.0000E-03,-93.7500E-03
-374.5000E-03,-93.7500E-03,-250.0000E-03
-374.0000E-03,+218.7500E-03,-93.7500E-03
-373.5000E-03,+218.7500E-03,-250.0000E-03
-373.0000E-03,+687.5000E-03,-250.0000E-03
-372.5000E-03,+843.7500E-03,-93.7500E-03
-372.0000E-03,+1.4687500E+00,-93.7500E-03
-371.5000E-03,+1.7812500E+00,+62.5000E-03
-371.0000E-03,+2.2500000E+00,-250.0000E-03
-370.5000E-03,+2.7187500E+00,-406.2500E-03
-370.0000E-03,+3.3437500E+00,-93.7500E-03
-369.5000E-03,+3.6562500E+00,+375.0000E-03
-369.0000E-03,+4.2812500E+00,+1.0000000E+00
-368.5000E-03,+4.7500000E+00,+1.3125000E+00
-368.0000E-03,+5.2187500E+00,+1.6250000E+00
-367.5000E-03,+5.3750000E+00,+1.9375000E+00
-367.0000E-03,+6.0000000E+00,+2.5625000E+00
-366.5000E-03,+5.8437500E+00,+3.0312500E+00
-366.0000E-03,+4.1250000E+00,+2.8750000E+00
-365.5000E-03,+6.3125000E+00,-250.0000E-03
-365.0000E-03,+8.9687500E+00,+375.0000E-03
-364.5000E-03,+8.8125000E+00,+843.7500E-03
-364.0000E-03,+8.8125000E+00,+1.1562500E+00
-363.5000E-03,+9.4375000E+00,+1.6250000E+00
-363.0000E-03,+9.7500000E+00,+1.9375000E+00
-362.5000E-03,+9.9062500E+00,+2.2500000E+00
-362.0000E-03,+10.2187500E+00,+2.7187500E+00
-361.5000E-03,+10.6875000E+00,+3.0312500E+00
-361.0000E-03,+11.0000000E+00,+3.1875000E+00
-360.5000E-03,+11.3125000E+00,+3.0312500E+00
-360.0000E-03,+11.6250000E+00,+3.1875000E+00
-359.5000E-03,+11.9375000E+00,+3.1875000E+00
-359.0000E-03,+12.2500000E+00,+3.1875000E+00
-358.5000E-03,+12.4062500E+00,+3.1875000E+00
-358.0000E-03,+12.7187500E+00,+3.1875000E+00
-357.5000E-03,+13.1875000E+00,+3.1875000E+00
-357.0000E-03,+13.0312500E+00,+3.1875000E+00
-356.5000E-03,+13.5000000E+00,+3.0312500E+00
-356.0000E-03,+13.6562500E+00,+3.0312500E+00
-355.5000E-03,+13.8125000E+00,+3.0312500E+00
-355.0000E-03,+14.1250000E+00,+3.1875000E+00
-354.5000E-03,+14.4375000E+00,+3.1875000E+00
-354.0000E-03,+14.5937500E+00,+3.1875000E+00
-353.5000E-03,+14.5937500E+00,+3.1875000E+00
-353.0000E-03,+15.0625000E+00,+3.3437500E+00
-352.5000E-03,+15.0625000E+00,+3.1875000E+00
-352.0000E-03,+15.0625000E+00,+3.0312500E+00
-351.5000E-03,+15.3750000E+00,+3.0312500E+00
-351.0000E-03,+15.3750000E+00,+3.1875000E+00
-350.5000E-03,+15.6875000E+00,+3.1875000E+00
-350.0000E-03,+15.8437500E+00,+3.1875000E+00
-349.5000E-03,+15.8437500E+00,+3.1875000E+00
-349.0000E-03,+15.8437500E+00,+3.1875000E+00
-348.5000E-03,+16.0000000E+00,+3.1875000E+00
-348.0000E-03,+16.3125000E+00,+3.1875000E+00
-347.5000E-03,+16.3125000E+00,+3.0312500E+00
-347.0000E-03,+16.4687500E+00,+3.1875000E+00
-346.5000E-03,+16.6250000E+00,+3.1875000E+00
-346.0000E-03,+16.7812500E+00,+3.1875000E+00
-345.5000E-03,+16.9375000E+00,+3.3437500E+00
-345.0000E-03,+16.9375000E+00,+3.1875000E+00
-344.5000E-03,+17.0937500E+00,+3.0312500E+00
-344.0000E-03,+17.0937500E+00,+3.0312500E+00
-343.5000E-03,+17.2500000E+00,+3.1875000E+00
-343.0000E-03,+17.0937500E+00,+3.1875000E+00
-342.5000E-03,+17.5625000E+00,+3.0312500E+00
-342.0000E-03,+17.4062500E+00,+2.8750000E+00
-341.5000E-03,+17.5625000E+00,+3.1875000E+00
-341.0000E-03,+17.5625000E+00,+3.1875000E+00
-340.5000E-03,+17.7187500E+00,+3.1875000E+00
-340.0000E-03,+18.0312500E+00,+3.3437500E+00
-339.5000E-03,+17.7187500E+00,+3.1875000E+00
-339.0000E-03,+17.8750000E+00,+3.1875000E+00
-338.5000E-03,+17.8750000E+00,+3.1875000E+00
-338.0000E-03,+17.8750000E+00,+3.1875000E+00
-337.5000E-03,+18.0312500E+00,+3.1875000E+00
-337.0000E-03,+18.1875000E+00,+3.1875000E+00
-336.5000E-03,+18.1875000E+00,+3.0312500E+00
-336.0000E-03,+18.3437500E+00,+3.0312500E+00
-335.5000E-03,+18.1875000E+00,+3.1875000E+00
-335.0000E-03,+18.1875000E+00,+3.5000000E+00
-334.5000E-03,+18.3437500E+00,+3.0312500E+00
-334.0000E-03,+18.3437500E+00,+3.1875000E+00
-333.5000E-03,+18.1875000E+00,+3.1875000E+00
-333.0000E-03,+18.6562500E+00,+3.0312500E+00
-332.5000E-03,+18.5000000E+00,+3.0312500E+00
-332.0000E-03,+18.5000000E+00,+3.1875000E+00
-331.5000E-03,+18.5000000E+00,+3.1875000E+00
-331.0000E-03,+18.5000000E+00,+3.1875000E+00
-330.5000E-03,+18.6562500E+00,+3.1875000E+00
-330.0000E-03,+18.8125000E+00,+3.1875000E+00
-329.5000E-03,+18.6562500E+00,+3.0312500E+00
-329.0000E-03,+18.6562500E+00,+3.1875000E+00
-328.5000E-03,+18.8125000E+00,+3.1875000E+00
-328.0000E-03,+18.8125000E+00,+3.1875000E+00
-327.5000E-03,+18.8125000E+00,+3.1875000E+00
-327.0000E-03,+18.8125000E+00,+3.3437500E+00
-326.5000E-03,+18.8125000E+00,+3.1875000E+00
-326.0000E-03,+18.8125000E+00,+3.3437500E+00
-325.5000E-03,+19.1250000E+00,+3.1875000E+00
-325.0000E-03,+18.9687500E+00,+3.3437500E+00
-324.5000E-03,+18.6562500E+00,+3.1875000E+00
-324.0000E-03,+18.8125000E+00,+3.1875000E+00
-323.5000E-03,+18.9687500E+00,+3.3437500E+00
-323.0000E-03,+18.9687500E+00,+3.1875000E+00
-322.5000E-03,+18.8125000E+00,+3.0312500E+00
-322.0000E-03,+18.9687500E+00,+3.0312500E+00
-321.5000E-03,+19.1250000E+00,+3.1875000E+00
-321.0000E-03,+19.1250000E+00,+3.3437500E+00
-320.5000E-03,+18.9687500E+00,+3.1875000E+00
-320.0000E-03,+18.9687500E+00,+3.1875000E+00
-319.5000E-03,+18.9687500E+00,+3.0312500E+00
-319.0000E-03,+19.2812500E+00,+2.8750000E+00
