x-axis,V_INC,V_OUT
second,Volt,Volt
-4.72562000E+00,+3.20312500E+00,+62.50000E-03
-4.72558000E+00,+3.20312500E+00,+31.25000E-03
-4.72554000E+00,+3.12500000E+00,+93.75000E-03
-4.72550000E+00,+3.28125000E+00,+62.50000E-03
-4.72546000E+00,+3.35937500E+00,+31.25000E-03
-4.72542000E+00,+3.35937500E+00,+62.50000E-03
-4.72538000E+00,+3.43750000E+00,+62.50000E-03
-4.72534000E+00,+3.35937500E+00,+62.50000E-03
-4.72530000E+00,+3.35937500E+00,+62.50000E-03
-4.72526000E+00,+3.51562500E+00,+93.75000E-03
-4.72522000E+00,+3.59375000E+00,+62.50000E-03
-4.72518000E+00,+3.51562500E+00,+62.50000E-03
-4.72514000E+00,+3.43750000E+00,+62.50000E-03
-4.72510000E+00,+3.51562500E+00,+62.50000E-03
-4.72506000E+00,+3.59375000E+00,+93.75000E-03
-4.72502000E+00,+3.59375000E+00,+62.50000E-03
-4.72498000E+00,+3.59375000E+00,+62.50000E-03
-4.72494000E+00,+3.59375000E+00,+62.50000E-03
-4.72490000E+00,+3.67187500E+00,+31.25000E-03
-4.72486000E+00,+3.67187500E+00,+62.50000E-03
-4.72482000E+00,+3.75000000E+00,+93.75000E-03
-4.72478000E+00,+3.82812500E+00,+62.50000E-03
-4.72474000E+00,+3.75000000E+00,+62.50000E-03
-4.72470000E+00,+3.75000000E+00,+62.50000E-03
-4.72466000E+00,+3.75000000E+00,+62.50000E-03
-4.72462000E+00,+3.75000000E+00,+62.50000E-03
-4.72458000E+00,+3.82812500E+00,+62.50000E-03
-4.72454000E+00,+3.90625000E+00,+93.75000E-03
-4.72450000E+00,+3.90625000E+00,+93.75000E-03
-4.72446000E+00,+3.90625000E+00,+62.50000E-03
-4.72442000E+00,+3.90625000E+00,+93.75000E-03
-4.72438000E+00,+3.98437500E+00,+93.75000E-03
-4.72434000E+00,+3.98437500E+00,+93.75000E-03
-4.72430000E+00,+3.90625000E+00,+125.00000E-03
-4.72426000E+00,+3.90625000E+00,+62.50000E-03
-4.72422000E+00,+4.06250000E+00,+31.25000E-03
-4.72418000E+00,+4.14062500E+00,+62.50000E-03
-4.72414000E+00,+4.06250000E+00,+93.75000E-03
-4.72410000E+00,+4.06250000E+00,+125.00000E-03
-4.72406000E+00,+4.06250000E+00,+93.75000E-03
-4.72402000E+00,+4.06250000E+00,+93.75000E-03
-4.72398000E+00,+4.06250000E+00,+93.75000E-03
-4.72394000E+00,+3.98437500E+00,+62.50000E-03
-4.72390000E+00,+4.06250000E+00,+93.75000E-03
-4.72386000E+00,+4.14062500E+00,+93.75000E-03
-4.72382000E+00,+4.14062500E+00,+62.50000E-03
-4.72378000E+00,+4.21875000E+00,+62.50000E-03
-4.72374000E+00,+4.14062500E+00,+62.50000E-03
-4.72370000E+00,+4.06250000E+00,+93.75000E-03
-4.72366000E+00,+4.14062500E+00,+93.75000E-03
-4.72362000E+00,+4.21875000E+00,+62.50000E-03
-4.72358000E+00,+4.14062500E+00,+62.50000E-03
-4.72354000E+00,+4.14062500E+00,+93.75000E-03
-4.72350000E+00,+4.21875000E+00,+125.00000E-03
-4.72346000E+00,+4.29687500E+00,+125.00000E-03
-4.72342000E+00,+4.29687500E+00,+125.00000E-03
-4.72338000E+00,+4.21875000E+00,+125.00000E-03
-4.72334000E+00,+4.29687500E+00,+156.25000E-03
-4.72330000E+00,+4.29687500E+00,+156.25000E-03
-4.72326000E+00,+4.21875000E+00,+125.00000E-03
-4.72322000E+00,+4.29687500E+00,+156.25000E-03
-4.72318000E+00,+4.37500000E+00,+187.50000E-03
-4.72314000E+00,+4.29687500E+00,+156.25000E-03
-4.72310000E+00,+4.29687500E+00,+156.25000E-03
-4.72306000E+00,+4.29687500E+00,+187.50000E-03
-4.72302000E+00,+4.29687500E+00,+218.75000E-03
-4.72298000E+00,+4.37500000E+00,+218.75000E-03
-4.72294000E+00,+4.37500000E+00,+187.50000E-03
-4.72290000E+00,+4.37500000E+00,+250.00000E-03
-4.72286000E+00,+4.45312500E+00,+281.25000E-03
-4.72282000E+00,+4.60937500E+00,+281.25000E-03
-4.72278000E+00,+4.53125000E+00,+343.75000E-03
-4.72274000E+00,+4.45312500E+00,+343.75000E-03
-4.72270000E+00,+4.45312500E+00,+343.75000E-03
-4.72266000E+00,+4.37500000E+00,+406.25000E-03
-4.72262000E+00,+4.45312500E+00,+437.50000E-03
-4.72258000E+00,+4.45312500E+00,+437.50000E-03
-4.72254000E+00,+4.45312500E+00,+468.75000E-03
-4.72250000E+00,+4.45312500E+00,+500.00000E-03
-4.72246000E+00,+4.37500000E+00,+500.00000E-03
-4.72242000E+00,+4.37500000E+00,+500.00000E-03
-4.72238000E+00,+4.37500000E+00,+562.50000E-03
-4.72234000E+00,+4.45312500E+00,+656.25000E-03
-4.72230000E+00,+4.53125000E+00,+687.50000E-03
-4.72226000E+00,+4.45312500E+00,+718.75000E-03
-4.72222000E+00,+4.37500000E+00,+750.00000E-03
-4.72218000E+00,+4.45312500E+00,+781.25000E-03
-4.72214000E+00,+4.45312500E+00,+781.25000E-03
-4.72210000E+00,+4.45312500E+00,+812.50000E-03
-4.72206000E+00,+4.45312500E+00,+906.25000E-03
-4.72202000E+00,+4.45312500E+00,+937.50000E-03
-4.72198000E+00,+4.53125000E+00,+968.75000E-03
-4.72194000E+00,+4.53125000E+00,+1.00000000E+00
-4.72190000E+00,+4.53125000E+00,+1.03125000E+00
-4.72186000E+00,+4.53125000E+00,+1.06250000E+00
-4.72182000E+00,+4.53125000E+00,+1.09375000E+00
-4.72178000E+00,+4.60937500E+00,+1.18750000E+00
-4.72174000E+00,+4.68750000E+00,+1.21875000E+00
-4.72170000E+00,+4.60937500E+00,+1.25000000E+00
-4.72166000E+00,+4.60937500E+00,+1.31250000E+00
-4.72162000E+00,+4.68750000E+00,+1.28125000E+00
-4.72158000E+00,+4.68750000E+00,+1.31250000E+00
-4.72154000E+00,+4.60937500E+00,+1.37500000E+00
-4.72150000E+00,+4.60937500E+00,+1.40625000E+00
-4.72146000E+00,+4.60937500E+00,+1.50000000E+00
-4.72142000E+00,+4.53125000E+00,+1.59375000E+00
-4.72138000E+00,+4.53125000E+00,+1.65625000E+00
-4.72134000E+00,+4.53125000E+00,+1.68750000E+00
-4.72130000E+00,+4.53125000E+00,+1.75000000E+00
-4.72126000E+00,+4.53125000E+00,+1.84375000E+00
-4.72122000E+00,+4.53125000E+00,+1.84375000E+00
-4.72118000E+00,+4.53125000E+00,+1.87500000E+00
-4.72114000E+00,+4.60937500E+00,+2.00000000E+00
-4.72110000E+00,+4.68750000E+00,+2.06250000E+00
-4.72106000E+00,+4.68750000E+00,+2.09375000E+00
-4.72102000E+00,+4.60937500E+00,+2.12500000E+00
-4.72098000E+00,+4.60937500E+00,+2.15625000E+00
-4.72094000E+00,+4.60937500E+00,+2.18750000E+00
-4.72090000E+00,+4.53125000E+00,+2.25000000E+00
-4.72086000E+00,+4.53125000E+00,+2.34375000E+00
-4.72082000E+00,+4.53125000E+00,+2.40625000E+00
-4.72078000E+00,+4.60937500E+00,+2.46875000E+00
-4.72074000E+00,+4.68750000E+00,+2.50000000E+00
-4.72070000E+00,+4.60937500E+00,+2.56250000E+00
-4.72066000E+00,+4.53125000E+00,+2.62500000E+00
-4.72062000E+00,+4.60937500E+00,+2.65625000E+00
-4.72058000E+00,+4.60937500E+00,+2.71875000E+00
-4.72054000E+00,+4.60937500E+00,+2.78125000E+00
-4.72050000E+00,+4.68750000E+00,+2.84375000E+00
-4.72046000E+00,+4.68750000E+00,+2.87500000E+00
-4.72042000E+00,+4.68750000E+00,+2.90625000E+00
-4.72038000E+00,+4.76562500E+00,+3.00000000E+00
-4.72034000E+00,+4.76562500E+00,+3.06250000E+00
-4.72030000E+00,+4.68750000E+00,+3.12500000E+00
-4.72026000E+00,+4.68750000E+00,+3.21875000E+00
-4.72022000E+00,+4.68750000E+00,+3.21875000E+00
-4.72018000E+00,+4.68750000E+00,+3.21875000E+00
-4.72014000E+00,+4.60937500E+00,+3.25000000E+00
-4.72010000E+00,+4.60937500E+00,+3.31250000E+00
-4.72006000E+00,+4.68750000E+00,+3.34375000E+00
-4.72002000E+00,+4.76562500E+00,+3.31250000E+00
-4.71998000E+00,+4.76562500E+00,+3.31250000E+00
-4.71994000E+00,+4.68750000E+00,+3.31250000E+00
-4.71990000E+00,+4.68750000E+00,+3.34375000E+00
-4.71986000E+00,+4.68750000E+00,+3.37500000E+00
-4.71982000E+00,+4.60937500E+00,+3.40625000E+00
-4.71978000E+00,+4.53125000E+00,+3.37500000E+00
-4.71974000E+00,+4.60937500E+00,+3.34375000E+00
-4.71970000E+00,+4.68750000E+00,+3.37500000E+00
-4.71966000E+00,+4.76562500E+00,+3.37500000E+00
-4.71962000E+00,+4.76562500E+00,+3.40625000E+00
-4.71958000E+00,+4.68750000E+00,+3.40625000E+00
-4.71954000E+00,+4.68750000E+00,+3.37500000E+00
-4.71950000E+00,+4.60937500E+00,+3.37500000E+00
-4.71946000E+00,+4.60937500E+00,+3.37500000E+00
-4.71942000E+00,+4.68750000E+00,+3.40625000E+00
-4.71938000E+00,+4.76562500E+00,+3.40625000E+00
-4.71934000E+00,+4.84375000E+00,+3.37500000E+00
-4.71930000E+00,+4.76562500E+00,+3.40625000E+00
-4.71926000E+00,+4.60937500E+00,+3.40625000E+00
-4.71922000E+00,+4.60937500E+00,+3.37500000E+00
-4.71918000E+00,+4.76562500E+00,+3.31250000E+00
-4.71914000E+00,+4.76562500E+00,+3.25000000E+00
-4.71910000E+00,+4.68750000E+00,+3.31250000E+00
-4.71906000E+00,+4.76562500E+00,+3.37500000E+00
-4.71902000E+00,+4.68750000E+00,+3.34375000E+00
-4.71898000E+00,+4.60937500E+00,+3.31250000E+00
-4.71894000E+00,+4.68750000E+00,+3.34375000E+00
-4.71890000E+00,+4.76562500E+00,+3.37500000E+00
-4.71886000E+00,+4.68750000E+00,+3.34375000E+00
-4.71882000E+00,+4.60937500E+00,+3.34375000E+00
-4.71878000E+00,+4.68750000E+00,+3.37500000E+00
-4.71874000E+00,+4.68750000E+00,+3.34375000E+00
-4.71870000E+00,+4.68750000E+00,+3.34375000E+00
-4.71866000E+00,+4.76562500E+00,+3.34375000E+00
-4.71862000E+00,+4.76562500E+00,+3.34375000E+00
-4.71858000E+00,+4.68750000E+00,+3.37500000E+00
-4.71854000E+00,+4.60937500E+00,+3.37500000E+00
-4.71850000E+00,+4.60937500E+00,+3.37500000E+00
-4.71846000E+00,+4.68750000E+00,+3.40625000E+00
-4.71842000E+00,+4.76562500E+00,+3.43750000E+00
-4.71838000E+00,+4.84375000E+00,+3.43750000E+00
-4.71834000E+00,+4.76562500E+00,+3.40625000E+00
-4.71830000E+00,+4.68750000E+00,+3.37500000E+00
-4.71826000E+00,+4.68750000E+00,+3.34375000E+00
-4.71822000E+00,+4.76562500E+00,+3.34375000E+00
-4.71818000E+00,+4.76562500E+00,+3.40625000E+00
-4.71814000E+00,+4.76562500E+00,+3.40625000E+00
-4.71810000E+00,+4.76562500E+00,+3.40625000E+00
-4.71806000E+00,+4.76562500E+00,+3.40625000E+00
-4.71802000E+00,+4.76562500E+00,+3.37500000E+00
-4.71798000E+00,+4.68750000E+00,+3.37500000E+00
-4.71794000E+00,+4.76562500E+00,+3.34375000E+00
-4.71790000E+00,+4.68750000E+00,+3.31250000E+00
-4.71786000E+00,+4.68750000E+00,+3.34375000E+00
-4.71782000E+00,+4.76562500E+00,+3.37500000E+00
-4.71778000E+00,+4.68750000E+00,+3.37500000E+00
-4.71774000E+00,+4.68750000E+00,+3.37500000E+00
-4.71770000E+00,+4.68750000E+00,+3.34375000E+00
-4.71766000E+00,+4.76562500E+00,+3.34375000E+00
-4.71762000E+00,+4.76562500E+00,+3.34375000E+00
-4.71758000E+00,+4.76562500E+00,+3.34375000E+00
-4.71754000E+00,+4.76562500E+00,+3.37500000E+00
-4.71750000E+00,+4.68750000E+00,+3.34375000E+00
-4.71746000E+00,+4.68750000E+00,+3.34375000E+00
-4.71742000E+00,+4.68750000E+00,+3.37500000E+00
-4.71738000E+00,+4.76562500E+00,+3.37500000E+00
-4.71734000E+00,+4.84375000E+00,+3.34375000E+00
-4.71730000E+00,+4.84375000E+00,+3.34375000E+00
-4.71726000E+00,+4.84375000E+00,+3.34375000E+00
-4.71722000E+00,+4.76562500E+00,+3.34375000E+00
-4.71718000E+00,+4.84375000E+00,+3.37500000E+00
-4.71714000E+00,+4.76562500E+00,+3.34375000E+00
-4.71710000E+00,+4.68750000E+00,+3.34375000E+00
-4.71706000E+00,+4.84375000E+00,+3.37500000E+00
-4.71702000E+00,+4.76562500E+00,+3.37500000E+00
-4.71698000E+00,+4.76562500E+00,+3.37500000E+00
-4.71694000E+00,+4.76562500E+00,+3.37500000E+00
-4.71690000E+00,+4.76562500E+00,+3.37500000E+00
-4.71686000E+00,+4.76562500E+00,+3.37500000E+00
-4.71682000E+00,+4.68750000E+00,+3.40625000E+00
-4.71678000E+00,+4.68750000E+00,+3.40625000E+00
-4.71674000E+00,+4.68750000E+00,+3.37500000E+00
-4.71670000E+00,+4.76562500E+00,+3.34375000E+00
-4.71666000E+00,+4.84375000E+00,+3.34375000E+00
-4.71662000E+00,+4.76562500E+00,+3.37500000E+00
-4.71658000E+00,+4.76562500E+00,+3.40625000E+00
-4.71654000E+00,+4.76562500E+00,+3.40625000E+00
-4.71650000E+00,+4.76562500E+00,+3.37500000E+00
-4.71646000E+00,+4.76562500E+00,+3.40625000E+00
-4.71642000E+00,+4.68750000E+00,+3.37500000E+00
-4.71638000E+00,+4.76562500E+00,+3.34375000E+00
-4.71634000E+00,+4.76562500E+00,+3.37500000E+00
-4.71630000E+00,+4.76562500E+00,+3.37500000E+00
-4.71626000E+00,+4.84375000E+00,+3.37500000E+00
-4.71622000E+00,+4.76562500E+00,+3.34375000E+00
-4.71618000E+00,+4.76562500E+00,+3.34375000E+00
-4.71614000E+00,+4.76562500E+00,+3.37500000E+00
-4.71610000E+00,+4.76562500E+00,+3.40625000E+00
-4.71606000E+00,+4.76562500E+00,+3.37500000E+00
-4.71602000E+00,+4.68750000E+00,+3.34375000E+00
-4.71598000E+00,+4.68750000E+00,+3.37500000E+00
-4.71594000E+00,+4.68750000E+00,+3.37500000E+00
-4.71590000E+00,+4.76562500E+00,+3.37500000E+00
-4.71586000E+00,+4.84375000E+00,+3.37500000E+00
-4.71582000E+00,+4.76562500E+00,+3.34375000E+00
-4.71578000E+00,+4.76562500E+00,+3.37500000E+00
-4.71574000E+00,+4.76562500E+00,+3.40625000E+00
-4.71570000E+00,+4.76562500E+00,+3.37500000E+00
-4.71566000E+00,+4.76562500E+00,+3.37500000E+00
-4.71562000E+00,+4.76562500E+00,+3.40625000E+00
-4.71558000E+00,+4.84375000E+00,+3.43750000E+00
-4.71554000E+00,+4.84375000E+00,+3.40625000E+00
-4.71550000E+00,+4.84375000E+00,+3.34375000E+00
-4.71546000E+00,+4.76562500E+00,+3.37500000E+00
-4.71542000E+00,+4.60937500E+00,+3.40625000E+00
-4.71538000E+00,+4.68750000E+00,+3.31250000E+00
-4.71534000E+00,+4.76562500E+00,+3.31250000E+00
-4.71530000E+00,+4.68750000E+00,+3.37500000E+00
-4.71526000E+00,+4.76562500E+00,+3.37500000E+00
-4.71522000E+00,+4.76562500E+00,+3.34375000E+00
-4.71518000E+00,+4.76562500E+00,+3.31250000E+00
-4.71514000E+00,+4.84375000E+00,+3.34375000E+00
-4.71510000E+00,+4.76562500E+00,+3.37500000E+00
-4.71506000E+00,+4.84375000E+00,+3.37500000E+00
-4.71502000E+00,+4.84375000E+00,+3.37500000E+00
-4.71498000E+00,+4.76562500E+00,+3.37500000E+00
-4.71494000E+00,+4.84375000E+00,+3.37500000E+00
-4.71490000E+00,+4.84375000E+00,+3.37500000E+00
-4.71486000E+00,+4.92187500E+00,+3.37500000E+00
-4.71482000E+00,+4.92187500E+00,+3.40625000E+00
-4.71478000E+00,+4.84375000E+00,+3.40625000E+00
-4.71474000E+00,+4.84375000E+00,+3.37500000E+00
-4.71470000E+00,+4.76562500E+00,+3.31250000E+00
-4.71466000E+00,+4.76562500E+00,+3.31250000E+00
-4.71462000E+00,+4.76562500E+00,+3.40625000E+00
-4.71458000E+00,+4.84375000E+00,+3.40625000E+00
-4.71454000E+00,+4.84375000E+00,+3.40625000E+00
-4.71450000E+00,+4.60937500E+00,+3.40625000E+00
