x-axis,V_INC,V_OUT
second,Volt,Volt
-4.17025000E+00,-0.0E+00,+62.50000E-03
-4.17020000E+00,-312.50000E-03,+62.50000E-03
-4.17015000E+00,-156.25000E-03,+62.50000E-03
-4.17010000E+00,-156.25000E-03,+62.50000E-03
-4.17005000E+00,-156.25000E-03,+125.00000E-03
-4.17000000E+00,-312.50000E-03,+62.50000E-03
-4.16995000E+00,-156.25000E-03,+0.0E+00
-4.16990000E+00,-312.50000E-03,+62.50000E-03
-4.16985000E+00,-156.25000E-03,+62.50000E-03
-4.16980000E+00,-156.25000E-03,+62.50000E-03
-4.16975000E+00,-312.50000E-03,+62.50000E-03
-4.16970000E+00,-312.50000E-03,+0.0E+00
-4.16965000E+00,-312.50000E-03,+125.00000E-03
-4.16960000E+00,-156.25000E-03,+125.00000E-03
-4.16955000E+00,-156.25000E-03,+62.50000E-03
-4.16950000E+00,-156.25000E-03,+62.50000E-03
-4.16945000E+00,-312.50000E-03,+62.50000E-03
-4.16940000E+00,-156.25000E-03,+62.50000E-03
-4.16935000E+00,-312.50000E-03,+62.50000E-03
-4.16930000E+00,-0.0E+00,+62.50000E-03
-4.16925000E+00,-156.25000E-03,+62.50000E-03
-4.16920000E+00,-312.50000E-03,+125.00000E-03
-4.16915000E+00,-156.25000E-03,+62.50000E-03
-4.16910000E+00,-156.25000E-03,+125.00000E-03
-4.16905000E+00,-312.50000E-03,+62.50000E-03
-4.16900000E+00,-156.25000E-03,+0.0E+00
-4.16895000E+00,-156.25000E-03,+62.50000E-03
-4.16890000E+00,-156.25000E-03,+62.50000E-03
-4.16885000E+00,-312.50000E-03,+0.0E+00
-4.16880000E+00,-156.25000E-03,+125.00000E-03
-4.16875000E+00,-312.50000E-03,+125.00000E-03
-4.16870000E+00,-312.50000E-03,+62.50000E-03
-4.16865000E+00,-156.25000E-03,+62.50000E-03
-4.16860000E+00,-312.50000E-03,+62.50000E-03
-4.16855000E+00,-156.25000E-03,+62.50000E-03
-4.16850000E+00,-156.25000E-03,+62.50000E-03
-4.16845000E+00,-312.50000E-03,+0.0E+00
-4.16840000E+00,-156.25000E-03,+125.00000E-03
-4.16835000E+00,-156.25000E-03,+62.50000E-03
-4.16830000E+00,-156.25000E-03,+62.50000E-03
-4.16825000E+00,-156.25000E-03,+62.50000E-03
-4.16820000E+00,-156.25000E-03,+125.00000E-03
-4.16815000E+00,-156.25000E-03,+62.50000E-03
-4.16810000E+00,-312.50000E-03,+0.0E+00
-4.16805000E+00,-156.25000E-03,+62.50000E-03
-4.16800000E+00,-0.0E+00,+62.50000E-03
-4.16795000E+00,-156.25000E-03,+125.00000E-03
-4.16790000E+00,-156.25000E-03,+125.00000E-03
-4.16785000E+00,-312.50000E-03,+62.50000E-03
-4.16780000E+00,-156.25000E-03,+0.0E+00
-4.16775000E+00,-156.25000E-03,+125.00000E-03
-4.16770000E+00,-312.50000E-03,+62.50000E-03
-4.16765000E+00,-312.50000E-03,+125.00000E-03
-4.16760000E+00,-156.25000E-03,+62.50000E-03
-4.16755000E+00,-156.25000E-03,+62.50000E-03
-4.16750000E+00,-312.50000E-03,+62.50000E-03
-4.16745000E+00,-156.25000E-03,+62.50000E-03
-4.16740000E+00,-312.50000E-03,+62.50000E-03
-4.16735000E+00,-156.25000E-03,+62.50000E-03
-4.16730000E+00,-156.25000E-03,+62.50000E-03
-4.16725000E+00,-468.75000E-03,+62.50000E-03
-4.16720000E+00,-156.25000E-03,+62.50000E-03
-4.16715000E+00,-156.25000E-03,+125.00000E-03
-4.16710000E+00,-156.25000E-03,+0.0E+00
-4.16705000E+00,-156.25000E-03,+125.00000E-03
-4.16700000E+00,-312.50000E-03,+0.0E+00
-4.16695000E+00,-156.25000E-03,+125.00000E-03
-4.16690000E+00,-156.25000E-03,+62.50000E-03
-4.16685000E+00,-156.25000E-03,+125.00000E-03
-4.16680000E+00,-156.25000E-03,+62.50000E-03
-4.16675000E+00,-0.0E+00,+62.50000E-03
-4.16670000E+00,-156.25000E-03,+62.50000E-03
-4.16665000E+00,-156.25000E-03,+62.50000E-03
-4.16660000E+00,-156.25000E-03,+62.50000E-03
-4.16655000E+00,-312.50000E-03,+125.00000E-03
-4.16650000E+00,-156.25000E-03,+62.50000E-03
-4.16645000E+00,-312.50000E-03,+62.50000E-03
-4.16640000E+00,-156.25000E-03,+62.50000E-03
-4.16635000E+00,-156.25000E-03,+0.0E+00
-4.16630000E+00,-156.25000E-03,+62.50000E-03
-4.16625000E+00,-312.50000E-03,+62.50000E-03
-4.16620000E+00,-312.50000E-03,+125.00000E-03
-4.16615000E+00,-156.25000E-03,+0.0E+00
-4.16610000E+00,-156.25000E-03,+62.50000E-03
-4.16605000E+00,-0.0E+00,+125.00000E-03
-4.16600000E+00,-156.25000E-03,+125.00000E-03
-4.16595000E+00,-156.25000E-03,+62.50000E-03
-4.16590000E+00,-156.25000E-03,+62.50000E-03
-4.16585000E+00,-156.25000E-03,+125.00000E-03
-4.16580000E+00,-156.25000E-03,+62.50000E-03
-4.16575000E+00,-0.0E+00,+125.00000E-03
-4.16570000E+00,-312.50000E-03,+62.50000E-03
-4.16565000E+00,-312.50000E-03,+62.50000E-03
-4.16560000E+00,-156.25000E-03,+0.0E+00
-4.16555000E+00,-312.50000E-03,+125.00000E-03
-4.16550000E+00,-156.25000E-03,+62.50000E-03
-4.16545000E+00,-156.25000E-03,+62.50000E-03
-4.16540000E+00,-156.25000E-03,+62.50000E-03
-4.16535000E+00,-312.50000E-03,+0.0E+00
-4.16530000E+00,-156.25000E-03,+125.00000E-03
-4.16525000E+00,-156.25000E-03,+62.50000E-03
-4.16520000E+00,-0.0E+00,+0.0E+00
-4.16515000E+00,-312.50000E-03,+125.00000E-03
-4.16510000E+00,-312.50000E-03,+62.50000E-03
-4.16505000E+00,-156.25000E-03,+125.00000E-03
-4.16500000E+00,-312.50000E-03,+62.50000E-03
-4.16495000E+00,-156.25000E-03,+62.50000E-03
-4.16490000E+00,-156.25000E-03,+62.50000E-03
-4.16485000E+00,-312.50000E-03,+62.50000E-03
-4.16480000E+00,-156.25000E-03,+62.50000E-03
-4.16475000E+00,-312.50000E-03,+62.50000E-03
-4.16470000E+00,-156.25000E-03,+62.50000E-03
-4.16465000E+00,-312.50000E-03,+62.50000E-03
-4.16460000E+00,-156.25000E-03,+125.00000E-03
-4.16455000E+00,-312.50000E-03,+125.00000E-03
-4.16450000E+00,-312.50000E-03,+62.50000E-03
-4.16445000E+00,-156.25000E-03,+125.00000E-03
-4.16440000E+00,-156.25000E-03,+125.00000E-03
-4.16435000E+00,-156.25000E-03,+62.50000E-03
-4.16430000E+00,-312.50000E-03,+125.00000E-03
-4.16425000E+00,-312.50000E-03,+0.0E+00
-4.16420000E+00,-156.25000E-03,+125.00000E-03
-4.16415000E+00,-312.50000E-03,+62.50000E-03
-4.16410000E+00,-156.25000E-03,+62.50000E-03
-4.16405000E+00,-156.25000E-03,+125.00000E-03
-4.16400000E+00,-156.25000E-03,+62.50000E-03
-4.16395000E+00,-0.0E+00,+125.00000E-03
-4.16390000E+00,-156.25000E-03,+62.50000E-03
-4.16385000E+00,-312.50000E-03,+0.0E+00
-4.16380000E+00,-156.25000E-03,+62.50000E-03
-4.16375000E+00,-312.50000E-03,+0.0E+00
-4.16370000E+00,-312.50000E-03,+0.0E+00
-4.16365000E+00,-312.50000E-03,+62.50000E-03
-4.16360000E+00,-312.50000E-03,+62.50000E-03
-4.16355000E+00,-312.50000E-03,+62.50000E-03
-4.16350000E+00,-312.50000E-03,+62.50000E-03
-4.16345000E+00,-156.25000E-03,+125.00000E-03
-4.16340000E+00,-312.50000E-03,+125.00000E-03
-4.16335000E+00,-156.25000E-03,+0.0E+00
-4.16330000E+00,-156.25000E-03,+62.50000E-03
-4.16325000E+00,-312.50000E-03,+125.00000E-03
-4.16320000E+00,-156.25000E-03,+62.50000E-03
-4.16315000E+00,-156.25000E-03,+62.50000E-03
-4.16310000E+00,-312.50000E-03,+62.50000E-03
-4.16305000E+00,-312.50000E-03,+62.50000E-03
-4.16300000E+00,-312.50000E-03,+125.00000E-03
-4.16295000E+00,-156.25000E-03,+125.00000E-03
-4.16290000E+00,-156.25000E-03,+125.00000E-03
-4.16285000E+00,-312.50000E-03,+62.50000E-03
-4.16280000E+00,-156.25000E-03,+62.50000E-03
-4.16275000E+00,-312.50000E-03,+125.00000E-03
-4.16270000E+00,-156.25000E-03,+62.50000E-03
-4.16265000E+00,-156.25000E-03,+62.50000E-03
-4.16260000E+00,-312.50000E-03,+62.50000E-03
-4.16255000E+00,-312.50000E-03,+62.50000E-03
-4.16250000E+00,-312.50000E-03,+62.50000E-03
-4.16245000E+00,-156.25000E-03,+125.00000E-03
-4.16240000E+00,-156.25000E-03,+62.50000E-03
-4.16235000E+00,-156.25000E-03,+62.50000E-03
-4.16230000E+00,-156.25000E-03,+125.00000E-03
-4.16225000E+00,-312.50000E-03,+62.50000E-03
-4.16220000E+00,-312.50000E-03,+62.50000E-03
-4.16215000E+00,-0.0E+00,+62.50000E-03
-4.16210000E+00,-312.50000E-03,+62.50000E-03
-4.16205000E+00,-312.50000E-03,+62.50000E-03
-4.16200000E+00,-156.25000E-03,+62.50000E-03
-4.16195000E+00,-312.50000E-03,+125.00000E-03
-4.16190000E+00,-468.75000E-03,+125.00000E-03
-4.16185000E+00,-156.25000E-03,+62.50000E-03
-4.16180000E+00,-312.50000E-03,+62.50000E-03
-4.16175000E+00,-312.50000E-03,+62.50000E-03
-4.16170000E+00,-156.25000E-03,+62.50000E-03
-4.16165000E+00,-312.50000E-03,+62.50000E-03
-4.16160000E+00,-312.50000E-03,+62.50000E-03
-4.16155000E+00,-312.50000E-03,+0.0E+00
-4.16150000E+00,-156.25000E-03,+62.50000E-03
-4.16145000E+00,-156.25000E-03,+62.50000E-03
-4.16140000E+00,-156.25000E-03,+125.00000E-03
-4.16135000E+00,-312.50000E-03,+62.50000E-03
-4.16130000E+00,-156.25000E-03,+125.00000E-03
-4.16125000E+00,-156.25000E-03,+125.00000E-03
-4.16120000E+00,-312.50000E-03,+62.50000E-03
-4.16115000E+00,-156.25000E-03,+0.0E+00
-4.16110000E+00,-312.50000E-03,+125.00000E-03
-4.16105000E+00,-156.25000E-03,+62.50000E-03
-4.16100000E+00,-312.50000E-03,+125.00000E-03
-4.16095000E+00,-156.25000E-03,+0.0E+00
-4.16090000E+00,-312.50000E-03,+62.50000E-03
-4.16085000E+00,-312.50000E-03,+62.50000E-03
-4.16080000E+00,-312.50000E-03,+125.00000E-03
-4.16075000E+00,-312.50000E-03,+62.50000E-03
-4.16070000E+00,-312.50000E-03,+62.50000E-03
-4.16065000E+00,-156.25000E-03,+62.50000E-03
-4.16060000E+00,-312.50000E-03,+62.50000E-03
-4.16055000E+00,-156.25000E-03,+62.50000E-03
-4.16050000E+00,-156.25000E-03,+125.00000E-03
-4.16045000E+00,-312.50000E-03,+62.50000E-03
-4.16040000E+00,-468.75000E-03,+0.0E+00
-4.16035000E+00,-312.50000E-03,+62.50000E-03
-4.16030000E+00,-156.25000E-03,+62.50000E-03
-4.16025000E+00,-156.25000E-03,+62.50000E-03
-4.16020000E+00,-312.50000E-03,+125.00000E-03
-4.16015000E+00,-156.25000E-03,+62.50000E-03
-4.16010000E+00,-312.50000E-03,+62.50000E-03
-4.16005000E+00,-156.25000E-03,+62.50000E-03
-4.16000000E+00,-312.50000E-03,+62.50000E-03
-4.15995000E+00,-156.25000E-03,+0.0E+00
-4.15990000E+00,-156.25000E-03,+62.50000E-03
-4.15985000E+00,-312.50000E-03,+125.00000E-03
-4.15980000E+00,-0.0E+00,+125.00000E-03
-4.15975000E+00,+156.25000E-03,+62.50000E-03
-4.15970000E+00,+312.50000E-03,+62.50000E-03
-4.15965000E+00,+156.25000E-03,+62.50000E-03
-4.15960000E+00,+156.25000E-03,+125.00000E-03
-4.15955000E+00,+156.25000E-03,+0.0E+00
-4.15950000E+00,+156.25000E-03,+62.50000E-03
-4.15945000E+00,+156.25000E-03,+125.00000E-03
-4.15940000E+00,+156.25000E-03,+0.0E+00
-4.15935000E+00,+0.0E+00,+125.00000E-03
-4.15930000E+00,+156.25000E-03,+125.00000E-03
-4.15925000E+00,+156.25000E-03,+62.50000E-03
-4.15920000E+00,+156.25000E-03,+62.50000E-03
-4.15915000E+00,+156.25000E-03,+125.00000E-03
-4.15910000E+00,+156.25000E-03,+125.00000E-03
-4.15905000E+00,+156.25000E-03,+62.50000E-03
-4.15900000E+00,+156.25000E-03,+62.50000E-03
-4.15895000E+00,+156.25000E-03,+62.50000E-03
-4.15890000E+00,+312.50000E-03,+0.0E+00
-4.15885000E+00,+312.50000E-03,+62.50000E-03
-4.15880000E+00,+156.25000E-03,+62.50000E-03
-4.15875000E+00,+156.25000E-03,+62.50000E-03
-4.15870000E+00,+156.25000E-03,+0.0E+00
-4.15865000E+00,+156.25000E-03,+62.50000E-03
-4.15860000E+00,+312.50000E-03,+62.50000E-03
-4.15855000E+00,+156.25000E-03,+125.00000E-03
-4.15850000E+00,+156.25000E-03,+62.50000E-03
-4.15845000E+00,+312.50000E-03,+62.50000E-03
-4.15840000E+00,+312.50000E-03,+62.50000E-03
-4.15835000E+00,+312.50000E-03,+62.50000E-03
-4.15830000E+00,+312.50000E-03,+0.0E+00
-4.15825000E+00,+312.50000E-03,+62.50000E-03
-4.15820000E+00,+312.50000E-03,+0.0E+00
-4.15815000E+00,+312.50000E-03,+62.50000E-03
-4.15810000E+00,+312.50000E-03,+187.50000E-03
