x-axis,V_INS,V_INC,V_OUT
second,Volt,Volt,Volt
-3.38928000E+00,+5.00000000E+00,+4.84375000E+00,+125.00000E-03
-3.38925000E+00,+5.00000000E+00,+5.00000000E+00,+125.00000E-03
-3.38922000E+00,+5.15625000E+00,+5.15625000E+00,+125.00000E-03
-3.38919000E+00,+5.15625000E+00,+5.00000000E+00,+125.00000E-03
-3.38916000E+00,+5.15625000E+00,+5.15625000E+00,+125.00000E-03
-3.38913000E+00,+5.31250000E+00,+5.00000000E+00,+187.50000E-03
-3.38910000E+00,+5.31250000E+00,+5.15625000E+00,+125.00000E-03
-3.38907000E+00,+5.46875000E+00,+5.31250000E+00,+125.00000E-03
-3.38904000E+00,+5.46875000E+00,+5.31250000E+00,+125.00000E-03
-3.38901000E+00,+5.62500000E+00,+5.46875000E+00,+62.50000E-03
-3.38898000E+00,+5.46875000E+00,+5.31250000E+00,+125.00000E-03
-3.38895000E+00,+5.46875000E+00,+5.46875000E+00,+187.50000E-03
-3.38892000E+00,+5.62500000E+00,+5.46875000E+00,+125.00000E-03
-3.38889000E+00,+5.78125000E+00,+5.62500000E+00,+125.00000E-03
-3.38886000E+00,+5.93750000E+00,+5.78125000E+00,+125.00000E-03
-3.38883000E+00,+5.78125000E+00,+5.62500000E+00,+187.50000E-03
-3.38880000E+00,+5.78125000E+00,+5.93750000E+00,+187.50000E-03
-3.38877000E+00,+5.93750000E+00,+5.62500000E+00,+187.50000E-03
-3.38874000E+00,+6.09375000E+00,+5.78125000E+00,+187.50000E-03
-3.38871000E+00,+6.09375000E+00,+5.93750000E+00,+187.50000E-03
-3.38868000E+00,+6.25000000E+00,+5.93750000E+00,+250.00000E-03
-3.38865000E+00,+6.09375000E+00,+5.93750000E+00,+187.50000E-03
-3.38862000E+00,+6.25000000E+00,+5.93750000E+00,+250.00000E-03
-3.38859000E+00,+6.40625000E+00,+6.09375000E+00,+250.00000E-03
-3.38856000E+00,+6.25000000E+00,+6.25000000E+00,+312.50000E-03
-3.38853000E+00,+6.40625000E+00,+6.25000000E+00,+312.50000E-03
-3.38850000E+00,+6.40625000E+00,+6.40625000E+00,+312.50000E-03
-3.38847000E+00,+6.56250000E+00,+6.40625000E+00,+312.50000E-03
-3.38844000E+00,+6.71875000E+00,+6.40625000E+00,+375.00000E-03
-3.38841000E+00,+6.71875000E+00,+6.56250000E+00,+437.50000E-03
-3.38838000E+00,+6.87500000E+00,+6.56250000E+00,+375.00000E-03
-3.38835000E+00,+6.87500000E+00,+6.56250000E+00,+375.00000E-03
-3.38832000E+00,+6.87500000E+00,+6.71875000E+00,+437.50000E-03
-3.38829000E+00,+6.87500000E+00,+6.71875000E+00,+500.00000E-03
-3.38826000E+00,+7.03125000E+00,+6.71875000E+00,+437.50000E-03
-3.38823000E+00,+7.03125000E+00,+6.87500000E+00,+500.00000E-03
-3.38820000E+00,+7.18750000E+00,+6.87500000E+00,+562.50000E-03
-3.38817000E+00,+6.87500000E+00,+6.87500000E+00,+562.50000E-03
-3.38814000E+00,+7.18750000E+00,+7.03125000E+00,+562.50000E-03
-3.38811000E+00,+7.18750000E+00,+6.87500000E+00,+562.50000E-03
-3.38808000E+00,+7.50000000E+00,+7.03125000E+00,+625.00000E-03
-3.38805000E+00,+7.34375000E+00,+7.03125000E+00,+687.50000E-03
-3.38802000E+00,+7.65625000E+00,+7.18750000E+00,+625.00000E-03
-3.38799000E+00,+7.34375000E+00,+7.18750000E+00,+750.00000E-03
-3.38796000E+00,+7.34375000E+00,+7.34375000E+00,+812.50000E-03
-3.38793000E+00,+7.50000000E+00,+7.34375000E+00,+750.00000E-03
-3.38790000E+00,+7.50000000E+00,+7.34375000E+00,+875.00000E-03
-3.38787000E+00,+7.65625000E+00,+7.34375000E+00,+812.50000E-03
-3.38784000E+00,+7.65625000E+00,+7.50000000E+00,+875.00000E-03
-3.38781000E+00,+7.81250000E+00,+7.65625000E+00,+875.00000E-03
-3.38778000E+00,+7.81250000E+00,+7.50000000E+00,+1.00000000E+00
-3.38775000E+00,+7.96875000E+00,+7.65625000E+00,+1.00000000E+00
-3.38772000E+00,+7.81250000E+00,+7.50000000E+00,+1.00000000E+00
-3.38769000E+00,+7.96875000E+00,+7.81250000E+00,+1.00000000E+00
-3.38766000E+00,+7.96875000E+00,+7.81250000E+00,+1.06250000E+00
-3.38763000E+00,+7.96875000E+00,+7.81250000E+00,+1.06250000E+00
-3.38760000E+00,+8.28125000E+00,+7.81250000E+00,+1.12500000E+00
-3.38757000E+00,+8.28125000E+00,+7.96875000E+00,+1.18750000E+00
-3.38754000E+00,+8.28125000E+00,+8.12500000E+00,+1.12500000E+00
-3.38751000E+00,+8.43750000E+00,+7.96875000E+00,+1.25000000E+00
-3.38748000E+00,+8.28125000E+00,+7.96875000E+00,+1.31250000E+00
-3.38745000E+00,+8.43750000E+00,+8.12500000E+00,+1.37500000E+00
-3.38742000E+00,+8.43750000E+00,+8.28125000E+00,+1.37500000E+00
-3.38739000E+00,+8.59375000E+00,+8.12500000E+00,+1.37500000E+00
-3.38736000E+00,+8.59375000E+00,+8.28125000E+00,+1.50000000E+00
-3.38733000E+00,+8.59375000E+00,+8.28125000E+00,+1.50000000E+00
-3.38730000E+00,+8.75000000E+00,+8.43750000E+00,+1.56250000E+00
-3.38727000E+00,+8.75000000E+00,+8.43750000E+00,+1.56250000E+00
-3.38724000E+00,+8.75000000E+00,+8.43750000E+00,+1.56250000E+00
-3.38721000E+00,+8.90625000E+00,+8.43750000E+00,+1.56250000E+00
-3.38718000E+00,+8.90625000E+00,+8.43750000E+00,+1.68750000E+00
-3.38715000E+00,+8.75000000E+00,+8.75000000E+00,+1.68750000E+00
-3.38712000E+00,+9.21875000E+00,+8.75000000E+00,+1.75000000E+00
-3.38709000E+00,+9.21875000E+00,+8.75000000E+00,+1.75000000E+00
-3.38706000E+00,+9.21875000E+00,+9.06250000E+00,+1.81250000E+00
-3.38703000E+00,+9.21875000E+00,+8.75000000E+00,+1.81250000E+00
-3.38700000E+00,+9.21875000E+00,+8.90625000E+00,+1.93750000E+00
-3.38697000E+00,+9.37500000E+00,+9.06250000E+00,+1.93750000E+00
-3.38694000E+00,+9.21875000E+00,+9.06250000E+00,+2.00000000E+00
-3.38691000E+00,+9.37500000E+00,+9.06250000E+00,+2.06250000E+00
-3.38688000E+00,+9.37500000E+00,+9.06250000E+00,+2.06250000E+00
-3.38685000E+00,+9.53125000E+00,+9.21875000E+00,+2.18750000E+00
-3.38682000E+00,+9.68750000E+00,+9.21875000E+00,+2.12500000E+00
-3.38679000E+00,+9.53125000E+00,+9.37500000E+00,+2.18750000E+00
-3.38676000E+00,+9.68750000E+00,+9.37500000E+00,+2.12500000E+00
-3.38673000E+00,+9.21875000E+00,+9.21875000E+00,+2.25000000E+00
-3.38670000E+00,+9.68750000E+00,+9.68750000E+00,+2.31250000E+00
-3.38667000E+00,+9.68750000E+00,+9.53125000E+00,+2.31250000E+00
