x-axis,VREF,VDD1V2
second,Volt,Volt
-4.3911000E+00,-158.7496E-03,+31.2500E-03
-4.3910000E+00,-158.7496E-03,+31.2500E-03
-4.3909000E+00,-2.4996E-03,+31.2500E-03
-4.3908000E+00,-314.9996E-03,-125.0000E-03
-4.3907000E+00,-158.7496E-03,+31.2500E-03
-4.3906000E+00,-158.7496E-03,-125.0000E-03
-4.3905000E+00,-158.7496E-03,+31.2500E-03
-4.3904000E+00,-158.7496E-03,-125.0000E-03
-4.3903000E+00,-158.7496E-03,-125.0000E-03
-4.3902000E+00,-158.7496E-03,-125.0000E-03
-4.3901000E+00,-314.9996E-03,-125.0000E-03
-4.3900000E+00,-314.9996E-03,-125.0000E-03
-4.3899000E+00,-314.9996E-03,-125.0000E-03
-4.3898000E+00,-158.7496E-03,+31.2500E-03
-4.3897000E+00,-158.7496E-03,-125.0000E-03
-4.3896000E+00,-314.9996E-03,-125.0000E-03
-4.3895000E+00,-314.9996E-03,+31.2500E-03
-4.3894000E+00,-314.9996E-03,-281.2500E-03
-4.3893000E+00,-158.7496E-03,-125.0000E-03
-4.3892000E+00,-314.9996E-03,+31.2500E-03
-4.3891000E+00,-158.7496E-03,+31.2500E-03
-4.3890000E+00,-158.7496E-03,+31.2500E-03
-4.3889000E+00,-158.7496E-03,+31.2500E-03
-4.3888000E+00,-314.9996E-03,+31.2500E-03
-4.3887000E+00,-314.9996E-03,-125.0000E-03
-4.3886000E+00,-314.9996E-03,+31.2500E-03
-4.3885000E+00,-314.9996E-03,+31.2500E-03
-4.3884000E+00,-314.9996E-03,-125.0000E-03
-4.3883000E+00,-314.9996E-03,+31.2500E-03
-4.3882000E+00,-314.9996E-03,+31.2500E-03
-4.3881000E+00,-314.9996E-03,-125.0000E-03
-4.3880000E+00,-158.7496E-03,+31.2500E-03
-4.3879000E+00,-158.7496E-03,-125.0000E-03
-4.3878000E+00,-314.9996E-03,-125.0000E-03
-4.3877000E+00,-314.9996E-03,+31.2500E-03
-4.3876000E+00,-158.7496E-03,-125.0000E-03
-4.3875000E+00,-314.9996E-03,+31.2500E-03
-4.3874000E+00,-314.9996E-03,+31.2500E-03
-4.3873000E+00,-314.9996E-03,-125.0000E-03
-4.3872000E+00,-158.7496E-03,-125.0000E-03
-4.3871000E+00,-314.9996E-03,+31.2500E-03
-4.3870000E+00,-158.7496E-03,-125.0000E-03
-4.3869000E+00,-158.7496E-03,+31.2500E-03
-4.3868000E+00,-158.7496E-03,-125.0000E-03
-4.3867000E+00,-314.9996E-03,+187.5000E-03
-4.3866000E+00,-158.7496E-03,+187.5000E-03
-4.3865000E+00,-158.7496E-03,+31.2500E-03
-4.3864000E+00,-158.7496E-03,+187.5000E-03
-4.3863000E+00,-314.9996E-03,-125.0000E-03
